,time,proto,sip,sport,dip,dport,from,to,subject
1,2017-11-14 03:00:00,smtp,10.1.4.17,49202,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
26,2017-11-14 09:24:23,smtp,163.177.72.176,1891,10.5.71.60,25,67f4a558853b557093c3ebda57a69d2f@qq.com,1067@hightech.com,合作
437,2017-11-14 10:44:49,smtp,111.202.126.72,2423,10.5.71.60,25,58cc22c2d9d3232380e323ae0afee182@sohu.com,1067@hightech.com,合作
589,2017-11-14 11:14:31,smtp,163.177.72.176,2254,10.5.71.60,25,065f3004e4488562b4789d24bb168507@qq.com,1067@hightech.com,合作
606,2017-11-14 11:17:46,smtp,219.142.78.230,2311,10.5.71.60,25,81d8de02068b8ea4ca6f2ce9ba52c8dd@sina.com,1067@hightech.com,介绍
698,2017-11-14 11:32:17,smtp,219.142.78.230,1719,10.5.71.60,25,d786285ddf9558f5839ee71293f360ac@sina.com,1067@hightech.com,介绍
714,2017-11-14 11:34:51,smtp,163.177.72.176,2428,10.5.71.60,25,bf46a23bd93157b13ee0ffcb41389fd7@qq.com,1067@hightech.com,合作
735,2017-11-14 11:39:46,smtp,219.142.78.230,2455,10.5.71.60,25,a05f523b69c85fa05236c5e0e31f297f@sina.com,1067@hightech.com,合作
864,2017-11-14 12:01:19,smtp,10.64.106.4,2333,10.5.71.60,25,1013@hightech.com,1067@hightech.com,工作汇报
1038,2017-11-14 12:28:58,smtp,10.64.105.89,2263,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
1525,2017-11-14 17:03:27,smtp,219.142.78.230,2192,10.5.71.60,25,d45d445ca1e33505f2da8d971feb2f75@sina.com,1067@hightech.com,介绍
1811,2017-11-14 19:56:27,smtp,219.142.78.230,2407,10.5.71.60,25,e744abb1a4ded114dd10208708a6167e@sina.com,1067@hightech.com,合作
21,2017-11-15 04:00:00,smtp,10.1.4.17,49232,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
35,2017-11-15 09:34:00,smtp,10.64.106.4,2460,10.5.71.60,25,1013@hightech.com,1067@hightech.com,工作汇报
287,2017-11-15 10:36:26,smtp,163.177.72.176,2357,10.5.71.60,25,5470a5a9bbf78ef62dc50860cb4d80b4@qq.com,1067@hightech.com,介绍
320,2017-11-15 10:38:34,smtp,219.142.78.230,2189,10.5.71.60,25,4e230179d1dc13502e7dfa5413b71a38@sina.com,1067@hightech.com,合作
482,2017-11-15 10:48:22,smtp,14.17.32.47,2584,10.5.71.60,25,af2b76565c0a8c64ed6beb2dfdd996fd@foxmail.com,1067@hightech.com,介绍
521,2017-11-15 10:54:01,smtp,10.64.105.171,1936,10.5.71.60,25,1007@hightech.com,1067@hightech.com,工作汇报
585,2017-11-15 11:06:49,smtp,163.177.72.176,1849,10.5.71.60,25,eff015e6ba58b4a9cd791bdd47ff0d72@qq.com,1067@hightech.com,介绍
819,2017-11-15 11:44:47,smtp,10.64.105.89,2554,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
1102,2017-11-15 13:48:07,smtp,219.142.78.230,2698,10.5.71.60,25,7dd6d1b01f4f73b62076799c7c60367b@sina.com,1067@hightech.com,介绍
1272,2017-11-15 14:55:36,smtp,111.202.126.72,3429,10.5.71.60,25,18cfa20adafb6153cc45d507c44c6142@sohu.com,1067@hightech.com,合作
1303,2017-11-15 15:07:54,smtp,10.64.105.89,3256,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
1701,2017-11-15 18:02:45,smtp,219.142.78.230,2988,10.5.71.60,25,f1293ff23c35dcf3bd4a71fe2edf37aa@sina.com,1067@hightech.com,合作
1707,2017-11-15 18:04:00,smtp,14.17.32.47,2803,10.5.71.60,25,2048cff3ea7aa609592273cc8c109fb4@foxmail.com,1067@hightech.com,介绍
0,2017-11-16 03:00:00,smtp,10.1.4.17,49193,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
50,2017-11-16 09:38:20,smtp,10.64.105.89,2188,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
55,2017-11-16 09:39:28,smtp,111.202.126.72,1913,10.5.71.60,25,752a08b57479a5f771abb9ceb0ac2c50@sohu.com,1067@hightech.com,介绍
363,2017-11-16 10:40:26,smtp,163.177.72.176,2476,10.5.71.60,25,05e4b8634df9380beca4a9b4e32c240a@qq.com,1067@hightech.com,合作
394,2017-11-16 10:42:36,smtp,163.177.72.176,1950,10.5.71.60,25,eeb9ae9280e66b98c5befc9741676893@qq.com,1067@hightech.com,合作
600,2017-11-16 11:10:17,smtp,111.202.126.72,1799,10.5.71.60,25,e63ce43f7dfbc5c8acf3600147698ad2@sohu.com,1067@hightech.com,介绍
961,2017-11-16 12:11:47,smtp,219.142.78.230,1970,10.5.71.60,25,a165d6e32be644ff50cc1f0419ade251@sina.com,1067@hightech.com,合作
1022,2017-11-16 12:21:43,smtp,14.17.32.47,1821,10.5.71.60,25,2944fc50ec7fa5152dfdbf4b310a2b86@foxmail.com,1067@hightech.com,介绍
1171,2017-11-16 14:27:42,smtp,10.64.105.89,2852,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
1192,2017-11-16 14:37:50,smtp,163.177.72.176,2948,10.5.71.60,25,c36c83253e0782c1f981f48acfa91169@qq.com,1067@hightech.com,介绍
1226,2017-11-16 14:53:32,smtp,163.177.72.176,3252,10.5.71.60,25,1608179e1903c18e22882b9c8b0502c4@qq.com,1067@hightech.com,介绍
1282,2017-11-16 15:14:08,smtp,14.17.32.47,2522,10.5.71.60,25,bedb69e8f2c0424be6e47624d3adf6b8@foxmail.com,1067@hightech.com,介绍
1353,2017-11-16 15:48:02,smtp,10.64.105.89,2850,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
1382,2017-11-16 16:00:14,smtp,163.177.72.176,3697,10.5.71.60,25,8dd51e124f9a95b152db0eeb75b7f17e@qq.com,1067@hightech.com,介绍
1480,2017-11-16 16:42:38,smtp,14.17.32.47,3351,10.5.71.60,25,7a31885ba71a8b28bb183ba4a52006a6@foxmail.com,1067@hightech.com,介绍
1725,2017-11-16 18:31:53,smtp,163.177.72.176,2355,10.5.71.60,25,c5d8c73c47876fa7159b33db07d0fc51@qq.com,1067@hightech.com,介绍
28,2017-11-17 04:00:00,smtp,10.1.4.17,49189,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
187,2017-11-17 10:26:16,smtp,14.17.32.47,1551,10.5.71.60,25,62037260a8558da508330c1a609a8cdb@foxmail.com,1067@hightech.com,介绍
742,2017-11-17 11:37:06,smtp,163.177.72.176,1636,10.5.71.60,25,c918ea4f3e97fb3d27adcd40ef301da9@qq.com,1067@hightech.com,合作
1149,2017-11-17 14:32:45,smtp,163.177.72.176,2554,10.5.71.60,25,53216f705038d57f2c7118d9caa90049@qq.com,1067@hightech.com,合作
1314,2017-11-17 15:39:35,smtp,10.64.106.49,2328,10.5.71.60,25,1059@hightech.com,1067@hightech.com,工作汇报
1568,2017-11-17 17:31:31,smtp,219.142.78.230,2586,10.5.71.60,25,071eff4bee67c2dd26c9d67906c9839d@sina.com,1067@hightech.com,合作
1722,2017-11-17 18:56:03,smtp,163.177.72.176,2565,10.5.71.60,25,6c0cb87b1c2de388e6c5296648291180@qq.com,1067@hightech.com,合作
1728,2017-11-17 19:00:45,smtp,10.64.106.49,2351,10.5.71.60,25,1059@hightech.com,1067@hightech.com,工作汇报
19,2017-11-18 04:00:00,smtp,10.1.4.17,49205,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
30,2017-11-20 09:38:37,smtp,111.202.126.72,1762,10.5.71.60,25,a22f730823d6fa4a5b04569a3fe69cc4@sohu.com,1067@hightech.com,合作
366,2017-11-20 10:43:20,smtp,219.142.78.230,2162,10.5.71.60,25,c0e00f4ab8fa701afee55fdb4cd2feda@sina.com,1067@hightech.com,介绍
504,2017-11-20 11:01:33,smtp,14.17.32.47,2459,10.5.71.60,25,9370607a3d5174102db3f4b3ed153a05@foxmail.com,1067@hightech.com,合作
569,2017-11-20 11:12:46,smtp,219.142.78.230,2425,10.5.71.60,25,da73bb7461795f4097fc43a7d03a1e7e@sina.com,1067@hightech.com,介绍
705,2017-11-20 11:38:07,smtp,10.64.105.7,2411,10.5.71.60,25,1068@hightech.com,1067@hightech.com,工作汇报
1368,2017-11-20 16:38:50,smtp,219.142.78.230,2747,10.5.71.60,25,540774b822270f40212bef84ab8d5887@sina.com,1067@hightech.com,介绍
26,2017-11-21 04:00:00,smtp,10.1.4.17,49215,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
128,2017-11-21 10:18:04,smtp,14.17.32.47,2292,10.5.71.60,25,e0a9cf5f2b61a0b3ead36a8d45930ad3@foxmail.com,1067@hightech.com,合作
174,2017-11-21 10:23:58,smtp,219.142.78.230,1601,10.5.71.60,25,b8a9e27ef0dd69000e556e57b4774b4a@sina.com,1067@hightech.com,介绍
742,2017-11-21 11:35:05,smtp,111.202.126.72,2578,10.5.71.60,25,9c1ccb84e6a9e08c7476dff2335b158e@sohu.com,1067@hightech.com,合作
832,2017-11-21 11:51:29,smtp,14.17.32.47,2120,10.5.71.60,25,fed42a871f429a7895a95cf963d2ec22@foxmail.com,1067@hightech.com,介绍
1363,2017-11-21 15:49:33,smtp,14.17.32.47,2225,10.5.71.60,25,59fac3f9b7bc24ad35bc38dbce4e0aee@foxmail.com,1067@hightech.com,介绍
1446,2017-11-21 16:27:03,smtp,14.17.32.47,2559,10.5.71.60,25,c97b7092cedb5b9c6cba389f173b5163@foxmail.com,1067@hightech.com,合作
0,2017-11-22 03:00:00,smtp,10.1.4.17,49174,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
70,2017-11-22 09:42:00,smtp,219.142.78.230,1613,10.5.71.60,25,1a21a0a6feca6192e643cc8f0e57b95c@sina.com,1067@hightech.com,介绍
250,2017-11-22 10:31:19,smtp,14.17.32.47,2432,10.5.71.60,25,1a6f28a9442192cf185e5d146708e20a@foxmail.com,1067@hightech.com,合作
255,2017-11-22 10:31:42,smtp,10.64.105.171,2082,10.5.71.60,25,1007@hightech.com,1067@hightech.com,工作汇报
400,2017-11-22 10:41:49,smtp,219.142.78.230,2316,10.5.71.60,25,277433ea1c3aa0d9644d9a37ec4e65d5@sina.com,1067@hightech.com,合作
493,2017-11-22 10:47:22,smtp,111.202.126.72,1995,10.5.71.60,25,a4fdabd70a4eb32f37a2b604c0e6f266@sohu.com,1067@hightech.com,合作
605,2017-11-22 11:11:16,smtp,14.17.32.47,1808,10.5.71.60,25,2fe966eddb1855446e2100df9a357318@foxmail.com,1067@hightech.com,合作
730,2017-11-22 11:31:59,smtp,163.177.72.176,2251,10.5.71.60,25,4fc05fb43a651d70e59b1a4522f84e5a@qq.com,1067@hightech.com,介绍
942,2017-11-22 12:05:02,smtp,163.177.72.176,1707,10.5.71.60,25,2d0c5a29507ece517e770e4f1b4b21d4@qq.com,1067@hightech.com,合作
1055,2017-11-22 12:27:19,smtp,163.177.72.176,2095,10.5.71.60,25,810daac7ecdb310b87e5c81a42d51537@qq.com,1067@hightech.com,合作
1084,2017-11-22 13:51:11,smtp,14.17.32.47,2953,10.5.71.60,25,600a576905bd5fe82afe4fd5a6dc9a84@foxmail.com,1067@hightech.com,介绍
1295,2017-11-22 15:24:48,smtp,219.142.78.230,2630,10.5.71.60,25,2662c69892cbc0dc01e02c8e4c82d660@sina.com,1067@hightech.com,合作
1345,2017-11-22 15:40:51,smtp,10.64.105.89,2882,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
1532,2017-11-22 17:04:07,smtp,10.64.105.89,2893,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
1700,2017-11-22 18:19:18,smtp,163.177.72.176,3597,10.5.71.60,25,cd3eaa802943aec3b4c751def12fa900@qq.com,1067@hightech.com,介绍
0,2017-11-23 03:00:00,smtp,10.1.4.17,49182,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
34,2017-11-23 09:32:35,smtp,10.64.105.89,1963,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
63,2017-11-23 09:43:18,smtp,10.64.105.89,1958,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
453,2017-11-23 10:47:20,smtp,163.177.72.176,2128,10.5.71.60,25,a3df74b4de4befb13747fac1bc2fdd7b@qq.com,1067@hightech.com,合作
732,2017-11-23 11:34:37,smtp,10.64.105.89,1960,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
972,2017-11-23 12:11:02,smtp,163.177.72.176,2612,10.5.71.60,25,d63e49b1361e38aae47be310a8125ff6@qq.com,1067@hightech.com,介绍
982,2017-11-23 12:12:06,smtp,111.202.126.72,2242,10.5.71.60,25,45ce46ce5bce7f7123d13e832b7695ac@sohu.com,1067@hightech.com,介绍
1128,2017-11-23 14:10:24,smtp,219.142.78.230,3166,10.5.71.60,25,73d02756398d6c78c0a080a134a6886d@sina.com,1067@hightech.com,合作
1226,2017-11-23 14:46:23,smtp,163.177.72.176,3343,10.5.71.60,25,e0d9a81020fe2f6126dfd60bf6f68699@qq.com,1067@hightech.com,合作
1411,2017-11-23 16:02:39,smtp,219.142.78.230,3306,10.5.71.60,25,3a7a1998ad374e0d29b686550e70f3b4@sina.com,1067@hightech.com,合作
1698,2017-11-23 18:12:47,smtp,111.202.126.72,3259,10.5.71.60,25,5d381b30b495b6bdd045a3a37694c88a@sohu.com,1067@hightech.com,介绍
1818,2017-11-23 19:52:12,smtp,10.64.105.89,2646,10.5.71.60,25,1041@hightech.com,1067@hightech.com,工作汇报
27,2017-11-24 04:00:00,smtp,10.1.4.17,49220,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
41,2017-11-24 09:28:15,smtp,163.177.72.176,1848,10.5.71.60,25,b22b24195a34a416f06ec8222f9d1a5c@qq.com,1067@hightech.com,介绍
215,2017-11-24 10:28:37,smtp,14.17.32.47,2508,10.5.71.60,25,8ed5de8e641dca1afae78cff646839e3@foxmail.com,1067@hightech.com,合作
306,2017-11-24 10:36:13,smtp,14.17.32.47,1788,10.5.71.60,25,09578803720ef5a902e17646c88b66ee@foxmail.com,1067@hightech.com,合作
590,2017-11-24 11:06:28,smtp,14.17.32.47,1778,10.5.71.60,25,cf4028befeb37dd81ff59d05e0eade0b@foxmail.com,1067@hightech.com,介绍
629,2017-11-24 11:13:19,smtp,111.202.126.72,2140,10.5.71.60,25,faab19f0a7e7c8b4fc4474e3ef08b1f5@sohu.com,1067@hightech.com,合作
663,2017-11-24 11:17:56,smtp,219.142.78.230,1871,10.5.71.60,25,27a7e82978465bb79d89c5ec26e13e02@sina.com,1067@hightech.com,介绍
791,2017-11-24 11:44:04,smtp,163.177.72.176,2244,10.5.71.60,25,173402ba7dae110a72a00e24389217ff@qq.com,1067@hightech.com,合作
928,2017-11-24 12:05:20,smtp,111.202.126.72,1821,10.5.71.60,25,77759e3663c2bc2af137773b9d9920c7@sohu.com,1067@hightech.com,合作
1150,2017-11-24 14:07:15,smtp,14.17.32.47,3487,10.5.71.60,25,dfe5103da4817cb3879d24fa25ca5f1f@foxmail.com,1067@hightech.com,合作
1189,2017-11-24 14:24:33,smtp,163.177.72.176,3246,10.5.71.60,25,8fe531b92f5100ca5e943b5d6cfcee77@qq.com,1067@hightech.com,合作
1226,2017-11-24 14:40:58,smtp,14.17.32.47,3689,10.5.71.60,25,f198b70150e219f7320e672db729bbc4@foxmail.com,1067@hightech.com,合作
1397,2017-11-24 15:51:26,smtp,10.64.106.4,3707,10.5.71.60,25,1013@hightech.com,1067@hightech.com,工作汇报
1403,2017-11-24 15:52:54,smtp,219.142.78.230,2954,10.5.71.60,25,ed14971e63601db8550b349ee4ef2911@sina.com,1067@hightech.com,介绍
1711,2017-11-24 18:09:33,smtp,163.177.72.176,3224,10.5.71.60,25,1230f6dc83d42edd7b1c092b65823a8b@qq.com,1067@hightech.com,合作
1788,2017-11-24 19:07:30,smtp,111.202.126.72,2179,10.5.71.60,25,6a0493fbf9edc3fa3adfed531c973fff@sohu.com,1067@hightech.com,合作
13,2017-11-25 04:00:00,smtp,10.1.4.17,49204,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
89,2017-11-26 10:56:56,smtp,163.177.72.176,1940,10.5.71.60,25,6302e30458acf7f14b983a66d5c4e533@qq.com,1067@hightech.com,介绍
263,2017-11-26 19:00:11,smtp,163.177.72.176,2770,10.5.71.60,25,816b7398ba46590d0626dfa11e6d85ce@qq.com,1067@hightech.com,合作
147,2017-11-27 10:26:12,smtp,14.17.32.47,2020,10.5.71.60,25,e5637436d0f239f63c5f3b137817150c@foxmail.com,1067@hightech.com,合作
149,2017-11-27 10:26:38,smtp,111.202.126.72,2396,10.5.71.60,25,cafd5622c5ef3c427731cc4144c066b0@sohu.com,1067@hightech.com,介绍
574,2017-11-27 11:11:59,smtp,163.177.72.176,2516,10.5.71.60,25,9507100488ba7d60aaf73739dafe67fa@qq.com,1067@hightech.com,合作
621,2017-11-27 11:19:49,smtp,14.17.32.47,2407,10.5.71.60,25,8bb03f82e9b86382a59c5049513072cf@foxmail.com,1067@hightech.com,介绍
694,2017-11-27 11:34:46,smtp,219.142.78.230,2010,10.5.71.60,25,58a9eb4b41d78b09ae03b2a9d473f717@sina.com,1067@hightech.com,介绍
714,2017-11-27 11:37:42,smtp,14.17.32.47,1560,10.5.71.60,25,e9268476c73ad5b3b3d7f2879db31829@foxmail.com,1067@hightech.com,合作
721,2017-11-27 11:38:49,smtp,14.17.32.47,2191,10.5.71.60,25,70e8a67390eb51a5d17a0691f02b5ce7@foxmail.com,1067@hightech.com,介绍
857,2017-11-27 12:03:03,smtp,111.202.126.72,2157,10.5.71.60,25,82f95b64c526284531a5ca90a2855298@sohu.com,1067@hightech.com,介绍
1003,2017-11-27 12:28:07,smtp,111.202.126.72,2091,10.5.71.60,25,aba7bc8418c7e32878bf803f1022fb3b@sohu.com,1067@hightech.com,介绍
1,2017-11-28 3:00,smtp,10.1.4.17,49192,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
104,2017-11-28 9:57,smtp,163.177.72.176,2028,10.5.71.60,25,e31ccdfebfaf8f2f4b31fdef7a1d9d23@qq.com,1067@hightech.com,合作
142,2017-11-28 10:22,smtp,14.17.32.47,1877,10.5.71.60,25,1c438968095dbebf30d196f1a91c97b6@foxmail.com,1067@hightech.com,介绍
152,2017-11-28 10:23,smtp,10.64.106.4,1651,10.5.71.60,25,1013@hightech.com,1067@hightech.com,工作汇报
202,2017-11-28 10:28,smtp,111.202.126.72,2187,10.5.71.60,25,ab6e3f0f07d977bfc788d3a52a02a40e@sohu.com,1067@hightech.com,合作
645,2017-11-28 11:16,smtp,163.177.72.176,1800,10.5.71.60,25,e4258b4cf58fcabb468c38d84a27e95f@qq.com,1067@hightech.com,介绍
683,2017-11-28 11:22,smtp,163.177.72.176,2230,10.5.71.60,25,7932c4192c5541871fb0fae8cf60fda3@qq.com,1067@hightech.com,合作
849,2017-11-28 11:50,smtp,219.142.78.230,1868,10.5.71.60,25,6c4eaa729f759bf6d61c1568b3140a89@sina.com,1067@hightech.com,合作
891,2017-11-28 11:57,smtp,219.142.78.230,1606,10.5.71.60,25,c3862ba66952bc5c9f8e40e64b58944d@sina.com,1067@hightech.com,介绍
978,2017-11-28 12:15,smtp,219.142.78.230,2034,10.5.71.60,25,f57e3407e2023310227d681896b912c9@sina.com,1067@hightech.com,合作
1008,2017-11-28 12:20,smtp,219.142.78.230,2072,10.5.71.60,25,86f1aa1ce2b79a97894cf7a982a00a44@sina.com,1067@hightech.com,介绍
1061,2017-11-28 12:29,smtp,219.142.78.230,2114,10.5.71.60,25,e7eadb79e4557deb3b48000e74afe714@sina.com,1067@hightech.com,介绍
1141,2017-11-28 14:10,smtp,219.142.78.230,3066,10.5.71.60,25,e471ca927edff9c504295e25bf0b2072@sina.com,1067@hightech.com,合作
1142,2017-11-28 14:11,smtp,111.202.126.72,2569,10.5.71.60,25,989b02bf6aa4d7a2fccfaf728fe0e37c@sohu.com,1067@hightech.com,介绍
1288,2017-11-28 15:16,smtp,14.17.32.47,2327,10.5.71.60,25,c4d38982bc56db546ab8af77a4014ad8@foxmail.com,1067@hightech.com,介绍
1308,2017-11-28 15:22,smtp,14.17.32.47,3496,10.5.71.60,25,d431971df1052e5795094c0cef024d4a@foxmail.com,1067@hightech.com,介绍
1439,2017-11-28 16:17,smtp,14.17.32.47,2807,10.5.71.60,25,07a16699b3e8ecce166550221830455c@foxmail.com,1067@hightech.com,合作
1523,2017-11-28 16:59,smtp,163.177.72.176,2799,10.5.71.60,25,78b558e5ed7ef9ba0a9a2e4dca48e295@qq.com,1067@hightech.com,合作
1639,2017-11-28 17:57,smtp,14.17.32.47,2592,10.5.71.60,25,86a7118bc1a667e6873e2101e5567ffc@foxmail.com,1067@hightech.com,介绍
1711,2017-11-28 18:43,smtp,111.202.126.72,2556,10.5.71.60,25,f690eb5d0e6b52deee740e82d8767a0b@sohu.com,1067@hightech.com,介绍
1738,2017-11-28 19:12,smtp,163.177.72.176,3059,10.5.71.60,25,9acbe5a487fe92908eb64b68cbdfc247@qq.com,1067@hightech.com,合作
1800,2017-11-28 20:32,smtp,111.202.126.72,2608,10.5.71.60,25,9c745b64b0e81803bde11d81ebdbdcbb@sohu.com,1067@hightech.com,介绍
20,2017-11-29 04:00:00,smtp,10.1.4.17,49201,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
180,2017-11-29 10:26:00,smtp,219.142.78.230,2413,10.5.71.60,25,f41136f93fc770ed1ee911a8b025ec3a@sina.com,1067@hightech.com,介绍
308,2017-11-29 10:37:18,smtp,219.142.78.230,1998,10.5.71.60,25,1b02f0ea99bec80c13af7fe21dbd88ef@sina.com,1067@hightech.com,介绍
320,2017-11-29 10:38:09,smtp,14.17.32.47,2537,10.5.71.60,25,0fe219f32b1d21feb7ffe36bb08b5cb5@foxmail.com,1067@hightech.com,介绍
351,2017-11-29 10:40:43,smtp,219.142.78.230,2441,10.5.71.60,25,9ac25d570f0e99e9720a87c66e7f1cb4@sina.com,1067@hightech.com,合作
563,2017-11-29 11:04:36,smtp,14.17.32.47,2443,10.5.71.60,25,a6e743b061e64812bf2f324493a7f92e@foxmail.com,1067@hightech.com,合作
964,2017-11-29 12:15:37,smtp,111.202.126.72,1692,10.5.71.60,25,41e5bdbd13ea15c35294afe815e0f881@sohu.com,1067@hightech.com,介绍
1210,2017-11-29 14:54:54,smtp,111.202.126.72,3404,10.5.71.60,25,673cc0d7ce43216f1b3ad1c5f4540b26@sohu.com,1067@hightech.com,合作
1437,2017-11-29 16:41:41,smtp,14.17.32.47,3141,10.5.71.60,25,30c351260ae509137cf6b7902bb1cefe@foxmail.com,1067@hightech.com,介绍
15,2017-11-30 04:00:00,smtp,10.1.4.17,49206,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
484,2017-11-30 10:47:44,smtp,219.142.78.230,2041,10.5.71.60,25,013e1f8b5776755ee7e00f762b37c17d@sina.com,1067@hightech.com,合作
496,2017-11-30 10:48:27,smtp,163.177.72.176,1850,10.5.71.60,25,c98cbc58d2c4a95edd54ac610442b9ca@qq.com,1067@hightech.com,合作
583,2017-11-30 11:10:30,smtp,163.177.72.176,2426,10.5.71.60,25,8459dcd68b7f709634efc65ee90e03d6@qq.com,1067@hightech.com,介绍
1045,2017-11-30 13:46:01,smtp,163.177.72.176,2784,10.5.71.60,25,8ff4d745c89b3660564932071d42c565@qq.com,1067@hightech.com,合作
1148,2017-11-30 14:34:23,smtp,111.202.126.72,2614,10.5.71.60,25,d0d494fa87227d6824d2b8c568f93285@sohu.com,1067@hightech.com,介绍
1450,2017-11-30 17:05:26,smtp,111.202.126.72,2504,10.5.71.60,25,62602bfd4a6ada1ee87528f13c00adad@sohu.com,1067@hightech.com,介绍
1473,2017-11-30 17:18:14,smtp,219.142.78.230,2085,10.5.71.60,25,2a882a30386df57d3d8952659b3e493b@sina.com,1067@hightech.com,合作
1563,2017-11-30 17:58:28,smtp,111.202.126.72,2612,10.5.71.60,25,c2f62bf4835b320d11590bad75358afe@sohu.com,1067@hightech.com,合作
1690,2017-11-30 19:26:54,smtp,219.142.78.230,3064,10.5.71.60,25,ca1110a0d6755ff356e728f86f2bf2ae@sina.com,1067@hightech.com,介绍
