,time,proto,sip,sport,dip,dport,from,to,subject
160,2017-11-25 11:59:18,smtp,10.116.216.72,2281,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
173,2017-11-25 12:05:39,smtp,10.116.216.72,2407,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
180,2017-11-25 12:14:56,smtp,10.64.105.122,2532,10.5.71.60,25,1186@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
185,2017-11-25 12:19:20,smtp,10.116.216.72,2435,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
188,2017-11-25 12:20:52,smtp,10.64.105.231,2261,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
194,2017-11-25 12:25:41,smtp,10.116.216.72,2532,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
196,2017-11-25 13:40:08,smtp,10.64.106.23,2200,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
197,2017-11-25 13:41:02,smtp,10.64.105.243,3296,10.5.71.60,25,1369@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
198,2017-11-25 13:51:26,smtp,10.116.216.72,2881,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
199,2017-11-25 13:53:03,smtp,10.116.216.72,2753,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
200,2017-11-25 13:53:42,smtp,10.64.105.43,3045,10.5.71.60,25,1124@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
205,2017-11-25 14:05:26,smtp,10.116.216.72,3223,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
206,2017-11-25 14:07:56,smtp,10.64.105.205,2899,10.5.71.60,25,1255@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
207,2017-11-25 14:10:07,smtp,10.116.216.72,2488,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
218,2017-11-25 14:29:26,smtp,10.116.216.72,3133,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
237,2017-11-25 14:58:40,smtp,10.116.216.72,3735,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
241,2017-11-25 15:02:04,smtp,10.64.105.43,3045,10.5.71.60,25,1124@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
243,2017-11-25 15:04:14,smtp,10.64.105.81,3130,10.5.71.60,25,1327@hightech.com,1127@hightech.com,财务报账
246,2017-11-25 15:08:58,smtp,10.116.216.72,2614,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
259,2017-11-25 15:42:12,smtp,10.64.105.231,2895,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
265,2017-11-25 15:59:00,smtp,10.116.216.72,2875,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
267,2017-11-25 16:01:57,smtp,10.116.216.72,2504,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
271,2017-11-25 16:13:23,smtp,10.116.216.72,3739,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
272,2017-11-25 16:13:33,smtp,10.64.105.15,2624,10.5.71.60,25,1253@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
275,2017-11-25 16:20:28,smtp,10.64.105.29,2838,10.5.71.60,25,1451@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
279,2017-11-25 16:25:23,smtp,10.64.106.30,3243,10.5.71.60,25,1137@hightech.com,1494@hightech.com,财务报账
286,2017-11-25 16:36:32,smtp,10.64.105.81,3131,10.5.71.60,25,1327@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
290,2017-11-25 16:45:12,smtp,10.116.216.72,3226,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
291,2017-11-25 16:47:27,smtp,10.116.216.72,3387,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
300,2017-11-25 17:22:55,smtp,10.116.216.72,3233,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
301,2017-11-25 17:24:08,smtp,10.64.105.8,3272,10.5.71.60,25,1108@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
305,2017-11-25 17:32:27,smtp,10.116.216.72,3428,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
306,2017-11-25 17:34:12,smtp,10.116.216.72,2780,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
307,2017-11-25 17:35:00,smtp,10.64.106.30,3218,10.5.71.60,25,1137@hightech.com,1149@hightech.com,财务报账
310,2017-11-25 17:43:45,smtp,10.116.216.72,2748,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
312,2017-11-25 17:46:19,smtp,10.116.216.72,2764,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
314,2017-11-25 17:53:22,smtp,10.116.216.72,3757,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
328,2017-11-25 18:41:53,smtp,10.116.216.72,3743,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
335,2017-11-25 18:59:24,smtp,10.116.216.72,3741,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
338,2017-11-25 19:28:31,smtp,10.116.216.72,2748,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
