,time,proto,sip,sport,dip,dport,from,to,subject
257,2017-11-20 10:36:01,smtp,10.64.106.14,2332,10.5.71.60,25,1118@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
270,2017-11-20 10:36:59,smtp,10.64.106.3,2218,10.5.71.60,25,1110@hightech.com,a4e119a41b7e603d074b8a845e9de479@foxmail.com,复试通知
272,2017-11-20 10:37:02,smtp,163.177.72.176,1834,10.5.71.60,25,d36bd5016426745a50b5ff5ca14759db@qq.com,1363@hightech.com,个人资料
276,2017-11-20 10:37:25,smtp,123.58.177.21,4215,10.5.71.60,25,erdongsheng@126.com,1376@hightech.com,[职位推送]系统为您匹配了高薪职位，请登录查看！
292,2017-11-20 10:38:24,smtp,10.64.105.208,2023,10.5.71.60,25,1326@hightech.com,974581b922ba047eac792caee51401e1@sohu.com,平台介绍
295,2017-11-20 10:38:30,smtp,219.142.78.230,1933,10.5.71.60,25,3e07385489359902f15c059660e0ef37@sina.com,1184@hightech.com,简历
307,2017-11-20 10:39:10,smtp,111.202.126.72,2326,10.5.71.60,25,b0bfc4e7a9b8e956dfb75de4617e687e@sohu.com,1184@hightech.com,个人简历
344,2017-11-20 10:41:49,smtp,10.64.105.209,1625,10.5.71.60,25,1134@hightech.com,ecd5ed4f48ea54bcf3597b93eb601771@foxmail.com,平台介绍
347,2017-11-20 10:42:04,smtp,118.192.64.194,59154,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1057@hightech.com,【行政主管_北京】孙曼雪_来自猎聘网的候选人
350,2017-11-20 10:42:22,smtp,14.17.32.47,2212,10.5.71.60,25,f0a094aad2169fab623e965ee6e51eb6@foxmail.com,1249@hightech.com,个人简历
357,2017-11-20 10:42:48,smtp,118.192.64.194,58394,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【政府事务经理_北京】张志勇_来自猎聘网的候选人
366,2017-11-20 10:43:20,smtp,219.142.78.230,2162,10.5.71.60,25,c0e00f4ab8fa701afee55fdb4cd2feda@sina.com,1067@hightech.com,介绍
390,2017-11-20 10:44:37,smtp,163.177.72.176,2326,10.5.71.60,25,2dc389e8129ab4d228e094418fee0d34@qq.com,1363@hightech.com,个人简历
409,2017-11-20 10:45:50,smtp,10.64.106.13,2289,10.5.71.60,25,1300@hightech.com,e9a916f2343ad3de6585fd23a7e6fb8e@qq.com,公司简介
429,2017-11-20 10:47:21,smtp,14.17.32.47,1616,10.5.71.60,25,953840d126983d937f9e426c7c59dda6@foxmail.com,1251@hightech.com,简历
454,2017-11-20 10:48:51,smtp,10.64.105.240,2194,10.5.71.60,25,1475@hightech.com,4fcdf1a061c318570367a319aeb06443@sohu.com,平台介绍
472,2017-11-20 10:50:14,smtp,10.64.106.4,2138,10.5.71.60,25,1013@hightech.com,a37b44fc7c5f3c34f5a198aa21ec5550@sina.com,公司简介
477,2017-11-20 10:54:22,smtp,10.64.106.38,1804,10.5.71.60,25,1295@hightech.com,e1546d17333b163aeb321d0ff8f763b9@foxmail.com,录用通知（接受请回复邮件确认，谢谢！）
483,2017-11-20 10:55:16,smtp,10.64.106.5,1698,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
494,2017-11-20 10:59:21,smtp,217.12.13.41,4587,10.5.71.60,25,wanglin@yahoo.com.cn,1376@hightech.com,请完善您的简历，提高求职成功率
529,2017-11-20 11:07:09,smtp,111.202.126.72,2261,10.5.71.60,25,ad2a54fc846381ebd4265df63aa0b67b@sohu.com,1149@hightech.com,个人简历
534,2017-11-20 11:08:08,smtp,111.202.126.72,1981,10.5.71.60,25,4e966a547be583ca2120974635fe005e@sohu.com,1499@hightech.com,个人资料
557,2017-11-20 11:10:56,smtp,118.192.64.194,57885,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1115@hightech.com,【HRBP_北京】徐莹_来自猎聘网的候选人
560,2017-11-20 11:11:19,smtp,14.17.32.47,2121,10.5.71.60,25,0c0eeeb2842a74e2f4f449277c874f60@foxmail.com,1104@hightech.com,个人资料
569,2017-11-20 11:12:46,smtp,219.142.78.230,2425,10.5.71.60,25,da73bb7461795f4097fc43a7d03a1e7e@sina.com,1067@hightech.com,介绍
574,2017-11-20 11:14:08,smtp,111.202.126.72,2444,10.5.71.60,25,d4f5c9f5e538b4905a5f0559577ea5a9@sohu.com,1295@hightech.com,个人简历
584,2017-11-20 11:15:58,smtp,10.64.106.3,2231,10.5.71.60,25,1110@hightech.com,0e7ec77ef1f9edd11bb044b8cb773f0d@sohu.com,新员工必读
605,2017-11-20 11:20:53,smtp,14.17.32.47,1935,10.5.71.60,25,ccfbf32c693e7b82b806f2e635897a87@foxmail.com,1378@hightech.com,个人资料
617,2017-11-20 11:22:18,smtp,219.142.78.230,1874,10.5.71.60,25,e01c9861af8b9919b55652a39b3fa858@sina.com,1473@hightech.com,简历
620,2017-11-20 11:22:38,smtp,14.17.32.47,1745,10.5.71.60,25,c1b89049b08c58d15ed8dc6282405dc3@foxmail.com,1184@hightech.com,个人资料
640,2017-11-20 11:25:27,smtp,163.177.72.176,2400,10.5.71.60,25,6585f629c4027eaf0b6a4b1d3cadfa19@qq.com,1312@hightech.com,简历
655,2017-11-20 11:27:50,smtp,118.192.64.194,43319,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【行政主管_北京】李春_来自猎聘网的候选人
667,2017-11-20 11:30:48,smtp,10.64.106.32,1715,10.5.71.60,25,1371@hightech.com,d62a5831394409f8c6c6e34a6828004b@sina.com,面试通知
673,2017-11-20 11:31:36,smtp,111.202.126.72,1922,10.5.71.60,25,fd1528dc5acc3d2fa3f68fdf9d45bb7a@sohu.com,1378@hightech.com,简历
679,2017-11-20 11:33:07,smtp,10.64.106.10,2081,10.5.71.60,25,1499@hightech.com,322aa9db3d978a24c0b4f06734860d0f@sohu.com,新员工必读
687,2017-11-20 11:34:26,smtp,10.64.106.32,1689,10.5.71.60,25,1371@hightech.com,2a35f730db84d7afdbf583685d24888d@foxmail.com,录用通知（接受请回复邮件确认，谢谢！）
695,2017-11-20 11:36:24,smtp,163.177.72.176,2432,10.5.71.60,25,fcfccfb175c307e2f1dc9e1bbe652813@qq.com,1300@hightech.com,简历
707,2017-11-20 11:39:03,smtp,111.202.126.72,1785,10.5.71.60,25,ecf1e375d2ac878e310f7064020184f7@sohu.com,1149@hightech.com,个人简历
715,2017-11-20 11:40:16,smtp,14.17.32.47,2023,10.5.71.60,25,db4e42d26b71df912ce53f86f3b041a3@foxmail.com,1165@hightech.com,简历
718,2017-11-20 11:41:10,smtp,14.17.32.47,1660,10.5.71.60,25,5b7b50a9bd9d10c6285c67ccab87e9fd@foxmail.com,1473@hightech.com,个人资料
730,2017-11-20 11:43:22,smtp,10.64.106.6,1710,10.5.71.60,25,1473@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
737,2017-11-20 11:44:13,smtp,219.142.78.230,1847,10.5.71.60,25,e3735eec63675a4f26420b817aa45484@sina.com,1110@hightech.com,简历
741,2017-11-20 11:45:27,smtp,111.202.126.72,1566,10.5.71.60,25,27925ec8a79d6580897564b30b0caeed@sohu.com,1118@hightech.com,个人简历
746,2017-11-20 11:46:03,smtp,14.17.32.47,1612,10.5.71.60,25,eef72dd2f9b187f08566da20c5c744d7@foxmail.com,1104@hightech.com,个人简历
756,2017-11-20 11:47:48,smtp,10.64.106.14,2294,10.5.71.60,25,1118@hightech.com,bb5c4b34d7dc522a7a8c7dd535f6d162@sina.com,复试通知
809,2017-11-20 11:57:43,smtp,111.202.126.72,1612,10.5.71.60,25,1be2fad912883c781b12fcb085446a6b@sohu.com,1251@hightech.com,个人资料
867,2017-11-20 12:07:56,smtp,163.177.72.176,1796,10.5.71.60,25,a9052e70e7cd1a88d2fffee0648eea49@qq.com,1371@hightech.com,个人简历
918,2017-11-20 12:18:41,smtp,111.202.126.72,2333,10.5.71.60,25,047dfc22bff174a85b3a3dfcc8d8cefc@sohu.com,1499@hightech.com,个人简历
938,2017-11-20 12:23:15,smtp,10.64.106.9,2460,10.5.71.60,25,1184@hightech.com,42880eb6d1e7f0941283dcacaf8f55c4@foxmail.com,复试通知
943,2017-11-20 12:24:09,smtp,14.17.32.47,1888,10.5.71.60,25,b07e634dc825b7af335046f798e595bb@foxmail.com,1110@hightech.com,个人简历
961,2017-11-20 12:26:56,smtp,14.17.32.47,2307,10.5.71.60,25,3fb5db61e8a9c0d32ccba1aad5e2e7e0@foxmail.com,1165@hightech.com,个人资料
974,2017-11-20 12:28:49,smtp,10.64.106.43,2313,10.5.71.60,25,1363@hightech.com,a62abbeb885333ddf728c44242da0737@sina.com,面试通知
975,2017-11-20 12:28:59,smtp,10.64.105.126,1984,10.5.71.60,25,1301@hightech.com,63d1b49782645d38be37c57e85d2fa03@sina.com,平台介绍
980,2017-11-20 13:43:06,smtp,10.64.106.29,3247,10.5.71.60,25,1433@hightech.com,d37279686d8a3ec1362caacf699b35c1@qq.com,录用通知（接受请回复邮件确认，谢谢！）
981,2017-11-20 13:43:20,smtp,123.58.177.21,4006,10.5.71.60,25,liuqianqian@126.com,1376@hightech.com,【面试邀请函】
989,2017-11-20 13:47:55,smtp,10.64.106.3,3272,10.5.71.60,25,1110@hightech.com,02f88577eba2880aaf367c179dacec4d@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
991,2017-11-20 13:49:24,smtp,118.192.64.194,59210,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1087@hightech.com,【招聘经理/高级经理_北京】苏先生_来自猎聘网的候选人
1011,2017-11-20 14:00:29,smtp,10.64.106.13,3647,10.5.71.60,25,1300@hightech.com,f4aa7a8e7b5cb1b1cbe7985446776fdc@sohu.com,新员工必读
1022,2017-11-20 14:04:37,smtp,10.64.106.29,3246,10.5.71.60,25,1433@hightech.com,c23b49d6a78a86695badac6223f151db@qq.com,复试通知
1039,2017-11-20 14:12:53,smtp,10.64.106.42,3837,10.5.71.60,25,1251@hightech.com,a3fe4f2a7db581e19af9d701e71fae5e@sina.com,录用通知（接受请回复邮件确认，谢谢！）
1054,2017-11-20 14:20:43,smtp,111.202.126.72,3319,10.5.71.60,25,0c2e19edb69127ae98c43cd95604d197@sohu.com,1473@hightech.com,个人资料
1092,2017-11-20 14:38:38,smtp,10.64.106.8,3731,10.5.71.60,25,1312@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
1094,2017-11-20 14:39:10,smtp,10.64.106.42,3839,10.5.71.60,25,1251@hightech.com,617496d8f48eff7ff6c2f192bf6401cd@sohu.com,新员工必读
1098,2017-11-20 14:40:01,smtp,10.64.106.32,2577,10.5.71.60,25,1371@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
1106,2017-11-20 14:43:14,smtp,14.17.32.47,3080,10.5.71.60,25,3f989d801a94cafe51f03e019387f172@foxmail.com,1371@hightech.com,个人简历
1131,2017-11-20 14:53:57,smtp,10.64.106.29,3250,10.5.71.60,25,1433@hightech.com,5d8ec164d27bbd139b0922bdb1229269@sohu.com,公司简介
1138,2017-11-20 14:57:48,smtp,111.202.126.72,3006,10.5.71.60,25,b97738af664216b5c886060c27ba814f@sohu.com,1378@hightech.com,个人简历
1143,2017-11-20 14:59:04,smtp,10.64.106.4,3120,10.5.71.60,25,1013@hightech.com,79ae6c875f284408f5d298604589f003@foxmail.com,复试通知
1160,2017-11-20 15:06:09,smtp,10.64.105.208,3374,10.5.71.60,25,1326@hightech.com,02b7414c2293b7b9429e4ca39ccb0333@sina.com,平台介绍
1161,2017-11-20 15:06:39,smtp,118.192.64.194,41149,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1192@hightech.com,【销售经理_济南】张先生_来自猎聘网的候选人
1168,2017-11-20 15:10:08,smtp,118.192.64.194,59154,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1155@hightech.com,【行政主管_北京】孙曼雪_来自猎聘网的候选人
1194,2017-11-20 15:18:54,smtp,219.142.78.230,3313,10.5.71.60,25,97363e3d3f5a6884d8dd12108fbf7194@sina.com,1184@hightech.com,个人简历
1195,2017-11-20 15:19:08,smtp,10.64.106.6,2896,10.5.71.60,25,1473@hightech.com,95d154ed4046f2a403a75d9e1aeb1a19@qq.com,录用通知（接受请回复邮件确认，谢谢！）
1241,2017-11-20 15:40:42,smtp,10.64.106.10,2950,10.5.71.60,25,1499@hightech.com,bfe8be55483c178a4d19afb8295bb3bc@foxmail.com,复试通知
1270,2017-11-20 15:51:47,smtp,163.177.72.176,3046,10.5.71.60,25,2bead0fd78c4e6601d5abdf1cbf90bf4@qq.com,1378@hightech.com,个人简历
1289,2017-11-20 16:02:27,smtp,111.202.126.72,3047,10.5.71.60,25,e5284476c006e35d29b5d06a6f180102@sohu.com,1149@hightech.com,个人资料
1296,2017-11-20 16:07:19,smtp,10.64.105.251,2489,10.5.71.60,25,1416@hightech.com,a5b509c226d504d9fdbd476e4179e390@qq.com,平台介绍
1305,2017-11-20 16:11:15,smtp,10.64.105.164,2721,10.5.71.60,25,1167@hightech.com,905015db77fce445a59186faf925d4a4@sina.com,平台介绍
1310,2017-11-20 16:12:56,smtp,111.202.126.72,3062,10.5.71.60,25,bebc1a43c76dafe91cadcb7fc559b22a@sohu.com,1363@hightech.com,简历
1341,2017-11-20 16:27:52,smtp,10.64.106.5,2708,10.5.71.60,25,1165@hightech.com,b9099273bc15edbee3817811388039ec@foxmail.com,公司简介
1354,2017-11-20 16:33:30,smtp,10.64.106.32,2605,10.5.71.60,25,1371@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
1366,2017-11-20 16:38:35,smtp,14.17.32.47,2619,10.5.71.60,25,9f3094d2102c427c0b5a15be1a68f927@foxmail.com,1363@hightech.com,简历
1368,2017-11-20 16:38:50,smtp,219.142.78.230,2747,10.5.71.60,25,540774b822270f40212bef84ab8d5887@sina.com,1067@hightech.com,介绍
1377,2017-11-20 16:42:17,smtp,14.17.32.47,3215,10.5.71.60,25,1080aa98df8975745ef179a24dfdeaf9@foxmail.com,1165@hightech.com,个人资料
1390,2017-11-20 16:49:37,smtp,219.142.78.230,2832,10.5.71.60,25,4435f6f6f1b71debb4ee9359f309442e@sina.com,1251@hightech.com,简历
1421,2017-11-20 17:03:02,smtp,10.64.106.6,2911,10.5.71.60,25,1473@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
1458,2017-11-20 17:25:05,smtp,10.64.106.43,3377,10.5.71.60,25,1363@hightech.com,68ce0880bb1d2169ecf0f2e89dac1a0f@qq.com,新员工必读
1462,2017-11-20 17:26:00,smtp,118.192.64.194,33932,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1092@hightech.com,【销售经理_南京】庄坤满_来自猎聘网的候选人
1465,2017-11-20 17:26:51,smtp,10.64.106.15,3261,10.5.71.60,25,1249@hightech.com,7d7ed45f3211123ea89eedf8cbc69c0c@sohu.com,新员工必读
1482,2017-11-20 17:34:56,smtp,14.17.32.47,2558,10.5.71.60,25,47d71d3f6dc3a58a50106ebe4ca18d2e@foxmail.com,1499@hightech.com,简历
1492,2017-11-20 17:39:52,smtp,14.17.32.47,2601,10.5.71.60,25,4bcaf2ed913a742dc2165595dca4b5e8@foxmail.com,1473@hightech.com,个人简历
1494,2017-11-20 17:40:04,smtp,14.17.32.47,2857,10.5.71.60,25,44e2c6bcd086efbaa36c3c92353bb72c@foxmail.com,1295@hightech.com,个人简历
1496,2017-11-20 17:41:09,smtp,219.142.78.230,2943,10.5.71.60,25,accccbc549fce06ef8a9ed043ab19c29@sina.com,1473@hightech.com,简历
1519,2017-11-20 17:52:34,smtp,10.64.106.29,3263,10.5.71.60,25,1433@hightech.com,9775031148a20fc87e52300c72a2f15c@qq.com,复试通知
1528,2017-11-20 17:55:18,smtp,14.17.32.47,2739,10.5.71.60,25,076a7151fdaaffa4213c8a83c1272e47@foxmail.com,1371@hightech.com,个人资料
1553,2017-11-20 18:06:16,smtp,14.17.32.47,2901,10.5.71.60,25,ccbc2447d8506daf9a12298b2b9671d0@foxmail.com,1184@hightech.com,个人简历
1584,2017-11-20 18:20:09,smtp,10.64.106.7,3086,10.5.71.60,25,1378@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1593,2017-11-20 18:24:02,smtp,10.64.106.43,3383,10.5.71.60,25,1363@hightech.com,672bb60f7a868d3522a9543207281afd@sina.com,录用通知（接受请回复邮件确认，谢谢！）
1600,2017-11-20 18:26:50,smtp,10.64.106.5,2710,10.5.71.60,25,1165@hightech.com,55c60a839bf5449d7b7d75600f3552a4@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
1626,2017-11-20 18:52:25,smtp,14.17.32.47,2833,10.5.71.60,25,1333bb9f5f8051e762c1f1be231ef66e@foxmail.com,1473@hightech.com,简历
1671,2017-11-20 19:38:22,smtp,14.17.32.47,2342,10.5.71.60,25,62b6cc946de1a54c8ab53c855d67ab6a@foxmail.com,1149@hightech.com,个人简历
1689,2017-11-20 20:07:23,smtp,163.177.72.176,3133,10.5.71.60,25,43a77a777b06596fed59efe6ca9ddf40@qq.com,1363@hightech.com,个人资料
1700,2017-11-20 20:40:59,smtp,111.202.126.72,3837,10.5.71.60,25,26289a119548f902e61d8232bbfde1e0@sohu.com,1300@hightech.com,个人简历
1703,2017-11-20 20:51:42,smtp,10.64.106.3,3274,10.5.71.60,25,1110@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1149@hightech.com,劳动合同
1707,2017-11-20 21:02:25,smtp,14.17.32.47,3000,10.5.71.60,25,85719b8d2388f1daeaed572ffc48b933@foxmail.com,1499@hightech.com,个人简历
1714,2017-11-20 21:28:09,smtp,93.191.168.52,4280,10.5.71.60,25,wanglin@3721.net,1487@hightech.com,Reply:您的简历已自动进入人才库。
