,time,proto,sip,sport,dip,dport,from,to,subject
68,2017-11-05 12:09:37,smtp,10.64.106.6,2055,10.5.71.60,25,1473@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
70,2017-11-05 12:22:02,smtp,163.177.72.176,1935,10.5.71.60,25,79eec245779e27968a0aee3c32a994c9@qq.com,1473@hightech.com,个人资料
74,2017-11-05 12:25:08,smtp,10.64.106.6,2074,10.5.71.60,25,1473@hightech.com,4c191b0681e01ca386ac72e04d98e615@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
75,2017-11-05 12:25:11,smtp,10.64.106.43,1545,10.5.71.60,25,1363@hightech.com,6d7fe9643523c9d8d6550ac48840db0e@sohu.com,公司简介
81,2017-11-05 13:45:48,smtp,10.64.106.6,3133,10.5.71.60,25,1473@hightech.com,dc5ad635caccdbea105f90a4297e3b07@qq.com,新员工必读
88,2017-11-05 14:04:37,smtp,10.64.106.13,3745,10.5.71.60,25,1300@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
94,2017-11-05 14:26:32,smtp,10.64.106.9,3257,10.5.71.60,25,1184@hightech.com,e2ae2b6938c44ee5793d3889652bc32c@foxmail.com,面试通知
103,2017-11-05 14:56:20,smtp,10.64.106.6,3112,10.5.71.60,25,1473@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
118,2017-11-05 16:05:45,smtp,10.64.106.43,2979,10.5.71.60,25,1363@hightech.com,b5c90f0f1b0202e341d1da1cdd670873@sina.com,公司简介
146,2017-11-05 19:11:58,smtp,10.64.106.10,2583,10.5.71.60,25,1499@hightech.com,6a3b63738b316210214669f0f802e431@sohu.com,公司简介
