,time,proto,sip,sport,dip,dport,from,to,subject
377,2017-11-30 10:40:44,smtp,10.116.216.72,2407,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
389,2017-11-30 10:41:28,smtp,10.116.216.72,2270,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
394,2017-11-30 10:41:50,smtp,10.116.216.72,1639,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
407,2017-11-30 10:42:34,smtp,10.116.216.72,2482,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
416,2017-11-30 10:43:13,smtp,10.116.216.72,1937,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
417,2017-11-30 10:43:14,smtp,10.116.216.72,2108,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
421,2017-11-30 10:43:30,smtp,10.116.216.72,2324,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
438,2017-11-30 10:44:29,smtp,10.116.216.72,1793,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
440,2017-11-30 10:44:36,smtp,10.64.105.135,2241,10.5.71.60,25,1420@hightech.com,1293@hightech.com,财务报账
441,2017-11-30 10:44:36,smtp,10.116.216.72,2351,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
446,2017-11-30 10:44:51,smtp,10.116.216.72,1644,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
449,2017-11-30 10:44:54,smtp,10.116.216.72,1705,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
452,2017-11-30 10:45:01,smtp,219.142.78.230,1945,10.5.71.60,25,9526f2c2edb4d8623713836868910f43@sina.com,1248@hightech.com,财务
457,2017-11-30 10:45:15,smtp,10.116.216.72,2326,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
462,2017-11-30 10:45:59,smtp,118.192.64.194,37875,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1154@hightech.com,【税务筹划经理_北京】冯先森_来自猎聘网的候选人
465,2017-11-30 10:46:15,smtp,10.116.216.72,2312,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
471,2017-11-30 10:46:41,smtp,10.116.216.72,1704,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
477,2017-11-30 10:47:00,smtp,10.116.216.72,2331,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
487,2017-11-30 10:47:57,smtp,10.116.216.72,1629,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
498,2017-11-30 10:48:31,smtp,10.116.216.72,2576,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
505,2017-11-30 10:49:12,smtp,10.116.216.72,2496,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
517,2017-11-30 10:50:55,smtp,10.116.216.72,2020,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
535,2017-11-30 10:56:45,smtp,10.116.216.72,2479,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
536,2017-11-30 10:56:48,smtp,10.116.216.72,1637,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
538,2017-11-30 10:57:28,smtp,10.116.216.72,2013,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
556,2017-11-30 11:04:02,smtp,163.177.72.176,1624,10.5.71.60,25,ecbc571a7110d32936fe063dffc0bd43@qq.com,1327@hightech.com,财务
559,2017-11-30 11:04:27,smtp,10.116.216.72,1581,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
589,2017-11-30 11:11:14,smtp,10.116.216.72,1830,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
600,2017-11-30 11:13:44,smtp,10.116.216.72,2366,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
607,2017-11-30 11:15:04,smtp,10.116.216.72,2062,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
609,2017-11-30 11:15:08,smtp,10.64.105.198,2455,10.5.71.60,25,1467@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
612,2017-11-30 11:15:47,smtp,10.116.216.72,1987,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
629,2017-11-30 11:16:48,smtp,10.116.216.72,2619,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
632,2017-11-30 11:17:13,smtp,10.116.216.72,1761,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
635,2017-11-30 11:17:43,smtp,10.64.105.43,2116,10.5.71.60,25,1124@hightech.com,1322@hightech.com,财务报账
638,2017-11-30 11:17:56,smtp,10.116.216.72,2121,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
647,2017-11-30 11:19:06,smtp,10.116.216.72,1614,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
648,2017-11-30 11:19:13,smtp,163.177.72.176,2493,10.5.71.60,25,89caabcc321fb78581dae6d0d48bdba0@qq.com,1370@hightech.com,财务
654,2017-11-30 11:20:27,smtp,10.116.216.72,2315,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
657,2017-11-30 11:20:58,smtp,10.116.216.72,2384,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
662,2017-11-30 11:21:41,smtp,10.116.216.72,2424,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
667,2017-11-30 11:22:52,smtp,10.116.216.72,2438,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
668,2017-11-30 11:22:59,smtp,10.116.216.72,2331,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
670,2017-11-30 11:23:07,smtp,10.64.105.225,1973,10.5.71.60,25,1370@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
674,2017-11-30 11:23:58,smtp,10.116.216.72,1850,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
677,2017-11-30 11:24:37,smtp,10.116.216.72,2339,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
684,2017-11-30 11:25:28,smtp,10.116.216.72,1688,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
688,2017-11-30 11:26:15,smtp,10.116.216.72,2484,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
695,2017-11-30 11:27:27,smtp,10.116.216.72,1606,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
698,2017-11-30 11:27:52,smtp,10.116.216.72,2393,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
712,2017-11-30 11:29:50,smtp,10.116.216.72,1938,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
729,2017-11-30 11:32:21,smtp,10.116.216.72,2183,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
731,2017-11-30 11:33:13,smtp,10.116.216.72,1976,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
737,2017-11-30 11:34:57,smtp,10.116.216.72,2277,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
745,2017-11-30 11:35:53,smtp,10.116.216.72,1809,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
747,2017-11-30 11:36:00,smtp,10.116.216.72,2029,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
749,2017-11-30 11:36:38,smtp,10.116.216.72,2526,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
754,2017-11-30 11:38:52,smtp,10.116.216.72,2314,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
758,2017-11-30 11:40:19,smtp,10.116.216.72,2196,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
760,2017-11-30 11:40:20,smtp,10.64.105.71,2372,10.5.71.60,25,1180@hightech.com,1440@hightech.com,财务报账
767,2017-11-30 11:41:16,smtp,10.116.216.72,2281,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
775,2017-11-30 11:43:04,smtp,10.116.216.72,2520,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
777,2017-11-30 11:43:27,smtp,10.116.216.72,1570,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
778,2017-11-30 11:43:36,smtp,10.116.216.72,1807,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
787,2017-11-30 11:44:52,smtp,10.116.216.72,2321,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
789,2017-11-30 11:45:27,smtp,10.64.105.29,2412,10.5.71.60,25,1451@hightech.com,1153@hightech.com,财务报账
804,2017-11-30 11:48:16,smtp,10.116.216.72,1655,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
805,2017-11-30 11:48:26,smtp,10.116.216.72,2516,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
813,2017-11-30 11:50:27,smtp,10.116.216.72,2430,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
814,2017-11-30 11:50:31,smtp,10.116.216.72,2252,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
830,2017-11-30 11:54:32,smtp,10.116.216.72,2043,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
833,2017-11-30 11:55:02,smtp,10.64.105.231,1858,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
845,2017-11-30 11:57:02,smtp,10.116.216.72,2420,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
846,2017-11-30 11:57:09,smtp,10.116.216.72,2424,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
851,2017-11-30 11:57:49,smtp,10.116.216.72,2074,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
856,2017-11-30 11:58:46,smtp,10.116.216.72,1868,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
861,2017-11-30 11:59:43,smtp,10.64.106.38,1819,10.5.71.60,25,1295@hightech.com,1248@hightech.com,财务报账
865,2017-11-30 12:00:07,smtp,10.116.216.72,2319,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
870,2017-11-30 12:00:45,smtp,10.116.216.72,1909,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
874,2017-11-30 12:01:22,smtp,10.116.216.72,2229,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
886,2017-11-30 12:05:14,smtp,10.116.216.72,1999,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
888,2017-11-30 12:05:18,smtp,10.116.216.72,1552,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
890,2017-11-30 12:05:26,smtp,10.116.216.72,2338,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
892,2017-11-30 12:05:50,smtp,10.116.216.72,1945,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
898,2017-11-30 12:06:52,smtp,10.116.216.72,2525,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
899,2017-11-30 12:06:57,smtp,10.116.216.72,2685,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
916,2017-11-30 12:09:37,smtp,10.116.216.72,1534,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
917,2017-11-30 12:09:47,smtp,10.116.216.72,2243,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
920,2017-11-30 12:09:58,smtp,10.116.216.72,2075,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
927,2017-11-30 12:11:05,smtp,10.116.216.72,2086,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
933,2017-11-30 12:12:16,smtp,10.116.216.72,1807,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
934,2017-11-30 12:12:20,smtp,10.116.216.72,2089,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
951,2017-11-30 12:15:50,smtp,10.64.105.206,1837,10.5.71.60,25,1395@hightech.com,1467@hightech.com,财务报账
958,2017-11-30 12:17:32,smtp,10.116.216.72,2318,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
961,2017-11-30 12:18:12,smtp,10.116.216.72,1850,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
972,2017-11-30 12:20:08,smtp,10.116.216.72,2081,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
987,2017-11-30 12:22:17,smtp,10.116.216.72,2348,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
988,2017-11-30 12:22:27,smtp,10.116.216.72,2404,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
991,2017-11-30 12:22:33,smtp,10.116.216.72,2336,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1006,2017-11-30 12:25:25,smtp,10.116.216.72,1950,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1012,2017-11-30 12:26:19,smtp,111.202.126.72,2124,10.5.71.60,25,16bc1928734befd97a3e303bc665b6b2@sohu.com,1124@hightech.com,财务
1013,2017-11-30 12:26:24,smtp,10.64.105.12,1967,10.5.71.60,25,1342@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
1082,2017-11-30 14:04:35,smtp,10.116.216.72,2899,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1084,2017-11-30 14:06:26,smtp,10.116.216.72,2509,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1092,2017-11-30 14:09:15,smtp,10.116.216.72,1919,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1096,2017-11-30 14:11:01,smtp,10.116.216.72,3173,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1098,2017-11-30 14:12:31,smtp,10.64.105.83,2767,10.5.71.60,25,1431@hightech.com,1473@hightech.com,财务报账
1099,2017-11-30 14:12:52,smtp,10.116.216.72,2968,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1113,2017-11-30 14:20:18,smtp,10.116.216.72,2461,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1121,2017-11-30 14:23:55,smtp,10.116.216.72,2278,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1126,2017-11-30 14:24:48,smtp,10.116.216.72,2984,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1132,2017-11-30 14:28:36,smtp,10.116.216.72,2991,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1134,2017-11-30 14:29:55,smtp,10.116.216.72,2495,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1136,2017-11-30 14:30:46,smtp,10.116.216.72,2795,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1140,2017-11-30 14:32:27,smtp,10.116.216.72,2613,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1142,2017-11-30 14:32:32,smtp,10.116.216.72,3359,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1150,2017-11-30 14:35:49,smtp,10.116.216.72,3734,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1167,2017-11-30 14:47:20,smtp,10.116.216.72,2523,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1168,2017-11-30 14:47:35,smtp,10.116.216.72,3202,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1178,2017-11-30 14:52:34,smtp,10.116.216.72,2088,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1183,2017-11-30 14:53:32,smtp,10.116.216.72,2625,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1196,2017-11-30 14:58:55,smtp,10.64.105.248,2804,10.5.71.60,25,1293@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
1204,2017-11-30 15:01:38,smtp,10.64.105.235,2485,10.5.71.60,25,1498@hightech.com,1312@hightech.com,财务报账
1209,2017-11-30 15:03:21,smtp,10.116.216.72,2804,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1210,2017-11-30 15:03:57,smtp,10.116.216.72,1896,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1212,2017-11-30 15:04:46,smtp,163.177.72.176,2553,10.5.71.60,25,421d7d7a2cbffd900a2e29ccf10cd21a@qq.com,1137@hightech.com,财务
