,time,proto,sip,sport,dip,dport,from,to,subject
600,2017-11-17 11:10:24,smtp,10.64.106.9,2009,10.5.71.60,25,1184@hightech.com,4c8cccf18e564fcf09bbd6ba356f49b8@sohu.com,面试通知
610,2017-11-17 11:11:42,smtp,118.192.64.194,49274,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1101@hightech.com,【HRBP_北京】欧婕惠子_来自猎聘网的候选人
627,2017-11-17 11:15:37,smtp,10.64.105.148,2349,10.5.71.60,25,1406@hightech.com,1a2b1bb7807e276ae68ed4cf1e03b681@qq.com,平台介绍
631,2017-11-17 11:16:31,smtp,10.64.106.5,2180,10.5.71.60,25,1165@hightech.com,b7ab06d36978a0b43ecc9410ff2ffbf1@sina.com,新员工必读
657,2017-11-17 11:22:15,smtp,10.64.106.6,2207,10.5.71.60,25,1473@hightech.com,f7d4bc08c7d1937915f06d04d544e259@sina.com,新员工必读
670,2017-11-17 11:24:50,smtp,219.142.78.230,1855,10.5.71.60,25,784c6a603292721457db793c535248f0@sina.com,1371@hightech.com,个人资料
675,2017-11-17 11:25:53,smtp,14.17.32.47,1691,10.5.71.60,25,65ad801d0eca54693781c1836d3c5028@foxmail.com,1110@hightech.com,个人简历
678,2017-11-17 11:26:38,smtp,14.17.32.47,1754,10.5.71.60,25,b73bb504fb4f404e9d8f14c918e30625@foxmail.com,1184@hightech.com,个人简历
700,2017-11-17 11:31:06,smtp,219.142.78.230,1926,10.5.71.60,25,4e595b7d4d46a5600681077dee17980b@sina.com,1300@hightech.com,简历
726,2017-11-17 11:34:24,smtp,111.202.126.72,2286,10.5.71.60,25,7717abd5c0b6da7bd3d8cd6532c725bc@sohu.com,1378@hightech.com,简历
733,2017-11-17 11:35:47,smtp,118.192.64.194,41986,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【销售经理/总监_重庆】代侦映_来自猎聘网的候选人
750,2017-11-17 11:38:12,smtp,10.64.106.47,2174,10.5.71.60,25,1393@hightech.com,a08580929dda0484f0ea4de73e38e60d@sina.com,平台介绍
765,2017-11-17 11:41:57,smtp,10.64.106.13,1745,10.5.71.60,25,1300@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
767,2017-11-17 11:42:22,smtp,118.192.64.194,59393,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【人力资源经理（HRBP）_上海】彭桦栖_来自猎聘网的候选人
772,2017-11-17 11:43:11,smtp,111.202.126.72,1650,10.5.71.60,25,0be4fe0a8b89668ca3222bfe60850417@sohu.com,1118@hightech.com,简历
794,2017-11-17 11:47:14,smtp,219.142.78.230,2203,10.5.71.60,25,9ed3768ac75b2e8f4213826781ee10c5@sina.com,1378@hightech.com,简历
811,2017-11-17 11:51:20,smtp,10.64.106.9,2003,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
855,2017-11-17 11:57:19,smtp,10.64.106.9,2004,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
869,2017-11-17 11:59:36,smtp,118.192.64.194,39146,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1057@hightech.com,【运营专员（用户运营）_北京】高瑞迪_来自猎聘网的候选人
896,2017-11-17 12:04:01,smtp,111.202.126.72,1868,10.5.71.60,25,83c48ba193844ae39a21061b8e867678@sohu.com,1363@hightech.com,个人简历
901,2017-11-17 12:04:54,smtp,163.177.72.176,1578,10.5.71.60,25,e1a3eca41450e367bb58eca41f795832@qq.com,1184@hightech.com,个人简历
907,2017-11-17 12:05:43,smtp,10.64.106.6,2207,10.5.71.60,25,1473@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
910,2017-11-17 12:06:14,smtp,219.142.78.230,2525,10.5.71.60,25,7f10f463e17bdf836e1e9b60e1403b98@sina.com,1184@hightech.com,简历
911,2017-11-17 12:06:15,smtp,118.192.64.194,37875,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1192@hightech.com,【税务筹划经理_北京】冯先森_来自猎聘网的候选人
925,2017-11-17 12:08:59,smtp,10.64.106.14,1713,10.5.71.60,25,1118@hightech.com,bb58fcdae4213d58d01189862cb8133a@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
927,2017-11-17 12:09:08,smtp,163.177.72.176,1650,10.5.71.60,25,ace5823d55225307d692e453ec46a257@qq.com,1499@hightech.com,个人资料
976,2017-11-17 12:17:07,smtp,14.17.32.47,2001,10.5.71.60,25,fdb7aa54b761f4e079c678bc322b5546@foxmail.com,1249@hightech.com,个人资料
978,2017-11-17 12:17:16,smtp,14.17.32.47,1678,10.5.71.60,25,49e4115c85a537960902ad44acc2a666@foxmail.com,1363@hightech.com,个人资料
1000,2017-11-17 12:20:06,smtp,10.64.106.29,2012,10.5.71.60,25,1433@hightech.com,1f424135e6efde3d8e4c97922d2c87a6@sina.com,录用通知（接受请回复邮件确认，谢谢！）
1003,2017-11-17 12:20:47,smtp,111.202.126.72,2349,10.5.71.60,25,b6c7044d6d5737daebee1e5b74a0987b@sohu.com,1363@hightech.com,个人简历
1011,2017-11-17 12:21:45,smtp,10.64.106.3,2478,10.5.71.60,25,1110@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1149@hightech.com,考勤相关
1020,2017-11-17 12:23:35,smtp,219.142.78.230,2031,10.5.71.60,25,359a3bcc7fc5acdface44b61232e43f2@sina.com,1251@hightech.com,个人简历
1052,2017-11-17 12:56:07,smtp,13.107.42.11,4215,10.5.71.60,25,liuqianqian@hotmail.com,1487@hightech.com,您的简历尚不完整，请完善。
1088,2017-11-17 13:58:37,smtp,118.192.64.194,59797,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1230@hightech.com,【销售经理/总监_西安】景义红_来自猎聘网的候选人
1117,2017-11-17 14:10:58,smtp,10.64.106.7,3830,10.5.71.60,25,1378@hightech.com,b57e96bee54306cc8193637d40533f53@qq.com,复试通知
1135,2017-11-17 14:21:29,smtp,118.192.64.194,44980,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1060@hightech.com,【能源行业销售_上海】曹书美_来自猎聘网的候选人
1157,2017-11-17 14:35:37,smtp,219.142.78.230,3198,10.5.71.60,25,ae749997fbc23f17d7cec4f382f1c641@sina.com,1371@hightech.com,简历
1206,2017-11-17 14:55:55,smtp,111.202.126.72,3003,10.5.71.60,25,c886e013d39c9e708f92d0c85082d6e9@sohu.com,1295@hightech.com,个人资料
1210,2017-11-17 14:57:44,smtp,219.142.78.230,3045,10.5.71.60,25,6a61c13ff0f4f0d9f450537eb8f50ab0@sina.com,1110@hightech.com,简历
1220,2017-11-17 14:59:42,smtp,10.64.105.149,3133,10.5.71.60,25,1306@hightech.com,e0bc505dc6d89793b7d9f5fca71021e8@sohu.com,关于平台的一些介绍
1228,2017-11-17 15:03:45,smtp,118.192.64.194,47963,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1224@hightech.com,【政府事务经理_北京】孟兴华_来自猎聘网的候选人
1229,2017-11-17 15:04:14,smtp,118.192.64.194,34240,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1230@hightech.com,【运营专员（用户运营）_北京】常松斌_来自猎聘网的候选人
1245,2017-11-17 15:12:43,smtp,10.64.105.131,2558,10.5.71.60,25,1278@hightech.com,b86088ce444c6c7eac479b0ab2284d80@sohu.com,平台介绍
1256,2017-11-17 15:17:47,smtp,10.64.106.45,2764,10.5.71.60,25,1484@hightech.com,d76316450a4d20f9e9a3d6755e79f92d@qq.com,平台介绍
1274,2017-11-17 15:23:52,smtp,10.64.106.29,3021,10.5.71.60,25,1433@hightech.com,61f2d1fd3ef94bc1614c131d36784a2b@sina.com,面试通知
1332,2017-11-17 15:48:00,smtp,14.17.32.47,2285,10.5.71.60,25,3097cb595ca583261eacf57fa8fc2fd0@foxmail.com,1184@hightech.com,个人简历
1364,2017-11-17 15:58:00,smtp,111.202.126.72,3113,10.5.71.60,25,b85894949dd8ecbbca8ce473903e6ac1@sohu.com,1251@hightech.com,个人资料
1380,2017-11-17 16:03:29,smtp,10.64.106.7,3834,10.5.71.60,25,1378@hightech.com,284054e843dfb0eec53bb1d46b445bd2@qq.com,面试通知
1400,2017-11-17 16:17:46,smtp,10.64.106.9,3034,10.5.71.60,25,1184@hightech.com,fd258a4e788e227871e65afc22c3a2e9@qq.com,录用通知（接受请回复邮件确认，谢谢！）
1403,2017-11-17 16:18:10,smtp,219.142.78.230,2731,10.5.71.60,25,6a7e2bed522132c4361b95f755dcca1c@sina.com,1363@hightech.com,个人简历
1405,2017-11-17 16:18:21,smtp,118.192.64.194,45483,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【行业销售经理_广州】王一文_来自猎聘网的候选人
1412,2017-11-17 16:24:09,smtp,219.142.78.230,2875,10.5.71.60,25,33be1515b797057d32c6bf0ad9680ff1@sina.com,1165@hightech.com,个人简历
1416,2017-11-17 16:27:37,smtp,118.192.64.194,41956,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【政府事务经理_北京】杨振东_来自猎聘网的候选人
1418,2017-11-17 16:27:55,smtp,10.64.106.42,3121,10.5.71.60,25,1251@hightech.com,26900bf676c5f9850fd7ea2353af8851@sohu.com,新员工必读
1421,2017-11-17 16:30:53,smtp,163.177.72.176,2417,10.5.71.60,25,8a04c2230eb15cd0b55cc78672c7a965@qq.com,1104@hightech.com,个人资料
1432,2017-11-17 16:37:45,smtp,10.64.106.42,3134,10.5.71.60,25,1251@hightech.com,572785d1797c4837e9027121ea8c9593@qq.com,新员工必读
1443,2017-11-17 16:39:44,smtp,10.64.106.29,3015,10.5.71.60,25,1433@hightech.com,5c083f55b0751de3161454e0d2d3dee1@foxmail.com,公司简介
1464,2017-11-17 16:46:28,smtp,219.142.78.230,3166,10.5.71.60,25,b76e59b0f547dbd47c022302a72f07fb@sina.com,1312@hightech.com,个人资料
1485,2017-11-17 16:57:51,smtp,10.64.106.5,2826,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
1491,2017-11-17 16:59:43,smtp,10.64.106.7,3830,10.5.71.60,25,1378@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
1495,2017-11-17 17:00:23,smtp,14.17.32.47,3888,10.5.71.60,25,f4c1086400a61068045f2ce30ef59281@foxmail.com,1371@hightech.com,简历
1497,2017-11-17 17:00:46,smtp,163.177.72.176,2302,10.5.71.60,25,487dcfaaab6eb6f4bb28c7745a257797@qq.com,1312@hightech.com,简历
1536,2017-11-17 17:18:48,smtp,111.202.126.72,3137,10.5.71.60,25,fc3131adcf3e12eb41ecf6d873cb1eef@sohu.com,1165@hightech.com,个人资料
1560,2017-11-17 17:30:06,smtp,10.64.106.43,3394,10.5.71.60,25,1363@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
1593,2017-11-17 17:49:48,smtp,10.64.106.42,3128,10.5.71.60,25,1251@hightech.com,4bba2f3364715707fec21f4469de51d3@sohu.com,公司简介
1607,2017-11-17 17:55:06,smtp,14.17.32.47,2720,10.5.71.60,25,59797e13b239c3851a6f62926f4af24c@foxmail.com,1300@hightech.com,个人资料
1609,2017-11-17 17:58:43,smtp,10.64.106.15,4080,10.5.71.60,25,1249@hightech.com,6601d2e62aa5d6898d30e2b530becb9e@sina.com,录用通知（接受请回复邮件确认，谢谢！）
1620,2017-11-17 18:03:46,smtp,219.142.78.230,2965,10.5.71.60,25,82a8808a76df95fabf234a7606c40a8a@sina.com,1433@hightech.com,简历
1627,2017-11-17 18:06:44,smtp,10.64.106.32,3824,10.5.71.60,25,1371@hightech.com,281b0e23af51625aab3fc49643beb076@sohu.com,面试通知
1628,2017-11-17 18:06:58,smtp,163.177.72.176,3501,10.5.71.60,25,ec51a55f930c1205a54e0385d67d0b25@qq.com,1433@hightech.com,简历
1646,2017-11-17 18:15:13,smtp,10.1.4.17,36671,10.5.71.60,25,kaoqin@hightech.com,1134@hightech.com,考勤-请假流程
1647,2017-11-17 18:16:45,smtp,163.177.72.176,2063,10.5.71.60,25,07b295621f5f4acc85478f690a365388@qq.com,1363@hightech.com,简历
1648,2017-11-17 18:18:09,smtp,10.64.106.10,2583,10.5.71.60,25,1499@hightech.com,1013@hightech.com;1104@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
1659,2017-11-17 18:20:28,smtp,10.64.106.5,2859,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1662,2017-11-17 18:21:31,smtp,10.64.106.32,3817,10.5.71.60,25,1371@hightech.com,f84a880561753aedec9975587eda81d0@qq.com,新员工必读
1665,2017-11-17 18:22:26,smtp,163.177.72.176,2874,10.5.71.60,25,f9a1d41bf7e700ece0f436d12e3daf84@qq.com,1104@hightech.com,简历
1671,2017-11-17 18:24:44,smtp,118.192.64.194,36597,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1100@hightech.com,【市场运营专员_北京】韩斐斐_来自猎聘网的候选人
1689,2017-11-17 18:36:32,smtp,10.64.106.12,2870,10.5.71.60,25,1104@hightech.com,04d56fd2a9db58f3038f609ae0cf3bd4@foxmail.com,面试通知
1711,2017-11-17 18:50:44,smtp,111.202.126.72,2796,10.5.71.60,25,3d12801592233f484c27178d4a72dd78@sohu.com,1295@hightech.com,个人简历
1714,2017-11-17 18:52:50,smtp,14.17.32.47,3125,10.5.71.60,25,0ac2ac2c2c92738253ef82d2f925a82c@foxmail.com,1149@hightech.com,个人简历
1716,2017-11-17 18:54:14,smtp,10.64.106.38,3135,10.5.71.60,25,1295@hightech.com,9155ee6f1bff9a1ad339c41d3ec2bca9@qq.com,录用通知（接受请回复邮件确认，谢谢！）
1723,2017-11-17 18:57:05,smtp,14.17.32.47,2820,10.5.71.60,25,ab53f4e22d613ab4c336fba8fd4281a3@foxmail.com,1473@hightech.com,个人简历
1767,2017-11-17 19:33:28,smtp,219.142.78.230,2971,10.5.71.60,25,94b002664500162f390a543ffe89fcb7@sina.com,1118@hightech.com,个人资料
1779,2017-11-17 19:49:36,smtp,10.64.106.9,3044,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1782,2017-11-17 19:52:01,smtp,14.17.32.47,3028,10.5.71.60,25,22d07076fa42b22dff04be19679a9898@foxmail.com,1312@hightech.com,个人简历
1793,2017-11-17 20:08:45,smtp,111.202.126.72,2831,10.5.71.60,25,ea387bea33d029a6fa42919b984bc5a7@sohu.com,1499@hightech.com,个人资料
1813,2017-11-17 21:19:06,smtp,10.64.106.15,4059,10.5.71.60,25,1249@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
