,time,proto,sip,sport,dip,dport,from,to,subject
428,2017-11-09 10:44:46,smtp,10.116.216.72,2284,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
429,2017-11-09 10:44:46,smtp,10.116.216.72,1947,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
431,2017-11-09 10:44:50,smtp,10.116.216.72,2535,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
433,2017-11-09 10:44:58,smtp,10.116.216.72,1765,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
439,2017-11-09 10:45:47,smtp,10.116.216.72,1592,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
455,2017-11-09 10:46:41,smtp,10.116.216.72,2041,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
460,2017-11-09 10:47:02,smtp,10.116.216.72,1911,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
471,2017-11-09 10:47:37,smtp,10.116.216.72,2185,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
476,2017-11-09 10:47:51,smtp,10.116.216.72,1944,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
484,2017-11-09 10:48:13,smtp,10.116.216.72,2226,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
491,2017-11-09 10:48:25,smtp,10.64.105.167,1703,10.5.71.60,25,1411@hightech.com,1347@hightech.com,财务报账
500,2017-11-09 10:48:57,smtp,10.116.216.72,2191,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
504,2017-11-09 10:49:24,smtp,10.116.216.72,1898,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
512,2017-11-09 10:50:39,smtp,10.116.216.72,2412,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
520,2017-11-09 10:56:04,smtp,10.64.106.29,2495,10.5.71.60,25,1433@hightech.com,1439@hightech.com,财务报账
526,2017-11-09 10:58:27,smtp,10.116.216.72,2226,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
529,2017-11-09 10:58:45,smtp,10.116.216.72,1941,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
546,2017-11-09 11:02:59,smtp,10.64.105.248,2407,10.5.71.60,25,1293@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
554,2017-11-09 11:03:50,smtp,10.116.216.72,2189,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
562,2017-11-09 11:05:03,smtp,10.116.216.72,2136,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
571,2017-11-09 11:06:58,smtp,10.116.216.72,1792,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
586,2017-11-09 11:10:08,smtp,10.116.216.72,2253,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
594,2017-11-09 11:11:26,smtp,10.64.105.231,2271,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
596,2017-11-09 11:11:46,smtp,10.116.216.72,2340,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
597,2017-11-09 11:12:22,smtp,10.116.216.72,1628,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
604,2017-11-09 11:13:51,smtp,10.116.216.72,2117,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
618,2017-11-09 11:16:01,smtp,10.116.216.72,1717,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
624,2017-11-09 11:16:39,smtp,10.116.216.72,2543,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
639,2017-11-09 11:18:22,smtp,10.116.216.72,1890,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
643,2017-11-09 11:18:30,smtp,10.116.216.72,2540,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
645,2017-11-09 11:18:45,smtp,10.116.216.72,2270,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
646,2017-11-09 11:18:53,smtp,10.116.216.72,1803,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
657,2017-11-09 11:21:27,smtp,10.116.216.72,1561,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
660,2017-11-09 11:21:38,smtp,10.116.216.72,2154,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
662,2017-11-09 11:21:50,smtp,10.116.216.72,1691,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
670,2017-11-09 11:23:35,smtp,10.116.216.72,1811,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
678,2017-11-09 11:24:31,smtp,10.116.216.72,1694,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
681,2017-11-09 11:24:57,smtp,10.116.216.72,1798,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
688,2017-11-09 11:26:13,smtp,10.116.216.72,2179,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
689,2017-11-09 11:26:23,smtp,10.116.216.72,2135,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
694,2017-11-09 11:26:38,smtp,10.116.216.72,2030,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
709,2017-11-09 11:29:43,smtp,10.116.216.72,1763,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
710,2017-11-09 11:29:59,smtp,10.116.216.72,2466,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
712,2017-11-09 11:30:08,smtp,10.116.216.72,1819,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
714,2017-11-09 11:30:25,smtp,10.116.216.72,1631,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
718,2017-11-09 11:30:48,smtp,10.116.216.72,2261,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
719,2017-11-09 11:30:56,smtp,10.64.106.30,2352,10.5.71.60,25,1137@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
720,2017-11-09 11:31:06,smtp,10.116.216.72,2217,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
723,2017-11-09 11:31:22,smtp,10.116.216.72,2280,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
729,2017-11-09 11:32:08,smtp,10.116.216.72,1918,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
733,2017-11-09 11:32:30,smtp,10.64.105.71,2003,10.5.71.60,25,1180@hightech.com,5c571844ebf6a53c4fcd86532515624b@sina.com,财务
734,2017-11-09 11:32:32,smtp,10.116.216.72,2542,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
740,2017-11-09 11:33:38,smtp,10.116.216.72,2206,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
742,2017-11-09 11:33:43,smtp,10.116.216.72,2220,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
743,2017-11-09 11:33:53,smtp,10.116.216.72,2239,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
744,2017-11-09 11:33:53,smtp,10.116.216.72,2450,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
752,2017-11-09 11:34:58,smtp,10.116.216.72,2437,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
757,2017-11-09 11:36:38,smtp,10.64.105.12,2009,10.5.71.60,25,1342@hightech.com,1194@hightech.com,财务报账
761,2017-11-09 11:37:25,smtp,10.116.216.72,2466,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
762,2017-11-09 11:37:32,smtp,10.116.216.72,2381,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
767,2017-11-09 11:38:30,smtp,10.116.216.72,1985,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
768,2017-11-09 11:38:50,smtp,10.116.216.72,2394,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
771,2017-11-09 11:38:57,smtp,10.116.216.72,1530,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
774,2017-11-09 11:39:12,smtp,10.116.216.72,1515,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
776,2017-11-09 11:39:44,smtp,10.116.216.72,1933,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
788,2017-11-09 11:42:33,smtp,10.64.105.71,1988,10.5.71.60,25,1180@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1346@hightech.com,财务分析
793,2017-11-09 11:43:34,smtp,10.116.216.72,1796,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
797,2017-11-09 11:44:21,smtp,10.116.216.72,1934,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
798,2017-11-09 11:44:37,smtp,10.116.216.72,2399,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
801,2017-11-09 11:44:56,smtp,10.116.216.72,2036,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
805,2017-11-09 11:45:17,smtp,10.116.216.72,1901,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
830,2017-11-09 11:50:06,smtp,10.116.216.72,1732,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
834,2017-11-09 11:50:50,smtp,10.116.216.72,1753,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
835,2017-11-09 11:50:52,smtp,219.142.78.230,2461,10.5.71.60,25,85d98c712c381ccfa62f20bbb7abb51c@sina.com,1041@hightech.com,财务
