,time,proto,sip,sport,dip,dport,from,to,subject
85,2017-11-26 10:49:59,smtp,10.116.216.72,2005,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
91,2017-11-26 11:01:54,smtp,10.116.216.72,1997,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
92,2017-11-26 11:02:58,smtp,10.116.216.72,1982,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
96,2017-11-26 11:07:37,smtp,10.116.216.72,2020,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
97,2017-11-26 11:08:53,smtp,10.116.216.72,2274,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
98,2017-11-26 11:10:15,smtp,111.202.126.72,1545,10.5.71.60,25,85d9e4b105b5ee265b1072bdf48b51cc@sohu.com,1327@hightech.com,财务
101,2017-11-26 11:15:44,smtp,10.116.216.72,1902,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
106,2017-11-26 11:22:30,smtp,10.116.216.72,1983,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
108,2017-11-26 11:24:02,smtp,10.116.216.72,1924,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
112,2017-11-26 11:29:58,smtp,10.116.216.72,1955,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
121,2017-11-26 11:42:50,smtp,10.116.216.72,1934,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
124,2017-11-26 11:46:11,smtp,219.142.78.230,2186,10.5.71.60,25,e98bf1b084589cca3e9a5cc39a51059b@sina.com,1342@hightech.com,财务
133,2017-11-26 12:00:41,smtp,10.64.105.29,2184,10.5.71.60,25,1451@hightech.com,1104@hightech.com,财务报账
134,2017-11-26 12:00:51,smtp,10.116.216.72,2507,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
138,2017-11-26 12:07:04,smtp,10.64.105.90,1903,10.5.71.60,25,1226@hightech.com,1200@hightech.com,财务报账
139,2017-11-26 12:11:16,smtp,10.116.216.72,1963,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
141,2017-11-26 12:13:28,smtp,10.116.216.72,2197,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
143,2017-11-26 12:14:15,smtp,10.64.106.23,1934,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
147,2017-11-26 12:17:40,smtp,10.116.216.72,1959,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
153,2017-11-26 12:29:52,smtp,10.64.105.22,1772,10.5.71.60,25,1439@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
156,2017-11-26 14:00:07,smtp,10.116.216.72,2813,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
174,2017-11-26 14:51:28,smtp,10.116.216.72,3244,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
175,2017-11-26 14:55:25,smtp,10.116.216.72,3215,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
178,2017-11-26 14:59:51,smtp,10.116.216.72,2728,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
182,2017-11-26 15:04:00,smtp,10.116.216.72,3125,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
187,2017-11-26 15:14:08,smtp,10.116.216.72,2302,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
192,2017-11-26 15:27:25,smtp,10.116.216.72,2312,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
193,2017-11-26 15:27:30,smtp,10.64.105.29,3118,10.5.71.60,25,1451@hightech.com,1364@hightech.com,财务报账
195,2017-11-26 15:38:03,smtp,10.116.216.72,2076,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
197,2017-11-26 15:40:47,smtp,10.116.216.72,2076,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
200,2017-11-26 15:46:11,smtp,10.116.216.72,3224,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
205,2017-11-26 16:03:26,smtp,10.116.216.72,2975,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
207,2017-11-26 16:08:13,smtp,10.64.105.90,2547,10.5.71.60,25,1226@hightech.com,1359@hightech.com,财务报账
210,2017-11-26 16:11:47,smtp,10.64.105.71,2929,10.5.71.60,25,1180@hightech.com,1265@hightech.com,财务报账
213,2017-11-26 16:23:18,smtp,10.64.105.15,2507,10.5.71.60,25,1253@hightech.com,1424@hightech.com,财务报账
220,2017-11-26 16:48:25,smtp,10.64.105.24,2972,10.5.71.60,25,1262@hightech.com,1327@hightech.com,财务报账
222,2017-11-26 16:50:29,smtp,10.64.105.15,2496,10.5.71.60,25,1253@hightech.com,1103@hightech.com,财务报账
223,2017-11-26 16:51:06,smtp,10.64.106.23,2745,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
226,2017-11-26 17:01:39,smtp,10.64.105.71,2919,10.5.71.60,25,1180@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1346@hightech.com,资金
229,2017-11-26 17:06:52,smtp,10.64.105.12,2709,10.5.71.60,25,1342@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
232,2017-11-26 17:09:48,smtp,10.116.216.72,2559,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
236,2017-11-26 17:14:54,smtp,10.116.216.72,3348,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
239,2017-11-26 17:19:46,smtp,10.64.106.16,3243,10.5.71.60,25,1347@hightech.com,1041@hightech.com;1368@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
244,2017-11-26 17:25:37,smtp,10.64.105.235,2997,10.5.71.60,25,1498@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
246,2017-11-26 17:32:16,smtp,10.116.216.72,3340,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
250,2017-11-26 17:49:20,smtp,10.64.105.198,2708,10.5.71.60,25,1467@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
259,2017-11-26 18:32:58,smtp,163.177.72.176,2793,10.5.71.60,25,a2a122959d5a70915c9f3db4d49e3de1@qq.com,1431@hightech.com,财务
260,2017-11-26 18:40:32,smtp,10.64.105.29,3122,10.5.71.60,25,1451@hightech.com,1311@hightech.com,财务报账
261,2017-11-26 18:48:19,smtp,10.64.105.12,2698,10.5.71.60,25,1342@hightech.com,fb9fe56edad78d87e248c7c25851d0f0@sohu.com,财务
262,2017-11-26 18:51:11,smtp,10.116.216.72,3114,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
264,2017-11-26 19:00:12,smtp,10.64.105.22,2575,10.5.71.60,25,1439@hightech.com,1354@hightech.com,财务报账
