,time,proto,sip,sport,dip,dport,from,to,subject
360,2017-11-22 10:39:39,smtp,219.142.78.230,1730,10.5.71.60,25,bef1f74d06c7e9c68c92c8ec468a4cfe@sina.com,1104@hightech.com,个人简历
362,2017-11-22 10:39:49,smtp,14.17.32.47,2413,10.5.71.60,25,fc59b0b2e724870b6cb7307ff0fbb76e@foxmail.com,1110@hightech.com,个人资料
369,2017-11-22 10:40:16,smtp,219.142.78.230,1708,10.5.71.60,25,10d28d8ebd675a480f45c4136ec60816@sina.com,1371@hightech.com,个人简历
383,2017-11-22 10:40:54,smtp,118.192.64.194,52331,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1060@hightech.com,【销售经理/总监_重庆】江西_来自猎聘网的候选人
389,2017-11-22 10:41:02,smtp,219.142.78.230,2242,10.5.71.60,25,fb36a861ec344977c62666817938fee8@sina.com,1312@hightech.com,简历
404,2017-11-22 10:42:07,smtp,10.64.106.12,1872,10.5.71.60,25,1104@hightech.com,1013@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,岗位说明书
429,2017-11-22 10:43:36,smtp,10.64.105.76,1702,10.5.71.60,25,1305@hightech.com,a30074a63dea09e3086c633a9bc77662@sina.com,关于平台的一些介绍
437,2017-11-22 10:44:01,smtp,118.192.64.194,60332,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【销售经理_济南】赵浩_来自猎聘网的候选人
458,2017-11-22 10:45:20,smtp,14.17.32.47,1737,10.5.71.60,25,5055e2e79897e319c5a4f9c89a1ae7e5@foxmail.com,1499@hightech.com,个人简历
463,2017-11-22 10:45:33,smtp,118.192.64.194,41010,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1087@hightech.com,【销售经理/总监_成都】玉玉_来自猎聘网的候选人
491,2017-11-22 10:47:17,smtp,111.202.126.72,2334,10.5.71.60,25,2e554f4c9547afc408916112e100bc3a@sohu.com,1312@hightech.com,个人资料
539,2017-11-22 10:57:01,smtp,14.17.32.47,2294,10.5.71.60,25,0ffb157ac93d0060ae0621749ff0db0b@foxmail.com,1118@hightech.com,简历
542,2017-11-22 10:57:38,smtp,10.64.106.15,2543,10.5.71.60,25,1249@hightech.com,c18a5b2853344524c3676a1837d26490@sina.com,录用通知（接受请回复邮件确认，谢谢！）
551,2017-11-22 10:59:40,smtp,219.142.78.230,2442,10.5.71.60,25,11e2fa45f430eb396edfdf97a9c5656e@sina.com,1110@hightech.com,简历
556,2017-11-22 11:01:29,smtp,163.177.72.176,1842,10.5.71.60,25,62491f928ca7525b31d212c170e92bf5@qq.com,1371@hightech.com,个人简历
557,2017-11-22 11:01:31,smtp,14.17.32.47,2293,10.5.71.60,25,89e9b271d2cb1748e56bb5cd9eea9c8c@foxmail.com,1363@hightech.com,简历
559,2017-11-22 11:02:25,smtp,10.64.106.8,1719,10.5.71.60,25,1312@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,岗位说明书
592,2017-11-22 11:09:34,smtp,219.142.78.230,1806,10.5.71.60,25,2153385d3c0fe3db99e02ae3d7b9752c@sina.com,1184@hightech.com,简历
593,2017-11-22 11:09:38,smtp,118.192.64.194,60676,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1058@hightech.com,【行政主管_北京】朱彦_来自猎聘网的候选人
607,2017-11-22 11:11:47,smtp,111.202.126.72,1789,10.5.71.60,25,285d677015421e484fca2a5a78b9cc99@sohu.com,1110@hightech.com,个人资料
608,2017-11-22 11:11:47,smtp,10.64.106.43,2153,10.5.71.60,25,1363@hightech.com,5ef7bace2c2db2bb942236fbe48f95e6@foxmail.com,面试通知
630,2017-11-22 11:15:38,smtp,219.142.78.230,2408,10.5.71.60,25,c935b00aa46fdcfb2be0a4beb81abf4e@sina.com,1300@hightech.com,个人简历
650,2017-11-22 11:17:59,smtp,14.17.32.47,2198,10.5.71.60,25,28844083c002c5572a6eacf30e2d826d@foxmail.com,1104@hightech.com,简历
655,2017-11-22 11:19:07,smtp,10.1.4.17,48691,10.5.71.60,25,kaoqin@hightech.com,1007@hightech.com,考勤-请假流程
692,2017-11-22 11:26:11,smtp,14.17.32.47,2115,10.5.71.60,25,c215d16b0e5d357d4d72188cf9168dba@foxmail.com,1300@hightech.com,个人简历
702,2017-11-22 11:27:09,smtp,118.192.64.194,37002,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1100@hightech.com,【销售经理/总监_成都】余严平_来自猎聘网的候选人
714,2017-11-22 11:28:45,smtp,118.192.64.194,37442,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1057@hightech.com,【销售经理/总监_乌鲁木齐】石建军_来自猎聘网的候选人
718,2017-11-22 11:29:15,smtp,123.58.177.104,4022,10.5.71.60,25,liming@yeah.net,1487@hightech.com,[职位推送]系统为您匹配了高薪职位，请登录查看！
719,2017-11-22 11:29:28,smtp,163.177.72.176,1907,10.5.71.60,25,03cdccb667133eee2fe928e040901942@qq.com,1295@hightech.com,个人资料
726,2017-11-22 11:31:20,smtp,14.17.32.47,1712,10.5.71.60,25,02be20bbb8adf2b14c0dd3fa596d4cb9@foxmail.com,1149@hightech.com,个人资料
730,2017-11-22 11:31:59,smtp,163.177.72.176,2251,10.5.71.60,25,4fc05fb43a651d70e59b1a4522f84e5a@qq.com,1067@hightech.com,介绍
758,2017-11-22 11:37:29,smtp,111.202.126.72,2057,10.5.71.60,25,450244ff4d3740cf78bb9b1e3b551247@sohu.com,1249@hightech.com,个人简历
816,2017-11-22 11:45:40,smtp,118.192.64.194,39404,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1199@hightech.com,【薪酬绩效主管/经理_北京】乐乐_来自猎聘网的候选人
835,2017-11-22 11:49:16,smtp,14.17.32.47,2053,10.5.71.60,25,0f8c2fc32d4db7410ebc2f9672a5f98c@foxmail.com,1249@hightech.com,个人资料
852,2017-11-22 11:51:36,smtp,10.64.106.5,2343,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,岗位说明书
867,2017-11-22 11:53:55,smtp,10.64.105.127,2291,10.5.71.60,25,1221@hightech.com,d220dc3c92b4e5bd4dfea7f6af9b103c@sina.com,平台介绍
869,2017-11-22 11:54:12,smtp,10.64.106.32,1750,10.5.71.60,25,1371@hightech.com,a4c7b06689378f896e50647e74c32192@sina.com,面试通知
904,2017-11-22 12:01:01,smtp,163.177.72.176,1991,10.5.71.60,25,b3c4fb5b0b100ca5c8f1bad7cc22cb58@qq.com,1118@hightech.com,个人简历
907,2017-11-22 12:01:27,smtp,10.64.106.9,2109,10.5.71.60,25,1184@hightech.com,711dec8236008f751fca7a2706f6bb6e@sohu.com,面试通知
909,2017-11-22 12:01:46,smtp,10.64.106.32,1729,10.5.71.60,25,1371@hightech.com,0d2c364edfea6a46aace8d1dd5259a0f@qq.com,公司简介
916,2017-11-22 12:03:08,smtp,10.64.106.7,1712,10.5.71.60,25,1378@hightech.com,994059fc0f1406abac38bc1709a018c9@sohu.com,面试通知
926,2017-11-22 12:04:00,smtp,163.177.72.176,1598,10.5.71.60,25,2ea65529d7f1cd4392ae767d02419afa@qq.com,1312@hightech.com,简历
948,2017-11-22 12:06:06,smtp,10.64.106.15,2545,10.5.71.60,25,1249@hightech.com,5a55b33689ee2c6c6ee43669001de432@qq.com,面试通知
961,2017-11-22 12:09:00,smtp,111.202.126.72,2416,10.5.71.60,25,0c6c48d9bb9e676f37e757c2538e1403@sohu.com,1300@hightech.com,个人资料
968,2017-11-22 12:10:42,smtp,163.177.72.176,1960,10.5.71.60,25,85dca117b4bf9c8fc48f2334ad74ce73@qq.com,1249@hightech.com,简历
979,2017-11-22 12:13:13,smtp,118.192.64.194,43237,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1101@hightech.com,【合同审核主管_北京】房超_来自猎聘网的候选人
990,2017-11-22 12:15:15,smtp,10.64.106.7,1738,10.5.71.60,25,1378@hightech.com,cdd3b2c15545d29835c3928fd7de642a@sohu.com,复试通知
1014,2017-11-22 12:19:26,smtp,10.64.105.92,2506,10.5.71.60,25,1354@hightech.com,5987ba20b45058036b3ae56f7068ec18@qq.com,平台介绍
1043,2017-11-22 12:24:50,smtp,10.64.106.12,1856,10.5.71.60,25,1104@hightech.com,e8f8df764fabbc24bb38c0a0209bd0c1@foxmail.com,复试通知
1053,2017-11-22 12:26:37,smtp,163.177.72.176,2159,10.5.71.60,25,13dc9d377ccef9deccacd5a9d9c46966@qq.com,1295@hightech.com,个人简历
1062,2017-11-22 12:28:57,smtp,219.142.78.230,2477,10.5.71.60,25,17d58fba668bf690d7f29dca10c2ed7c@sina.com,1371@hightech.com,个人简历
1084,2017-11-22 13:51:11,smtp,14.17.32.47,2953,10.5.71.60,25,600a576905bd5fe82afe4fd5a6dc9a84@foxmail.com,1067@hightech.com,介绍
1094,2017-11-22 13:56:32,smtp,10.64.105.119,2363,10.5.71.60,25,1156@hightech.com,e6038fccc49b4a69ab4d15211c8e92ce@qq.com,关于平台的一些介绍
1139,2017-11-22 14:16:00,smtp,10.64.106.12,3176,10.5.71.60,25,1104@hightech.com,d1552091ad0bcd71a415e6f07bbd246b@foxmail.com,公司简介
1141,2017-11-22 14:17:59,smtp,118.192.64.194,35782,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1115@hightech.com,【行政主管_北京】蔡思君_来自猎聘网的候选人
1144,2017-11-22 14:19:00,smtp,219.142.78.230,3084,10.5.71.60,25,35480440ae041cf09e87425b3e6b8af4@sina.com,1013@hightech.com,个人简历
1165,2017-11-22 14:25:18,smtp,10.64.106.29,2914,10.5.71.60,25,1433@hightech.com,0f796aa5ae70d54fefbf3e200e9bca94@sina.com,面试通知
1171,2017-11-22 14:26:59,smtp,163.177.72.176,2664,10.5.71.60,25,9630d05f18831f369b37d12db6a9094f@qq.com,1184@hightech.com,个人简历
1174,2017-11-22 14:28:03,smtp,14.17.32.47,3406,10.5.71.60,25,a23eb07c4d314e5092ac4afac38cdabf@foxmail.com,1184@hightech.com,简历
1182,2017-11-22 14:32:33,smtp,10.64.105.145,3601,10.5.71.60,25,1496@hightech.com,2f4852f83c5049743fe34df66e54b82d@sohu.com,关于平台的一些介绍
1185,2017-11-22 14:32:51,smtp,10.64.106.11,2744,10.5.71.60,25,1149@hightech.com,ab9ccddd666b61eb4f801b6e6f465bf7@qq.com,公司简介
1204,2017-11-22 14:39:17,smtp,10.64.106.11,2718,10.5.71.60,25,1149@hightech.com,ae68aed7a6cc2740b2f4dbbbd50807bf@sohu.com,新员工必读
1225,2017-11-22 14:49:47,smtp,14.17.32.47,2433,10.5.71.60,25,a2c601f984bae64cf03377d3a192e04c@foxmail.com,1149@hightech.com,个人简历
1238,2017-11-22 14:55:04,smtp,10.64.106.3,2946,10.5.71.60,25,1110@hightech.com,026ee514429c8c146065d8a5dfcc8825@foxmail.com,面试通知
1241,2017-11-22 14:56:24,smtp,10.64.106.13,2702,10.5.71.60,25,1300@hightech.com,13751d44e751c16d50c3595b974067db@sina.com,录用通知（接受请回复邮件确认，谢谢！）
1250,2017-11-22 15:00:55,smtp,219.142.78.230,3189,10.5.71.60,25,0d788130e030e8833bd7a9f7260fb28b@sina.com,1013@hightech.com,个人资料
1253,2017-11-22 15:03:00,smtp,10.64.106.9,3418,10.5.71.60,25,1184@hightech.com,afa977577fd30b295c97133d2b207e78@sina.com,面试通知
1298,2017-11-22 15:25:15,smtp,111.202.126.72,2786,10.5.71.60,25,4cd5f589a0605221b9d0b0a53f119c3a@sohu.com,1165@hightech.com,个人资料
1302,2017-11-22 15:26:33,smtp,111.202.126.72,2401,10.5.71.60,25,5d4ffd8e787c6cdcb4699bb03580b035@sohu.com,1110@hightech.com,简历
1344,2017-11-22 15:40:18,smtp,219.142.78.230,2681,10.5.71.60,25,a5a3b8dd00d7ac837c0e1435803110e4@sina.com,1165@hightech.com,简历
1355,2017-11-22 15:47:04,smtp,10.64.106.9,3448,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1386,2017-11-22 15:58:48,smtp,111.202.126.72,3319,10.5.71.60,25,a2f6897099dd68a00747094f5a81cc30@sohu.com,1104@hightech.com,简历
1398,2017-11-22 16:06:48,smtp,10.64.105.221,2551,10.5.71.60,25,1471@hightech.com,73136d424f280a503595ccdf007279fe@sohu.com,平台介绍
1421,2017-11-22 16:15:13,smtp,10.64.106.10,2786,10.5.71.60,25,1499@hightech.com,7d76a0bba3847aadc27d7b8232a054d1@qq.com,新员工必读
1424,2017-11-22 16:16:45,smtp,10.64.106.3,2948,10.5.71.60,25,1110@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1149@hightech.com,考勤相关
1435,2017-11-22 16:22:00,smtp,10.64.106.10,2773,10.5.71.60,25,1499@hightech.com,e7cefdfdda0abd66d2d028f1b678f1fd@foxmail.com,新员工必读
1440,2017-11-22 16:24:02,smtp,10.64.106.13,2686,10.5.71.60,25,1300@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
1466,2017-11-22 16:35:41,smtp,10.64.106.11,2716,10.5.71.60,25,1149@hightech.com,6fe408a794562a8d2cd656da822e7839@qq.com,公司简介
1471,2017-11-22 16:36:07,smtp,118.192.64.194,36315,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1057@hightech.com,【政府事务经理_北京】张鸿成_来自猎聘网的候选人
1489,2017-11-22 16:44:39,smtp,111.202.126.72,3553,10.5.71.60,25,f605458d3eec00f7141a2f76935764fa@sohu.com,1104@hightech.com,个人资料
1496,2017-11-22 16:48:21,smtp,163.177.72.176,2650,10.5.71.60,25,cb546fec9f010bab14e2ed3d63824903@qq.com,1110@hightech.com,个人资料
1519,2017-11-22 16:56:55,smtp,10.64.106.5,3489,10.5.71.60,25,1165@hightech.com,9d2e970437174ad96c0980c30440e048@foxmail.com,录用通知（接受请回复邮件确认，谢谢！）
1520,2017-11-22 16:57:10,smtp,10.64.106.11,2723,10.5.71.60,25,1149@hightech.com,45eaf8b66fa84496e9da58b702ee92e1@sina.com,新员工必读
1526,2017-11-22 16:59:33,smtp,163.177.72.176,3080,10.5.71.60,25,23e23dcc2c25a4bde4377c04acd7c1fa@qq.com,1300@hightech.com,简历
1547,2017-11-22 17:09:54,smtp,220.181.90.34,4033,10.5.71.60,25,maku@sohu.com,1376@hightech.com,您的简历尚不完整，请完善。
1551,2017-11-22 17:11:53,smtp,111.202.126.72,3019,10.5.71.60,25,cdefc5f62bb043389d3d562efe95651b@sohu.com,1149@hightech.com,个人资料
1556,2017-11-22 17:13:32,smtp,10.64.106.43,3091,10.5.71.60,25,1363@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
1592,2017-11-22 17:30:32,smtp,118.192.64.194,42751,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1199@hightech.com,【行政主管_北京】董洋_来自猎聘网的候选人
1595,2017-11-22 17:32:06,smtp,118.192.64.194,44967,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1154@hightech.com,【销售经理_乌鲁木齐】石建军_来自猎聘网的候选人
1618,2017-11-22 17:44:16,smtp,10.64.106.6,3182,10.5.71.60,25,1473@hightech.com,9ff6c07c8e084664b2368c6f18fa0bfb@foxmail.com,面试通知
1622,2017-11-22 17:45:41,smtp,10.64.106.18,3482,10.5.71.60,25,1339@hightech.com,1e1c0b47707868e7cdba8a4df6fc29df@sina.com,关于平台的一些介绍
1635,2017-11-22 17:50:51,smtp,14.17.32.47,3554,10.5.71.60,25,7c28d8171c18ee7a20da2eb8c7e543bf@foxmail.com,1104@hightech.com,个人资料
1638,2017-11-22 17:50:56,smtp,10.64.106.5,3504,10.5.71.60,25,1165@hightech.com,8f2c35391ccd98adfaee31606b91b3e6@sina.com,录用通知（接受请回复邮件确认，谢谢！）
1643,2017-11-22 17:53:50,smtp,10.64.106.12,3177,10.5.71.60,25,1104@hightech.com,afb1bad21f4bdb02125daf4b994918ca@sohu.com,公司简介
1652,2017-11-22 17:56:19,smtp,118.192.64.194,37037,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1125@hightech.com,【销售经理/总监_济南】周宁_来自猎聘网的候选人
1672,2017-11-22 18:05:03,smtp,10.64.106.32,2834,10.5.71.60,25,1371@hightech.com,a01da19ab138ef3da14a68778411d8d4@sina.com,复试通知
1698,2017-11-22 18:17:20,smtp,10.64.106.10,2783,10.5.71.60,25,1499@hightech.com,bf751475252df1cfd9f07a3315514907@qq.com,面试通知
1700,2017-11-22 18:19:18,smtp,163.177.72.176,3597,10.5.71.60,25,cd3eaa802943aec3b4c751def12fa900@qq.com,1067@hightech.com,介绍
1702,2017-11-22 18:19:24,smtp,10.64.106.43,3067,10.5.71.60,25,1363@hightech.com,3c1a2c3daa5a52b8e1c61066c4b22aa8@qq.com,录用通知（接受请回复邮件确认，谢谢！）
1720,2017-11-22 18:33:44,smtp,10.64.106.7,2782,10.5.71.60,25,1378@hightech.com,1e372fffafe58490a628536a75052375@foxmail.com,新员工必读
1740,2017-11-22 18:50:05,smtp,10.64.106.9,3450,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,岗位说明书
1783,2017-11-22 19:21:15,smtp,219.142.78.230,2502,10.5.71.60,25,d2b2da28b744d1aa547693f27442e70b@sina.com,1371@hightech.com,个人简历
1784,2017-11-22 19:22:49,smtp,14.17.32.47,2555,10.5.71.60,25,55d778b29716a2728d4827a216d6e5a3@foxmail.com,1363@hightech.com,简历
1785,2017-11-22 19:23:03,smtp,10.1.4.17,49319,10.5.71.60,25,kaoqin@hightech.com,1355@hightech.com,考勤-请假流程
1809,2017-11-22 19:49:41,smtp,10.64.106.38,3163,10.5.71.60,25,1295@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,岗位说明书
1826,2017-11-22 20:33:30,smtp,10.64.105.77,2461,10.5.71.60,25,1127@hightech.com,f70b6ec81cde6c0d53a77c750b7d91d9@sohu.com,关于平台的一些介绍
1829,2017-11-22 20:47:00,smtp,163.177.72.176,2918,10.5.71.60,25,74f5cf3cd5695c8773388bcd12e5b3d8@qq.com,1473@hightech.com,个人资料
1831,2017-11-22 20:54:43,smtp,219.142.78.230,2645,10.5.71.60,25,840573fe77d4b3f4bf427c3c9d9d2ea0@sina.com,1499@hightech.com,简历
