,time,proto,sip,sport,dip,dport,from,to,subject
110,2017-11-15 10:20:16,smtp,10.64.106.5,2578,10.5.71.60,25,1165@hightech.com,cb64518acad856a037c8bb95f2a8233f@foxmail.com,复试通知
115,2017-11-15 10:20:50,smtp,163.177.72.176,1572,10.5.71.60,25,2877ef588b961a82cdb36701a855e325@qq.com,1473@hightech.com,个人简历
118,2017-11-15 10:20:54,smtp,163.177.72.176,1773,10.5.71.60,25,5b4326ecd461d89de8dead24d6eb8886@qq.com,1312@hightech.com,个人资料
130,2017-11-15 10:21:57,smtp,163.177.72.176,2364,10.5.71.60,25,2219ce0ab8477fb1c3e3f3693c781bf2@qq.com,1104@hightech.com,个人简历
133,2017-11-15 10:22:09,smtp,10.64.106.14,2270,10.5.71.60,25,1118@hightech.com,3f9ed95540625dc5bc5e84ca34e7724e@sina.com,公司简介
145,2017-11-15 10:23:07,smtp,10.64.106.10,2113,10.5.71.60,25,1499@hightech.com,967bc2754b69cb3ab03f9d4b68145bca@qq.com,公司简介
148,2017-11-15 10:23:22,smtp,10.64.105.13,1608,10.5.71.60,25,1493@hightech.com,6536cc2ffaddb296d8a48c62889f9e63@qq.com,关于平台的一些介绍
150,2017-11-15 10:23:28,smtp,111.202.126.72,1838,10.5.71.60,25,244a49e832b4560646f399f4bb07cf94@sohu.com,1473@hightech.com,简历
173,2017-11-15 10:24:56,smtp,111.202.126.72,2497,10.5.71.60,25,d7157a5d54ac03fdddad0a5f91f06173@sohu.com,1300@hightech.com,个人资料
179,2017-11-15 10:26:00,smtp,163.177.72.176,1744,10.5.71.60,25,a49bf569c4259d065b4b52fb327d0edc@qq.com,1295@hightech.com,简历
186,2017-11-15 10:26:32,smtp,111.202.126.72,2260,10.5.71.60,25,5dcd1680e207a404f7e586b77746c494@sohu.com,1110@hightech.com,个人资料
197,2017-11-15 10:28:00,smtp,14.17.32.47,2433,10.5.71.60,25,ed7af26b30aa070e4644cd25c84e5431@foxmail.com,1433@hightech.com,简历
214,2017-11-15 10:30:18,smtp,219.142.78.230,1657,10.5.71.60,25,8ad9405a7ab8c09975128df0b3055270@sina.com,1300@hightech.com,简历
216,2017-11-15 10:30:23,smtp,111.202.126.72,2359,10.5.71.60,25,34c8a8747c62c9f59c53df45ecda5d19@sohu.com,1473@hightech.com,简历
226,2017-11-15 10:31:41,smtp,10.64.105.77,2371,10.5.71.60,25,1127@hightech.com,0ef285d2c65290b385e5e1c87630a6c8@sina.com,关于平台的一些介绍
234,2017-11-15 10:32:24,smtp,111.202.126.72,2263,10.5.71.60,25,149a204a0f6c938bc6a0b62d76d1ca0d@sohu.com,1184@hightech.com,个人简历
240,2017-11-15 10:32:57,smtp,163.177.72.176,1901,10.5.71.60,25,28ba0dccc02ed245ba8b6464a084b9b2@qq.com,1013@hightech.com,个人简历
287,2017-11-15 10:36:26,smtp,163.177.72.176,2357,10.5.71.60,25,5470a5a9bbf78ef62dc50860cb4d80b4@qq.com,1067@hightech.com,介绍
291,2017-11-15 10:36:34,smtp,219.142.78.230,1955,10.5.71.60,25,08438772d0a17a72ac7d28b7f1eaaa11@sina.com,1295@hightech.com,个人资料
303,2017-11-15 10:37:15,smtp,163.177.72.176,1955,10.5.71.60,25,f1365d7108cd684467d8c2c5ae97033e@qq.com,1499@hightech.com,简历
319,2017-11-15 10:38:33,smtp,111.202.126.72,1823,10.5.71.60,25,fc2257f9389bcf1869f78b476ae6d185@sohu.com,1249@hightech.com,个人简历
348,2017-11-15 10:40:04,smtp,163.177.72.176,2080,10.5.71.60,25,eee2313f8b284a81c1307034e1c0714c@qq.com,1371@hightech.com,简历
356,2017-11-15 10:40:37,smtp,118.192.64.194,43237,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1058@hightech.com,【合同审核主管_北京】房超_来自猎聘网的候选人
367,2017-11-15 10:41:00,smtp,10.64.106.13,2566,10.5.71.60,25,1300@hightech.com,d2a03010556d63747532b6ec00fc1872@sohu.com,公司简介
380,2017-11-15 10:41:51,smtp,219.142.78.230,2116,10.5.71.60,25,95de8aa1ac6e3d6799e546fc3ffcbe95@sina.com,1013@hightech.com,简历
383,2017-11-15 10:42:06,smtp,163.177.72.176,1876,10.5.71.60,25,16ad87d8db5dcf812451901830392aab@qq.com,1013@hightech.com,个人资料
404,2017-11-15 10:43:53,smtp,118.192.64.194,57885,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1100@hightech.com,【HRBP_北京】徐莹_来自猎聘网的候选人
475,2017-11-15 10:48:00,smtp,14.17.32.47,1827,10.5.71.60,25,8efc0076d87150842cafe3fb7738d436@foxmail.com,1378@hightech.com,个人简历
482,2017-11-15 10:48:22,smtp,14.17.32.47,2584,10.5.71.60,25,af2b76565c0a8c64ed6beb2dfdd996fd@foxmail.com,1067@hightech.com,介绍
492,2017-11-15 10:49:09,smtp,219.142.78.230,2280,10.5.71.60,25,48525db715a519d833f346d78254f788@sina.com,1473@hightech.com,个人资料
525,2017-11-15 10:54:59,smtp,118.192.64.194,59336,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【营销市场经理_北京】王华_来自猎聘网的候选人
540,2017-11-15 10:58:53,smtp,10.64.106.11,1600,10.5.71.60,25,1149@hightech.com,1571bf843993864e854d8245b01d0c26@qq.com,录用通知（接受请回复邮件确认，谢谢！）
570,2017-11-15 11:04:21,smtp,10.64.106.9,1695,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
572,2017-11-15 11:04:48,smtp,10.64.106.19,2087,10.5.71.60,25,1141@hightech.com,bb5628374397c7a3366c467dd8ed1870@sina.com,平台介绍
578,2017-11-15 11:05:26,smtp,10.64.106.13,2559,10.5.71.60,25,1300@hightech.com,ce914ac6cfc961ff1e9acdced0fb5ec8@foxmail.com,公司简介
580,2017-11-15 11:06:06,smtp,219.142.78.230,2015,10.5.71.60,25,780a97bff5b2a0e043a7ae75c441f8e1@sina.com,1149@hightech.com,简历
585,2017-11-15 11:06:49,smtp,163.177.72.176,1849,10.5.71.60,25,eff015e6ba58b4a9cd791bdd47ff0d72@qq.com,1067@hightech.com,介绍
594,2017-11-15 11:08:47,smtp,14.17.32.47,2256,10.5.71.60,25,5f0792ac6fa80d906df402edc50cf6e8@foxmail.com,1251@hightech.com,简历
599,2017-11-15 11:09:38,smtp,111.202.126.72,1807,10.5.71.60,25,4d7f322be4b016de8cf2a29882e1019b@sohu.com,1371@hightech.com,简历
664,2017-11-15 11:19:27,smtp,163.177.72.176,2142,10.5.71.60,25,001b805f669efa9bac88682717f8eb74@qq.com,1363@hightech.com,简历
670,2017-11-15 11:19:59,smtp,10.64.106.8,1651,10.5.71.60,25,1312@hightech.com,d01b52f776f34f80f0e74d8c227e9927@sina.com,复试通知
677,2017-11-15 11:21:19,smtp,111.202.126.72,2344,10.5.71.60,25,95f49b382756a20d9ce300421bc74068@sohu.com,1312@hightech.com,简历
718,2017-11-15 11:28:18,smtp,10.64.106.32,2234,10.5.71.60,25,1371@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
755,2017-11-15 11:33:25,smtp,10.64.106.32,2248,10.5.71.60,25,1371@hightech.com,dd85c33d05896039c4623b3b35dfaf56@sina.com,面试通知
756,2017-11-15 11:33:33,smtp,10.64.106.29,2003,10.5.71.60,25,1433@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
762,2017-11-15 11:34:51,smtp,10.64.106.15,2002,10.5.71.60,25,1249@hightech.com,d153fb08372f471a7b553789ed3eaaa0@sohu.com,复试通知
764,2017-11-15 11:35:19,smtp,10.64.106.10,2114,10.5.71.60,25,1499@hightech.com,e5a699369b2653c5040fc357e8e06dff@sina.com,录用通知（接受请回复邮件确认，谢谢！）
795,2017-11-15 11:39:58,smtp,10.64.106.9,1690,10.5.71.60,25,1184@hightech.com,82f07d1cfa445ec02ef9e451aa3bf01b@foxmail.com,公司简介
798,2017-11-15 11:40:21,smtp,10.64.106.6,2188,10.5.71.60,25,1473@hightech.com,092bdd89b17e291be76db245007b92dd@sohu.com,新员工必读
823,2017-11-15 11:45:08,smtp,118.192.64.194,54504,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1057@hightech.com,【销售经理_沈阳】刘锐_来自猎聘网的候选人
831,2017-11-15 11:45:52,smtp,163.177.72.176,2594,10.5.71.60,25,349b54a8d50b23171c9b0cd7d32b8bd3@qq.com,1295@hightech.com,个人简历
837,2017-11-15 11:46:26,smtp,10.64.106.15,1987,10.5.71.60,25,1249@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
844,2017-11-15 11:48:02,smtp,111.202.126.72,1822,10.5.71.60,25,d21d1b390f9426a9ccb8d9ad7ebaf7ce@sohu.com,1378@hightech.com,个人资料
850,2017-11-15 11:49:26,smtp,219.142.78.230,2234,10.5.71.60,25,cde5bb719c140b8203e451adb3c4b493@sina.com,1118@hightech.com,简历
870,2017-11-15 11:53:20,smtp,14.17.32.47,2215,10.5.71.60,25,b4ccf84e3b3548d26c9420c987d5ff93@foxmail.com,1378@hightech.com,个人简历
890,2017-11-15 11:56:08,smtp,118.192.64.194,34240,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【运营专员（用户运营）_北京】常松斌_来自猎聘网的候选人
892,2017-11-15 11:56:37,smtp,10.64.106.14,2270,10.5.71.60,25,1118@hightech.com,96c418dc5c4b853d6767c9b0b967300f@sina.com,新员工必读
911,2017-11-15 12:00:01,smtp,10.64.106.13,2574,10.5.71.60,25,1300@hightech.com,2ce237525ba3886a1da9fb46b636d33d@qq.com,面试通知
927,2017-11-15 12:01:50,smtp,14.17.32.47,1908,10.5.71.60,25,6742fc5c648d64600349196384b6240f@foxmail.com,1371@hightech.com,个人简历
931,2017-11-15 12:02:56,smtp,118.192.64.194,59690,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1058@hightech.com,【组织发展总监_北京】李刚_来自猎聘网的候选人
932,2017-11-15 12:03:07,smtp,111.202.126.72,1920,10.5.71.60,25,8a9426a18728d34231ff12a251078582@sohu.com,1473@hightech.com,简历
937,2017-11-15 12:04:10,smtp,10.64.106.11,1582,10.5.71.60,25,1149@hightech.com,a1c41624be8b9271bb34a2c5081f47a5@foxmail.com,公司简介
955,2017-11-15 12:07:24,smtp,10.64.106.3,2029,10.5.71.60,25,1110@hightech.com,b8e0405f67b5f335c21904b8fb1a8d9a@sina.com,录用通知（接受请回复邮件确认，谢谢！）
967,2017-11-15 12:09:37,smtp,10.64.106.15,1984,10.5.71.60,25,1249@hightech.com,946c08aa829d4f508940b62ee295fe5f@sina.com,公司简介
976,2017-11-15 12:11:05,smtp,10.64.106.12,2391,10.5.71.60,25,1104@hightech.com,b129e7fe683d681ebce426759edb6d95@foxmail.com,新员工必读
995,2017-11-15 12:14:24,smtp,10.64.106.5,2616,10.5.71.60,25,1165@hightech.com,6eeee0cc8b83c4a177448f6d43cf6850@foxmail.com,公司简介
1012,2017-11-15 12:17:10,smtp,219.142.78.230,2141,10.5.71.60,25,cb128b9971cc0c750aefc72c5549cd95@sina.com,1295@hightech.com,个人简历
1015,2017-11-15 12:17:40,smtp,10.1.4.17,39934,10.5.71.60,25,kaoqin@hightech.com,1462@hightech.com,考勤-请假流程
1053,2017-11-15 12:24:32,smtp,106.3.154.69,4583,10.5.71.60,25,maku@tom.com,1376@hightech.com,【面试邀请函】
1060,2017-11-15 12:25:31,smtp,10.64.106.7,2241,10.5.71.60,25,1378@hightech.com,33039c8fb795f2220b65f199e6c69f64@sohu.com,复试通知
1073,2017-11-15 12:27:14,smtp,14.17.32.47,1768,10.5.71.60,25,294ad96000753d7e2a4130b455f6dd1c@foxmail.com,1118@hightech.com,个人资料
1089,2017-11-15 12:41:44,smtp,123.125.50.182,4688,10.5.71.60,25,wanglin@ask.com,1487@hightech.com,有7位HR查看了您的简历
1090,2017-11-15 12:52:59,smtp,172.217.160.101,4006,10.5.71.60,25,lily@gmail.com,1487@hightech.com,有8位猎头查看了您的简历
1101,2017-11-15 13:46:18,smtp,111.202.126.72,2872,10.5.71.60,25,a777301e2d0a7df4ec19c43da2243fee@sohu.com,1295@hightech.com,个人资料
1102,2017-11-15 13:48:07,smtp,219.142.78.230,2698,10.5.71.60,25,7dd6d1b01f4f73b62076799c7c60367b@sina.com,1067@hightech.com,介绍
1115,2017-11-15 13:57:38,smtp,10.64.106.8,2856,10.5.71.60,25,1312@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
1119,2017-11-15 13:59:22,smtp,219.142.78.230,2797,10.5.71.60,25,facd3bd3c7b597b075feadac959d1bd5@sina.com,1251@hightech.com,个人简历
1131,2017-11-15 14:05:14,smtp,163.177.72.176,3515,10.5.71.60,25,f1eca4154795af08b239497c56f37f70@qq.com,1110@hightech.com,个人资料
1133,2017-11-15 14:06:12,smtp,10.64.105.195,3559,10.5.71.60,25,1092@hightech.com,0eaaa4a53407b0da30eef2db4a338e58@sina.com,平台介绍
1146,2017-11-15 14:10:00,smtp,10.64.106.4,2668,10.5.71.60,25,1013@hightech.com,4e7ee4fc9412d3cb79655c5f4fae0960@foxmail.com,录用通知（接受请回复邮件确认，谢谢！）
1158,2017-11-15 14:12:23,smtp,14.17.32.47,3988,10.5.71.60,25,af70b86d0d7325b20ba49b270a67fb08@foxmail.com,1110@hightech.com,个人资料
1177,2017-11-15 14:19:32,smtp,111.202.126.72,3469,10.5.71.60,25,7f35e09dc7c8b70aaa9a9e0ec986985f@sohu.com,1499@hightech.com,个人简历
1181,2017-11-15 14:22:10,smtp,163.177.72.176,3172,10.5.71.60,25,01fcd276520c0caa9ca17d047b949437@qq.com,1363@hightech.com,个人简历
1194,2017-11-15 14:25:21,smtp,10.64.106.32,3601,10.5.71.60,25,1371@hightech.com,8eb74d309c9fffc1666b38a30bc616ce@sohu.com,新员工必读
1205,2017-11-15 14:30:25,smtp,219.142.78.230,3193,10.5.71.60,25,37593d244ca7182cf69029a01df639ce@sina.com,1295@hightech.com,个人资料
1209,2017-11-15 14:32:33,smtp,10.64.106.38,3411,10.5.71.60,25,1295@hightech.com,7cda05631226070844ff1aee50dc4b82@sina.com,录用通知（接受请回复邮件确认，谢谢！）
1214,2017-11-15 14:33:29,smtp,10.64.106.14,4024,10.5.71.60,25,1118@hightech.com,ddddc42dca2fbcbd29a3038c31a12a6f@sohu.com,公司简介
1220,2017-11-15 14:36:44,smtp,10.64.106.8,2850,10.5.71.60,25,1312@hightech.com,1ac7fc9115447973556d7bd0bd7a5cef@sina.com,复试通知
1222,2017-11-15 14:37:00,smtp,10.64.106.6,3203,10.5.71.60,25,1473@hightech.com,ec7d9e2af2cfe6a58adc97cda8caa602@sina.com,新员工必读
1232,2017-11-15 14:40:55,smtp,14.17.32.47,3570,10.5.71.60,25,4c36a98a8f20bb9656b29bf1df338925@foxmail.com,1104@hightech.com,简历
1235,2017-11-15 14:42:18,smtp,111.202.126.72,2612,10.5.71.60,25,0a8081115429c113182ae756fd03b54c@sohu.com,1104@hightech.com,个人简历
1243,2017-11-15 14:45:10,smtp,10.64.106.3,3021,10.5.71.60,25,1110@hightech.com,2a30313b2e720c2184ee34a18d31f058@sina.com,录用通知（接受请回复邮件确认，谢谢！）
1248,2017-11-15 14:45:44,smtp,10.64.106.3,3030,10.5.71.60,25,1110@hightech.com,bea54062fa432656d7a896d5156ab106@sohu.com,公司简介
1251,2017-11-15 14:48:06,smtp,123.58.180.7,4467,10.5.71.60,25,liangzi@0355.net,1376@hightech.com,[职位推送]系统为您匹配了高薪职位，请登录查看！
1261,2017-11-15 14:52:11,smtp,111.202.126.72,3037,10.5.71.60,25,dd98bed7df311b967860a4329347015d@sohu.com,1433@hightech.com,简历
1341,2017-11-15 15:19:50,smtp,10.64.106.29,3489,10.5.71.60,25,1433@hightech.com,bd345dccc713bd8b6e580dc1ccbaa7e2@qq.com,面试通知
1362,2017-11-15 15:28:47,smtp,111.202.126.72,2788,10.5.71.60,25,ef4fd73cdd17c562a1db69def8b9b521@sohu.com,1473@hightech.com,个人资料
1373,2017-11-15 15:35:37,smtp,10.64.105.120,2577,10.5.71.60,25,1102@hightech.com,f939962c2521f1ac1ed8b05de458a739@foxmail.com,平台介绍
1377,2017-11-15 15:38:13,smtp,111.202.126.72,2600,10.5.71.60,25,9f6d90ea73fde2b8a2151434e824254c@sohu.com,1371@hightech.com,个人简历
1425,2017-11-15 15:57:41,smtp,111.202.126.72,3012,10.5.71.60,25,bad30168f80b95a84f2457003fc6cf1e@sohu.com,1295@hightech.com,个人简历
1443,2017-11-15 16:04:13,smtp,111.202.126.72,2734,10.5.71.60,25,624a1d5301219c52ccd74043f9a40fe6@sohu.com,1371@hightech.com,个人资料
1451,2017-11-15 16:07:44,smtp,10.64.105.77,3397,10.5.71.60,25,1127@hightech.com,321d583b0645c56d19641c039f22f41c@foxmail.com,关于平台的一些介绍
1452,2017-11-15 16:10:21,smtp,10.64.106.32,3606,10.5.71.60,25,1371@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
1467,2017-11-15 16:18:28,smtp,10.64.106.32,3590,10.5.71.60,25,1371@hightech.com,a72c58d91f0b32f37729e8c7159afa77@qq.com,录用通知（接受请回复邮件确认，谢谢！）
1489,2017-11-15 16:29:45,smtp,10.64.106.29,3480,10.5.71.60,25,1433@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,岗位说明书
1517,2017-11-15 16:40:45,smtp,219.142.78.230,3175,10.5.71.60,25,776286ed36f76d87a021b8348ba41418@sina.com,1110@hightech.com,个人资料
1528,2017-11-15 16:47:08,smtp,219.142.78.230,3553,10.5.71.60,25,fff88c603cb062368f4c1e91f9e65500@sina.com,1013@hightech.com,简历
1539,2017-11-15 16:50:41,smtp,10.64.106.29,3483,10.5.71.60,25,1433@hightech.com,90fe03e823c90ff073641efe5d48cf20@sohu.com,复试通知
1548,2017-11-15 16:54:13,smtp,10.64.106.14,3982,10.5.71.60,25,1118@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
1554,2017-11-15 16:56:39,smtp,10.64.106.12,3350,10.5.71.60,25,1104@hightech.com,8439d2da32950fb93e76d0077d74c2a0@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
1581,2017-11-15 17:07:13,smtp,118.192.64.194,39320,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1079@hightech.com,【薪酬绩效主管/经理_北京】孙立华_来自猎聘网的候选人
1589,2017-11-15 17:09:51,smtp,219.142.78.230,2264,10.5.71.60,25,ded483debdce9ed7313856f44801847f@sina.com,1300@hightech.com,个人简历
1615,2017-11-15 17:20:29,smtp,10.64.106.5,4133,10.5.71.60,25,1165@hightech.com,2328595fa9a3f6c0212795309e039cdf@foxmail.com,新员工必读
1633,2017-11-15 17:28:07,smtp,10.64.106.9,3027,10.5.71.60,25,1184@hightech.com,c285c5acaca3e1a34f479746b0adb018@qq.com,录用通知（接受请回复邮件确认，谢谢！）
1635,2017-11-15 17:29:39,smtp,111.202.126.72,4126,10.5.71.60,25,fd0acb8f7fc318dc7e1d4d3dbfda9379@sohu.com,1184@hightech.com,简历
1664,2017-11-15 17:44:06,smtp,217.12.13.41,4416,10.5.71.60,25,hr@yahoo.com.cn,1487@hightech.com,您的简历尚未被查看
1680,2017-11-15 17:54:29,smtp,14.17.32.47,2496,10.5.71.60,25,b953261ca4cfa01ac3d379829fa7307d@foxmail.com,1433@hightech.com,个人资料
1690,2017-11-15 17:58:15,smtp,10.64.106.19,3070,10.5.71.60,25,1141@hightech.com,c9b361b3757208da17f36e9e0d13c7aa@sina.com,平台介绍
1697,2017-11-15 18:00:54,smtp,111.202.126.72,3249,10.5.71.60,25,4b62438922bd62c6f21b5fb6fd5328c1@sohu.com,1371@hightech.com,个人简历
1699,2017-11-15 18:01:04,smtp,14.17.32.47,2358,10.5.71.60,25,8c99ba4930694441cac2e74178e002ed@foxmail.com,1013@hightech.com,个人资料
1707,2017-11-15 18:04:00,smtp,14.17.32.47,2803,10.5.71.60,25,2048cff3ea7aa609592273cc8c109fb4@foxmail.com,1067@hightech.com,介绍
1731,2017-11-15 18:13:32,smtp,217.12.13.41,4544,10.5.71.60,25,hr@yahoo.com.cn,1376@hightech.com,有2位猎头查看了您的简历
1752,2017-11-15 18:21:47,smtp,163.177.72.176,3063,10.5.71.60,25,dc9dc0ccbe240445f1188caa2b14c680@qq.com,1149@hightech.com,个人简历
1756,2017-11-15 18:26:05,smtp,118.192.64.194,36728,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1154@hightech.com,【能源行业销售_杭州】王雪_来自猎聘网的候选人
1758,2017-11-15 18:26:30,smtp,10.64.106.10,3398,10.5.71.60,25,1499@hightech.com,e71242c3d13cec67bc9962a7837006e4@qq.com,复试通知
1761,2017-11-15 18:27:40,smtp,10.64.106.10,3413,10.5.71.60,25,1499@hightech.com,1013@hightech.com;1104@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1772,2017-11-15 18:33:25,smtp,118.192.64.194,37037,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1057@hightech.com,【销售经理/总监_济南】周宁_来自猎聘网的候选人
1781,2017-11-15 18:38:10,smtp,10.64.106.7,2931,10.5.71.60,25,1378@hightech.com,ccef585eb648e78fd818566dd0b6f050@sina.com,公司简介
1788,2017-11-15 18:42:39,smtp,10.64.106.6,3210,10.5.71.60,25,1473@hightech.com,7867ea59c3162fd25ea609bfe85b54a5@foxmail.com,录用通知（接受请回复邮件确认，谢谢！）
1789,2017-11-15 18:43:09,smtp,10.64.106.9,3011,10.5.71.60,25,1184@hightech.com,35a039f5d59c7d3159b5fbcf60bf61c9@sohu.com,复试通知
1821,2017-11-15 19:00:42,smtp,163.177.72.176,3353,10.5.71.60,25,7e67f6f23f27482254189fa5fda6cc01@qq.com,1378@hightech.com,个人简历
1823,2017-11-15 19:06:00,smtp,219.142.78.230,2981,10.5.71.60,25,881dfa931d61a578a1219e03d3b108e2@sina.com,1363@hightech.com,简历
1837,2017-11-15 19:13:58,smtp,118.192.64.194,45910,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1125@hightech.com,【薪酬专员_北京】王晨_来自猎聘网的候选人
1847,2017-11-15 19:23:29,smtp,10.64.106.5,4123,10.5.71.60,25,1165@hightech.com,5c8f4c259a3911b959b41830c89e0ee5@sina.com,面试通知
1882,2017-11-15 20:26:32,smtp,111.202.126.72,3171,10.5.71.60,25,db08ce326c37e853425512afcc625663@sohu.com,1499@hightech.com,个人简历
1885,2017-11-15 20:33:51,smtp,10.64.106.12,3352,10.5.71.60,25,1104@hightech.com,130af9d442365c872fe090f89bdcd921@qq.com,面试通知
1888,2017-11-15 20:44:55,smtp,10.64.106.12,3359,10.5.71.60,25,1104@hightech.com,2fddd59edb31b6ead6c39094b1aabf41@sina.com,面试通知
