,time,proto,sip,sport,dip,dport,from,to,subject
234,2017-11-29 10:31:25,smtp,10.116.216.72,2198,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
238,2017-11-29 10:31:33,smtp,10.116.216.72,2294,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
241,2017-11-29 10:31:56,smtp,10.116.216.72,2037,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
247,2017-11-29 10:32:21,smtp,10.116.216.72,2120,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
253,2017-11-29 10:33:11,smtp,163.177.72.176,2115,10.5.71.60,25,73df6306b5b9c03ff1e4945114acf0fe@qq.com,1226@hightech.com,财务
256,2017-11-29 10:33:19,smtp,10.116.216.72,2461,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
263,2017-11-29 10:34:11,smtp,10.64.105.231,2142,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
270,2017-11-29 10:34:42,smtp,10.116.216.72,1786,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
271,2017-11-29 10:34:44,smtp,10.116.216.72,1731,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
286,2017-11-29 10:36:16,smtp,10.116.216.72,2017,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
293,2017-11-29 10:36:37,smtp,10.116.216.72,2416,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
311,2017-11-29 10:37:32,smtp,10.116.216.72,2402,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
316,2017-11-29 10:37:56,smtp,10.116.216.72,2319,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
317,2017-11-29 10:37:58,smtp,10.116.216.72,1650,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
329,2017-11-29 10:39:11,smtp,10.116.216.72,1627,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
337,2017-11-29 10:39:34,smtp,10.116.216.72,1564,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
339,2017-11-29 10:40:00,smtp,10.116.216.72,2211,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
342,2017-11-29 10:40:06,smtp,10.116.216.72,2353,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
347,2017-11-29 10:40:20,smtp,10.116.216.72,1781,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
361,2017-11-29 10:41:27,smtp,10.116.216.72,1970,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
369,2017-11-29 10:41:42,smtp,10.116.216.72,2590,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
382,2017-11-29 10:42:19,smtp,10.1.4.17,48220,10.5.71.60,25,finance@hightech.com,1060@hightech.com,报销
383,2017-11-29 10:42:21,smtp,10.116.216.72,2031,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
389,2017-11-29 10:42:45,smtp,10.116.216.72,1827,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
391,2017-11-29 10:42:56,smtp,10.116.216.72,2195,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
401,2017-11-29 10:43:41,smtp,10.116.216.72,2358,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
404,2017-11-29 10:43:53,smtp,10.116.216.72,2371,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
406,2017-11-29 10:43:59,smtp,10.116.216.72,2313,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
412,2017-11-29 10:44:21,smtp,10.116.216.72,1556,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
432,2017-11-29 10:45:28,smtp,10.116.216.72,1623,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
442,2017-11-29 10:45:41,smtp,10.116.216.72,2282,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
446,2017-11-29 10:46:14,smtp,10.116.216.72,1772,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
450,2017-11-29 10:46:30,smtp,10.116.216.72,2450,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
451,2017-11-29 10:46:30,smtp,10.116.216.72,1572,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
457,2017-11-29 10:47:06,smtp,10.64.106.28,1804,10.5.71.60,25,1385@hightech.com,1255@hightech.com,财务报账
464,2017-11-29 10:47:31,smtp,10.116.216.72,2518,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
469,2017-11-29 10:47:38,smtp,10.116.216.72,2398,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
474,2017-11-29 10:47:55,smtp,10.116.216.72,2489,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
479,2017-11-29 10:48:10,smtp,10.116.216.72,2337,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
488,2017-11-29 10:49:03,smtp,10.116.216.72,1648,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
495,2017-11-29 10:49:30,smtp,10.116.216.72,2035,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
508,2017-11-29 10:54:49,smtp,10.116.216.72,1794,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
523,2017-11-29 10:58:12,smtp,10.64.105.215,2109,10.5.71.60,25,1346@hightech.com,1391@hightech.com,财务报账
530,2017-11-29 10:59:15,smtp,10.116.216.72,2181,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
531,2017-11-29 10:59:34,smtp,10.116.216.72,2418,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
540,2017-11-29 11:01:13,smtp,10.116.216.72,2473,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
543,2017-11-29 11:01:38,smtp,10.116.216.72,1992,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
545,2017-11-29 11:02:08,smtp,10.116.216.72,1963,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
547,2017-11-29 11:02:16,smtp,10.116.216.72,2077,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
555,2017-11-29 11:03:48,smtp,10.116.216.72,2455,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
556,2017-11-29 11:03:55,smtp,10.116.216.72,1865,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
561,2017-11-29 11:04:27,smtp,10.116.216.72,2434,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
562,2017-11-29 11:04:30,smtp,10.116.216.72,2199,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
573,2017-11-29 11:05:28,smtp,10.116.216.72,2044,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
574,2017-11-29 11:05:32,smtp,10.116.216.72,2455,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
575,2017-11-29 11:05:36,smtp,10.116.216.72,2059,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
577,2017-11-29 11:06:50,smtp,10.116.216.72,2288,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
580,2017-11-29 11:07:24,smtp,10.116.216.72,2624,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
585,2017-11-29 11:09:20,smtp,10.116.216.72,2253,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
586,2017-11-29 11:09:27,smtp,10.116.216.72,1723,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
592,2017-11-29 11:10:07,smtp,10.116.216.72,1631,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
603,2017-11-29 11:11:42,smtp,10.116.216.72,1613,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
604,2017-11-29 11:12:04,smtp,10.116.216.72,2365,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
609,2017-11-29 11:12:28,smtp,10.64.105.8,2130,10.5.71.60,25,1108@hightech.com,1278@hightech.com,财务报账
611,2017-11-29 11:12:31,smtp,10.116.216.72,1923,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
615,2017-11-29 11:12:55,smtp,10.116.216.72,1734,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
621,2017-11-29 11:13:50,smtp,10.64.105.198,1965,10.5.71.60,25,1467@hightech.com,1238@hightech.com,财务报账
628,2017-11-29 11:15:19,smtp,111.202.126.72,2200,10.5.71.60,25,13bede2206cf164eda7a27557072930d@sohu.com,1431@hightech.com,财务
632,2017-11-29 11:16:02,smtp,10.116.216.72,1689,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
633,2017-11-29 11:16:09,smtp,10.116.216.72,2505,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
636,2017-11-29 11:16:43,smtp,10.116.216.72,1604,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
644,2017-11-29 11:18:02,smtp,10.116.216.72,2715,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
650,2017-11-29 11:19:21,smtp,10.64.105.215,2108,10.5.71.60,25,1346@hightech.com,1311@hightech.com,财务报账
669,2017-11-29 11:22:17,smtp,10.116.216.72,2252,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
671,2017-11-29 11:22:19,smtp,10.116.216.72,1864,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
673,2017-11-29 11:22:42,smtp,10.116.216.72,2216,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
679,2017-11-29 11:23:27,smtp,10.116.216.72,2448,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
690,2017-11-29 11:25:19,smtp,10.116.216.72,1705,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
691,2017-11-29 11:26:03,smtp,10.64.105.88,2333,10.5.71.60,25,1368@hightech.com,1041@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
692,2017-11-29 11:26:12,smtp,10.116.216.72,2482,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
700,2017-11-29 11:27:18,smtp,10.116.216.72,2641,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
703,2017-11-29 11:27:39,smtp,10.116.216.72,1885,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
704,2017-11-29 11:27:45,smtp,10.116.216.72,1807,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
708,2017-11-29 11:28:12,smtp,10.116.216.72,1962,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
712,2017-11-29 11:29:19,smtp,10.116.216.72,1939,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
727,2017-11-29 11:32:53,smtp,10.116.216.72,1912,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
746,2017-11-29 11:35:54,smtp,10.116.216.72,2563,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
751,2017-11-29 11:37:10,smtp,10.116.216.72,2201,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
756,2017-11-29 11:37:28,smtp,111.202.126.72,2258,10.5.71.60,25,c4d460422e54c0969f61e3899d47dd16@sohu.com,1255@hightech.com,财务
764,2017-11-29 11:38:12,smtp,10.116.216.72,2405,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
771,2017-11-29 11:39:34,smtp,10.116.216.72,2187,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
779,2017-11-29 11:41:02,smtp,10.116.216.72,1796,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
784,2017-11-29 11:41:50,smtp,10.116.216.72,1959,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
785,2017-11-29 11:41:51,smtp,10.64.105.81,1770,10.5.71.60,25,1327@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
786,2017-11-29 11:42:13,smtp,10.116.216.72,1924,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
795,2017-11-29 11:44:06,smtp,10.116.216.72,1951,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
800,2017-11-29 11:44:51,smtp,10.116.216.72,1863,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
801,2017-11-29 11:44:57,smtp,10.116.216.72,2434,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
804,2017-11-29 11:45:54,smtp,10.116.216.72,1911,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
807,2017-11-29 11:46:59,smtp,10.116.216.72,1804,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
813,2017-11-29 11:48:26,smtp,10.116.216.72,2070,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
824,2017-11-29 11:51:31,smtp,10.116.216.72,2270,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
842,2017-11-29 11:55:12,smtp,10.116.216.72,1800,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
849,2017-11-29 11:57:08,smtp,10.116.216.72,2434,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
854,2017-11-29 11:57:36,smtp,10.116.216.72,2011,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
858,2017-11-29 11:57:50,smtp,10.116.216.72,2221,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
860,2017-11-29 11:58:13,smtp,10.116.216.72,2195,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
862,2017-11-29 11:58:30,smtp,10.116.216.72,2322,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
865,2017-11-29 11:58:53,smtp,10.116.216.72,2188,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
882,2017-11-29 12:00:29,smtp,10.116.216.72,2147,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
898,2017-11-29 12:02:37,smtp,10.116.216.72,1991,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
899,2017-11-29 12:02:37,smtp,10.116.216.72,2197,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
904,2017-11-29 12:05:23,smtp,10.116.216.72,1833,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
906,2017-11-29 12:05:40,smtp,10.116.216.72,1998,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
907,2017-11-29 12:05:49,smtp,10.116.216.72,2352,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
910,2017-11-29 12:06:37,smtp,10.116.216.72,1616,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
918,2017-11-29 12:08:34,smtp,10.116.216.72,2498,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
922,2017-11-29 12:09:01,smtp,10.116.216.72,2394,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
923,2017-11-29 12:09:05,smtp,10.116.216.72,1897,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
925,2017-11-29 12:09:15,smtp,10.116.216.72,2504,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
931,2017-11-29 12:10:37,smtp,10.116.216.72,1984,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
935,2017-11-29 12:11:44,smtp,10.116.216.72,2158,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
941,2017-11-29 12:12:48,smtp,10.116.216.72,1978,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
950,2017-11-29 12:13:41,smtp,10.116.216.72,1942,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
958,2017-11-29 12:14:39,smtp,10.116.216.72,2494,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
959,2017-11-29 12:14:46,smtp,10.116.216.72,2268,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
960,2017-11-29 12:15:16,smtp,163.177.72.176,1854,10.5.71.60,25,2b7058dd65af342783ce54ef71e3923f@qq.com,1370@hightech.com,财务
965,2017-11-29 12:15:43,smtp,10.116.216.72,1555,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
968,2017-11-29 12:16:56,smtp,10.64.106.23,1795,10.5.71.60,25,1248@hightech.com,1378@hightech.com,财务报账
979,2017-11-29 12:18:49,smtp,10.64.105.235,1904,10.5.71.60,25,1498@hightech.com,1378@hightech.com,财务报账
989,2017-11-29 12:20:34,smtp,10.116.216.72,2250,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1006,2017-11-29 12:22:34,smtp,10.116.216.72,2431,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1011,2017-11-29 12:23:31,smtp,10.64.105.205,2061,10.5.71.60,25,1255@hightech.com,1403@hightech.com,财务报账
1012,2017-11-29 12:23:44,smtp,10.116.216.72,2201,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1016,2017-11-29 12:24:45,smtp,10.116.216.72,1747,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1022,2017-11-29 12:25:43,smtp,219.142.78.230,1538,10.5.71.60,25,f02fc72538935d064662e6230e80a472@sina.com,1255@hightech.com,财务
1027,2017-11-29 12:26:47,smtp,10.116.216.72,1896,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1028,2017-11-29 12:26:47,smtp,10.64.106.16,1716,10.5.71.60,25,1347@hightech.com,1195@hightech.com,财务报账
1031,2017-11-29 12:27:38,smtp,10.64.105.198,1977,10.5.71.60,25,1467@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
1044,2017-11-29 12:29:39,smtp,10.116.216.72,2173,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1047,2017-11-29 12:29:47,smtp,10.116.216.72,1562,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1049,2017-11-29 13:33:51,smtp,10.116.216.72,2777,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
