,time,proto,sip,sport,dip,dport,from,to,subject
551,2017-11-28 11:02,smtp,219.142.78.230,1854,10.5.71.60,25,cfc41406f051ceda1afa9cf420287b74@sina.com,1249@hightech.com,简历
592,2017-11-28 11:10,smtp,10.64.106.8,2020,10.5.71.60,25,1312@hightech.com,6e77b61b385f670854eb80e3fccde0dc@sina.com,面试通知
597,2017-11-28 11:10,smtp,163.177.72.176,1564,10.5.71.60,25,1fe49a9aee54e346ad3165516ae6301a@qq.com,1165@hightech.com,个人简历
610,2017-11-28 11:12,smtp,219.142.78.230,2174,10.5.71.60,25,83e506ae309e80266203a26a50974424@sina.com,1251@hightech.com,个人资料
618,2017-11-28 11:12,smtp,10.64.106.29,2413,10.5.71.60,25,1433@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
626,2017-11-28 11:13,smtp,10.64.106.14,2406,10.5.71.60,25,1118@hightech.com,0d71bd83cb8008109fc5418a1eacc2df@sina.com,公司简介
631,2017-11-28 11:14,smtp,219.142.78.230,2478,10.5.71.60,25,e849055836bcd7a4e0f692f80c6bb965@sina.com,1249@hightech.com,个人简历
645,2017-11-28 11:16,smtp,163.177.72.176,1800,10.5.71.60,25,e4258b4cf58fcabb468c38d84a27e95f@qq.com,1067@hightech.com,介绍
649,2017-11-28 11:17,smtp,10.64.105.213,1811,10.5.71.60,25,1491@hightech.com,b0d5d19cf2763081fcedeb8ee7702e05@qq.com,平台介绍
702,2017-11-28 11:26,smtp,10.64.105.41,1662,10.5.71.60,25,1477@hightech.com,85a2dc2a2c1218f5ffd8efe57008c265@foxmail.com,平台介绍
732,2017-11-28 11:29,smtp,219.142.78.230,2145,10.5.71.60,25,06085fddb6db02cc06b7012e815310bb@sina.com,1371@hightech.com,个人资料
737,2017-11-28 11:30,smtp,10.64.106.51,1944,10.5.71.60,25,1466@hightech.com,7e7c6407b3a95fe2d9e0340bbb42adfd@qq.com,平台介绍
758,2017-11-28 11:32,smtp,118.192.64.194,37585,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1101@hightech.com,【组织发展总监_北京】苏毓_来自猎聘网的候选人
764,2017-11-28 11:33,smtp,10.64.105.104,2468,10.5.71.60,25,1197@hightech.com,8c485a96e05e904f25e02a8d87f56c82@foxmail.com,平台介绍
768,2017-11-28 11:34,smtp,111.202.126.72,2347,10.5.71.60,25,2164b87d6e0604ba8ff1f13d8f8fc0c4@sohu.com,1104@hightech.com,个人资料
781,2017-11-28 11:37,smtp,10.64.106.38,2178,10.5.71.60,25,1295@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
788,2017-11-28 11:38,smtp,10.1.4.17,22342,10.5.71.60,25,kaoqin@hightech.com,1234@hightech.com,考勤-请假流程
791,2017-11-28 11:39,smtp,10.64.106.5,2530,10.5.71.60,25,1165@hightech.com,b0c320828f321a93ddd2b35513cf4c7e@foxmail.com,面试通知
854,2017-11-28 11:51,smtp,219.142.78.230,1699,10.5.71.60,25,53a5e368356d77979b24916d814660cf@sina.com,1149@hightech.com,简历
860,2017-11-28 11:52,smtp,219.142.78.230,2133,10.5.71.60,25,03e95ca98b9d70f5bbd598adb1ab7241@sina.com,1363@hightech.com,个人资料
863,2017-11-28 11:52,smtp,163.177.72.176,2134,10.5.71.60,25,7404ae41de597c73c22be71f28401eff@qq.com,1371@hightech.com,个人简历
891,2017-11-28 11:57,smtp,219.142.78.230,1606,10.5.71.60,25,c3862ba66952bc5c9f8e40e64b58944d@sina.com,1067@hightech.com,介绍
902,2017-11-28 11:58,smtp,163.177.72.176,2021,10.5.71.60,25,c665cd119034cf6155c02ea4c1606fa0@qq.com,1251@hightech.com,个人资料
935,2017-11-28 12:04,smtp,219.142.78.230,1969,10.5.71.60,25,8ccfdcf8bcc0a54c7889bec9dd7d2d03@sina.com,1013@hightech.com,个人简历
965,2017-11-28 12:11,smtp,10.64.106.12,2249,10.5.71.60,25,1104@hightech.com,7565f674126bf7612c5be0c9c28193f3@sina.com,面试通知
971,2017-11-28 12:14,smtp,10.64.106.6,2218,10.5.71.60,25,1473@hightech.com,90a9ed7c0f4333344224645d6b74b83a@sina.com,新员工必读
995,2017-11-28 12:17,smtp,10.64.106.3,1647,10.5.71.60,25,1110@hightech.com,e6acdd51b5890d86530c6da6b5a4724b@sina.com,复试通知
1008,2017-11-28 12:20,smtp,219.142.78.230,2072,10.5.71.60,25,86f1aa1ce2b79a97894cf7a982a00a44@sina.com,1067@hightech.com,介绍
1010,2017-11-28 12:21,smtp,14.17.32.47,1908,10.5.71.60,25,73caee93b8d6903b74ac4e47669c1bb9@foxmail.com,1499@hightech.com,个人简历
1014,2017-11-28 12:21,smtp,219.142.78.230,1842,10.5.71.60,25,e3b4059124a5816d6f013d8808b65b02@sina.com,1378@hightech.com,个人资料
1018,2017-11-28 12:21,smtp,163.177.72.176,2326,10.5.71.60,25,84ea954a4039fb92343cec2472d7f116@qq.com,1499@hightech.com,个人简历
1056,2017-11-28 12:28,smtp,111.202.126.72,1877,10.5.71.60,25,ad152a7549bbfc743efb06ec6c1923b1@sohu.com,1300@hightech.com,个人资料
1061,2017-11-28 12:29,smtp,219.142.78.230,2114,10.5.71.60,25,e7eadb79e4557deb3b48000e74afe714@sina.com,1067@hightech.com,介绍
1070,2017-11-28 13:32,smtp,10.1.4.17,3885,10.5.71.60,25,kaoqin@hightech.com,1281@hightech.com,【通知】考勤正常，可休年假为0，工资无拖欠，请通过。
1129,2017-11-28 14:06,smtp,14.17.32.47,2940,10.5.71.60,25,87a83e7979dc720484815cc19546aacb@foxmail.com,1149@hightech.com,个人简历
1142,2017-11-28 14:11,smtp,111.202.126.72,2569,10.5.71.60,25,989b02bf6aa4d7a2fccfaf728fe0e37c@sohu.com,1067@hightech.com,介绍
1151,2017-11-28 14:18,smtp,118.192.64.194,38119,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【能源行业销售_南京】夏苏北_来自猎聘网的候选人
1157,2017-11-28 14:21,smtp,118.192.64.194,43771,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1154@hightech.com,【业务拓展经理（政府事务）_北京】何斯佳_来自猎聘网的候选人
1187,2017-11-28 14:34,smtp,163.177.72.176,2432,10.5.71.60,25,4d41961aec8c4746339ade17f9b9affd@qq.com,1184@hightech.com,个人简历
1209,2017-11-28 14:41,smtp,10.1.4.17,4657,10.5.71.60,25,kaoqin@hightech.com,1376@hightech.com,【通知】考勤正常，可休年假为0，工资无拖欠，请通过。
1221,2017-11-28 14:45,smtp,10.64.105.126,3108,10.5.71.60,25,1301@hightech.com,afb510671ff1772f229ce7c4349bddc2@qq.com,平台介绍
1237,2017-11-28 14:54,smtp,118.192.64.194,43319,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1155@hightech.com,【行政主管_北京】李春_来自猎聘网的候选人
1245,2017-11-28 14:59,smtp,10.64.106.32,3461,10.5.71.60,25,1371@hightech.com,dc2d15e8dd07400c50920c67e7a7fe33@sina.com,新员工必读
1250,2017-11-28 15:00,smtp,10.64.105.208,2706,10.5.71.60,25,1326@hightech.com,81878f61fde401f605174b9c701d18f8@sohu.com,平台介绍
1268,2017-11-28 15:09,smtp,111.202.126.72,3154,10.5.71.60,25,ca5036bbc49c3770e78fa8aadee0e5c5@sohu.com,1363@hightech.com,简历
1285,2017-11-28 15:16,smtp,10.64.106.12,3434,10.5.71.60,25,1104@hightech.com,1013@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1288,2017-11-28 15:16,smtp,14.17.32.47,2327,10.5.71.60,25,c4d38982bc56db546ab8af77a4014ad8@foxmail.com,1067@hightech.com,介绍
1294,2017-11-28 15:18,smtp,14.17.32.47,2667,10.5.71.60,25,00678539eb2304946bb6362b25f46178@foxmail.com,1300@hightech.com,个人资料
1302,2017-11-28 15:20,smtp,163.177.72.176,2576,10.5.71.60,25,984787650a7f8bf420d5bb7600d8d2bd@qq.com,1363@hightech.com,简历
1308,2017-11-28 15:22,smtp,14.17.32.47,3496,10.5.71.60,25,d431971df1052e5795094c0cef024d4a@foxmail.com,1067@hightech.com,介绍
1317,2017-11-28 15:24,smtp,111.202.126.72,2809,10.5.71.60,25,dd798d3bec34762d21f4694a3a0faec9@sohu.com,1295@hightech.com,简历
1321,2017-11-28 15:25,smtp,10.64.106.43,3143,10.5.71.60,25,1363@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
1324,2017-11-28 15:27,smtp,111.202.126.72,3582,10.5.71.60,25,6f5b1a2664b49e711f3e31f422f1b2cb@sohu.com,1104@hightech.com,个人简历
1335,2017-11-28 15:33,smtp,14.17.32.47,3520,10.5.71.60,25,965403c807ecf71454ac4436ea0ff6b9@foxmail.com,1499@hightech.com,个人简历
1338,2017-11-28 15:34,smtp,10.64.105.208,2688,10.5.71.60,25,1326@hightech.com,95aaf224c14bb0e51913141aa6115b2b@foxmail.com,平台介绍
1348,2017-11-28 15:39,smtp,10.64.106.32,3461,10.5.71.60,25,1371@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
1350,2017-11-28 15:40,smtp,10.1.4.17,4127,10.5.71.60,25,kaoqin@hightech.com,1487@hightech.com,【通知】考勤正常，可休年假为0，工资无拖欠，请通过。
1362,2017-11-28 15:44,smtp,10.64.106.6,3307,10.5.71.60,25,1473@hightech.com,cbbbaca7b377ec77c5a5bdd1ca7656e0@qq.com,面试通知
1370,2017-11-28 15:48,smtp,10.64.106.42,2810,10.5.71.60,25,1251@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
1374,2017-11-28 15:49,smtp,219.142.78.230,2501,10.5.71.60,25,d035705056f2ff12771592e792ec6795@sina.com,1295@hightech.com,个人简历
1392,2017-11-28 15:59,smtp,10.64.105.30,3109,10.5.71.60,25,1362@hightech.com,d3d4b207c26555018d85747a3d653a6b@foxmail.com,关于平台的一些介绍
1405,2017-11-28 16:04,smtp,10.64.106.6,3303,10.5.71.60,25,1473@hightech.com,1e7e802d568a4d272a7db1acdaa0dd29@sohu.com,公司简介
1410,2017-11-28 16:05,smtp,163.177.72.176,3467,10.5.71.60,25,314af7c401e8a26d16dec25d79adc724@qq.com,1104@hightech.com,简历
1419,2017-11-28 16:08,smtp,10.64.105.165,2969,10.5.71.60,25,1183@hightech.com,99ba27edebf5443826d6541e0a12e8fe@foxmail.com,平台介绍
1420,2017-11-28 16:09,smtp,10.64.106.3,2802,10.5.71.60,25,1110@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1149@hightech.com,考勤相关
1425,2017-11-28 16:13,smtp,10.64.106.5,3485,10.5.71.60,25,1165@hightech.com,b82a15d6ac7366dfcf5144191c50db57@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
1428,2017-11-28 16:13,smtp,219.142.78.230,2628,10.5.71.60,25,90f0c14e8a6719305fe4094cb1890d9c@sina.com,1110@hightech.com,简历
1457,2017-11-28 16:26,smtp,10.64.106.29,3411,10.5.71.60,25,1433@hightech.com,4e4f3a542e04fbf087aed80c7307bd87@foxmail.com,公司简介
1472,2017-11-28 16:32,smtp,10.64.106.13,2915,10.5.71.60,25,1300@hightech.com,82e3dfaf379f147018a7d3da6a32bcf3@qq.com,录用通知（接受请回复邮件确认，谢谢！）
1483,2017-11-28 16:38,smtp,14.17.32.47,2583,10.5.71.60,25,fa44d3fbff47e68366ee0c15f5240639@foxmail.com,1378@hightech.com,个人简历
1490,2017-11-28 16:42,smtp,10.64.105.135,2998,10.5.71.60,25,1420@hightech.com,cc8b3f9dc5ace2cb27f0053423378488@foxmail.com,关于平台的一些介绍
1496,2017-11-28 16:44,smtp,10.64.106.5,3475,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
1503,2017-11-28 16:48,smtp,163.177.72.176,3643,10.5.71.60,25,5d0bebbe888bd12923c289020e5f73c5@qq.com,1118@hightech.com,个人简历
1515,2017-11-28 16:56,smtp,219.142.78.230,2574,10.5.71.60,25,a05c01273c92cd85e75651a3834d5e63@sina.com,1249@hightech.com,个人资料
1531,2017-11-28 17:03,smtp,111.202.126.72,2516,10.5.71.60,25,81b92eee3415f3312f8e2603ee907072@sohu.com,1300@hightech.com,简历
1550,2017-11-28 17:13,smtp,219.142.78.230,3465,10.5.71.60,25,e31e7bb94655b6a723ff54984d224263@sina.com,1104@hightech.com,简历
1571,2017-11-28 17:23,smtp,111.202.126.72,2875,10.5.71.60,25,42ae5fea2a4de77a4c2382a0a061dab1@sohu.com,1249@hightech.com,个人资料
1593,2017-11-28 17:32,smtp,10.64.106.42,2797,10.5.71.60,25,1251@hightech.com,e250f3d899145ed7331eddac63299ebc@sohu.com,复试通知
1594,2017-11-28 17:32,smtp,10.64.106.43,3139,10.5.71.60,25,1363@hightech.com,ecde5ceab287fbb81657145c51201e19@foxmail.com,新员工必读
1596,2017-11-28 17:33,smtp,10.64.106.12,3432,10.5.71.60,25,1104@hightech.com,ac5f76dcde559e7dfc0d6326414fcc30@sina.com,新员工必读
1611,2017-11-28 17:40,smtp,10.64.106.32,3462,10.5.71.60,25,1371@hightech.com,d59b014120c0a6e57f8a6ff70a66c501@sohu.com,面试通知
1639,2017-11-28 17:57,smtp,14.17.32.47,2592,10.5.71.60,25,86a7118bc1a667e6873e2101e5567ffc@foxmail.com,1067@hightech.com,介绍
1644,2017-11-28 18:01,smtp,10.64.106.15,3522,10.5.71.60,25,1249@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1659,2017-11-28 18:12,smtp,118.192.64.194,50087,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1115@hightech.com,【销售经理-总监_武汉】何国栋_来自猎聘网的候选人
1686,2017-11-28 18:28,smtp,219.142.78.230,2425,10.5.71.60,25,bc41eb625ae60c4c0b98859b7b2110fd@sina.com,1433@hightech.com,简历
1691,2017-11-28 18:34,smtp,10.64.106.13,2899,10.5.71.60,25,1300@hightech.com,e9120e609118c9798405aeb5796410c9@qq.com,新员工必读
1693,2017-11-28 18:35,smtp,10.64.105.87,2163,10.5.71.60,25,1373@hightech.com,96f3bf1247ff05263c22b5dd38ff263a@foxmail.com,平台介绍
1694,2017-11-28 18:35,smtp,219.142.78.230,1910,10.5.71.60,25,0201f2450399de21d66ca1f56a26e4c1@sina.com,1184@hightech.com,简历
1699,2017-11-28 18:37,smtp,163.177.72.176,3655,10.5.71.60,25,db6b207dae8bd2e0005a4384311225cf@qq.com,1013@hightech.com,个人简历
1704,2017-11-28 18:38,smtp,118.192.64.194,59336,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1096@hightech.com,【营销市场经理_北京】王华_来自猎聘网的候选人
1711,2017-11-28 18:43,smtp,111.202.126.72,2556,10.5.71.60,25,f690eb5d0e6b52deee740e82d8767a0b@sohu.com,1067@hightech.com,介绍
1717,2017-11-28 18:47,smtp,10.64.106.10,3438,10.5.71.60,25,1499@hightech.com,7fdcbf8db1b3a83702e9726828b66636@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
1736,2017-11-28 19:09,smtp,219.142.78.230,3568,10.5.71.60,25,6e1a536daa5fa79d447c373be3412912@sina.com,1110@hightech.com,个人简历
1740,2017-11-28 19:13,smtp,163.177.72.176,3024,10.5.71.60,25,d6852e2d053cac6c6b5152f0075f800e@qq.com,1249@hightech.com,个人资料
1762,2017-11-28 19:43,smtp,219.142.78.230,3237,10.5.71.60,25,2aa1fdc195e64c0d65dc223c05442edf@sina.com,1118@hightech.com,简历
1790,2017-11-28 20:15,smtp,10.64.106.13,2903,10.5.71.60,25,1300@hightech.com,7372d0104274861cd2d947aa49c9c779@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
1799,2017-11-28 20:29,smtp,10.64.106.10,3446,10.5.71.60,25,1499@hightech.com,e59a355dc89b86c84f4885f30c0f4249@sohu.com,面试通知
1800,2017-11-28 20:32,smtp,111.202.126.72,2608,10.5.71.60,25,9c745b64b0e81803bde11d81ebdbdcbb@sohu.com,1067@hightech.com,介绍
1804,2017-11-28 20:47,smtp,10.64.106.9,3054,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
