,time,proto,sip,sport,dip,dport,from,to,subject
177,2017-11-02 10:25:34,smtp,10.116.216.72,2051,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
181,2017-11-02 10:25:57,smtp,10.116.216.72,2399,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
182,2017-11-02 10:26:18,smtp,10.116.216.72,2026,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
186,2017-11-02 10:27:01,smtp,10.116.216.72,2063,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
191,2017-11-02 10:27:27,smtp,10.64.105.138,2532,10.5.71.60,25,1382@hightech.com,1255@hightech.com,财务报账
194,2017-11-02 10:27:43,smtp,10.116.216.72,2385,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
200,2017-11-02 10:28:25,smtp,10.116.216.72,1896,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
221,2017-11-02 10:29:50,smtp,10.116.216.72,1641,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
246,2017-11-02 10:32:13,smtp,10.64.105.124,2416,10.5.71.60,25,1399@hightech.com,1186@hightech.com,财务报账
253,2017-11-02 10:32:39,smtp,10.116.216.72,1801,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
255,2017-11-02 10:32:47,smtp,10.116.216.72,1785,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
257,2017-11-02 10:32:55,smtp,10.116.216.72,2303,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
268,2017-11-02 10:33:47,smtp,10.116.216.72,2613,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
278,2017-11-02 10:34:19,smtp,10.116.216.72,1534,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
284,2017-11-02 10:34:43,smtp,10.116.216.72,1980,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
285,2017-11-02 10:34:50,smtp,10.64.105.249,2042,10.5.71.60,25,1344@hightech.com,1370@hightech.com,财务报账
289,2017-11-02 10:35:10,smtp,10.64.105.231,1573,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
297,2017-11-02 10:35:53,smtp,10.116.216.72,2093,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
298,2017-11-02 10:35:55,smtp,10.116.216.72,1717,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
299,2017-11-02 10:35:59,smtp,10.116.216.72,2416,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
301,2017-11-02 10:36:03,smtp,10.116.216.72,1980,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
303,2017-11-02 10:36:25,smtp,10.116.216.72,2043,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
321,2017-11-02 10:38:07,smtp,10.116.216.72,2168,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
322,2017-11-02 10:38:09,smtp,10.116.216.72,2500,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
323,2017-11-02 10:38:18,smtp,10.116.216.72,1858,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
332,2017-11-02 10:38:48,smtp,10.116.216.72,1992,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
347,2017-11-02 10:39:19,smtp,10.116.216.72,2468,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
352,2017-11-02 10:39:33,smtp,10.116.216.72,2536,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
359,2017-11-02 10:40:11,smtp,10.64.105.248,2461,10.5.71.60,25,1293@hightech.com,1110@hightech.com,财务报账
376,2017-11-02 10:40:58,smtp,10.116.216.72,2400,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
377,2017-11-02 10:40:59,smtp,10.116.216.72,2029,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
380,2017-11-02 10:41:10,smtp,111.202.126.72,2272,10.5.71.60,25,938aff2142821df75dad35de50d7ac42@sohu.com,1255@hightech.com,财务
390,2017-11-02 10:41:50,smtp,10.64.105.20,1648,10.5.71.60,25,1438@hightech.com,1213@hightech.com,财务报账
392,2017-11-02 10:42:07,smtp,10.116.216.72,1709,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
393,2017-11-02 10:42:07,smtp,10.116.216.72,1930,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
395,2017-11-02 10:42:08,smtp,10.116.216.72,1854,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
396,2017-11-02 10:42:11,smtp,10.116.216.72,1723,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
400,2017-11-02 10:42:31,smtp,10.116.216.72,2456,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
410,2017-11-02 10:42:55,smtp,10.116.216.72,2469,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
413,2017-11-02 10:43:21,smtp,10.116.216.72,2122,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
415,2017-11-02 10:43:23,smtp,10.116.216.72,2336,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
417,2017-11-02 10:43:27,smtp,10.116.216.72,2392,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
425,2017-11-02 10:43:47,smtp,10.116.216.72,1816,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
427,2017-11-02 10:43:53,smtp,10.116.216.72,1701,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
433,2017-11-02 10:44:19,smtp,10.116.216.72,2556,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
435,2017-11-02 10:44:31,smtp,10.116.216.72,2139,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
437,2017-11-02 10:44:55,smtp,10.116.216.72,2552,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
438,2017-11-02 10:45:06,smtp,10.116.216.72,1619,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
447,2017-11-02 10:45:49,smtp,163.177.72.176,2157,10.5.71.60,25,c18f3280d2bf3ae28c75a2ce44fefbed@qq.com,1370@hightech.com,财务
450,2017-11-02 10:46:00,smtp,10.116.216.72,1929,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
455,2017-11-02 10:46:17,smtp,10.116.216.72,1931,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
459,2017-11-02 10:46:40,smtp,10.116.216.72,2105,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
465,2017-11-02 10:47:13,smtp,10.116.216.72,1995,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
467,2017-11-02 10:47:18,smtp,10.116.216.72,2044,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
472,2017-11-02 10:47:43,smtp,10.116.216.72,2264,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
473,2017-11-02 10:47:44,smtp,10.116.216.72,2482,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
479,2017-11-02 10:48:12,smtp,10.116.216.72,2305,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
491,2017-11-02 10:49:03,smtp,10.116.216.72,2128,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
492,2017-11-02 10:49:06,smtp,10.64.105.225,2181,10.5.71.60,25,1370@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
503,2017-11-02 10:49:34,smtp,10.116.216.72,2555,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
505,2017-11-02 10:49:45,smtp,10.116.216.72,1678,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
508,2017-11-02 10:49:50,smtp,10.116.216.72,2508,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
517,2017-11-02 10:52:03,smtp,10.116.216.72,2383,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
524,2017-11-02 10:54:59,smtp,10.116.216.72,2292,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
526,2017-11-02 10:55:29,smtp,10.116.216.72,2409,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
528,2017-11-02 10:55:54,smtp,10.116.216.72,2179,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
531,2017-11-02 10:57:27,smtp,10.116.216.72,2590,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
538,2017-11-02 10:59:04,smtp,10.116.216.72,2523,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
547,2017-11-02 11:00:31,smtp,10.116.216.72,2018,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
549,2017-11-02 11:00:54,smtp,10.116.216.72,2113,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
551,2017-11-02 11:01:07,smtp,10.64.105.12,1973,10.5.71.60,25,1342@hightech.com,1184@hightech.com,财务报账
552,2017-11-02 11:01:14,smtp,10.116.216.72,2368,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
593,2017-11-02 11:10:18,smtp,219.142.78.230,2060,10.5.71.60,25,c5124599153582bec27b26c7d1d63e10@sina.com,1439@hightech.com,财务
595,2017-11-02 11:10:36,smtp,10.116.216.72,1677,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
604,2017-11-02 11:12:46,smtp,10.116.216.72,2576,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
610,2017-11-02 11:13:30,smtp,14.17.32.47,2401,10.5.71.60,25,c1aef89787d754c3b8c6b5a3cf938b7f@foxmail.com,1370@hightech.com,财务
619,2017-11-02 11:15:40,smtp,10.116.216.72,2309,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
621,2017-11-02 11:15:55,smtp,10.116.216.72,2283,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
623,2017-11-02 11:16:14,smtp,10.116.216.72,2394,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
630,2017-11-02 11:18:08,smtp,10.116.216.72,1594,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
634,2017-11-02 11:18:40,smtp,10.116.216.72,2401,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
647,2017-11-02 11:20:54,smtp,10.116.216.72,2026,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
664,2017-11-02 11:23:40,smtp,10.116.216.72,2157,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
671,2017-11-02 11:25:34,smtp,10.116.216.72,1959,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
680,2017-11-02 11:27:24,smtp,10.116.216.72,2408,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
686,2017-11-02 11:29:08,smtp,10.116.216.72,2093,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
687,2017-11-02 11:29:25,smtp,10.116.216.72,2402,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
695,2017-11-02 11:30:26,smtp,183.10.114.101,4642,10.5.71.60,25,0652cbe3380fc42eabf2ac4ff4233c4c@mlmv.com,1230@hightech.com,[尊贵您]您好！代办理税务开增值税务发票办理速度快价格优美
703,2017-11-02 11:31:25,smtp,10.116.216.72,2038,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
704,2017-11-02 11:31:29,smtp,10.116.216.72,2151,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
706,2017-11-02 11:31:35,smtp,10.116.216.72,1726,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
710,2017-11-02 11:32:54,smtp,10.116.216.72,2194,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
714,2017-11-02 11:33:17,smtp,10.116.216.72,1634,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
736,2017-11-02 11:36:31,smtp,10.116.216.72,2015,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
742,2017-11-02 11:37:43,smtp,10.116.216.72,1787,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
759,2017-11-02 11:41:46,smtp,10.116.216.72,2475,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
763,2017-11-02 11:42:28,smtp,10.116.216.72,2025,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
774,2017-11-02 11:44:09,smtp,10.116.216.72,1885,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
775,2017-11-02 11:44:20,smtp,10.116.216.72,2327,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
778,2017-11-02 11:45:22,smtp,10.116.216.72,1786,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
780,2017-11-02 11:45:39,smtp,10.64.106.23,2615,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
783,2017-11-02 11:46:13,smtp,10.116.216.72,2181,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
786,2017-11-02 11:46:46,smtp,14.17.32.47,1710,10.5.71.60,25,feeb7fe12858213651e40b89e5d83f6f@foxmail.com,1368@hightech.com,财务
798,2017-11-02 11:48:25,smtp,10.116.216.72,1784,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
807,2017-11-02 11:50:06,smtp,10.116.216.72,2423,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
813,2017-11-02 11:51:39,smtp,10.116.216.72,2639,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
816,2017-11-02 11:52:03,smtp,10.116.216.72,1845,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
819,2017-11-02 11:52:23,smtp,10.116.216.72,2248,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
822,2017-11-02 11:52:55,smtp,10.116.216.72,2152,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
829,2017-11-02 11:54:50,smtp,10.116.216.72,1772,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
831,2017-11-02 11:55:18,smtp,10.116.216.72,2186,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
833,2017-11-02 11:55:28,smtp,10.116.216.72,2148,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
834,2017-11-02 11:55:35,smtp,10.116.216.72,2293,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
847,2017-11-02 11:58:20,smtp,10.116.216.72,2409,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
856,2017-11-02 11:59:56,smtp,10.116.216.72,1785,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
857,2017-11-02 11:59:58,smtp,10.116.216.72,1810,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
864,2017-11-02 12:00:59,smtp,10.116.216.72,1631,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
865,2017-11-02 12:01:05,smtp,10.116.216.72,2188,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
872,2017-11-02 12:01:42,smtp,10.116.216.72,2190,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
879,2017-11-02 12:02:22,smtp,10.116.216.72,2381,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
881,2017-11-02 12:03:12,smtp,10.64.106.23,2626,10.5.71.60,25,1248@hightech.com,1404@hightech.com,财务报账
884,2017-11-02 12:04:12,smtp,163.177.72.176,2045,10.5.71.60,25,22564699acd114e5a8137d309f3c64a0@qq.com,1346@hightech.com,财务
897,2017-11-02 12:06:58,smtp,10.64.105.139,1884,10.5.71.60,25,1231@hightech.com,1255@hightech.com,财务报账
899,2017-11-02 12:07:05,smtp,10.116.216.72,1682,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
900,2017-11-02 12:07:10,smtp,10.116.216.72,1839,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
909,2017-11-02 12:08:27,smtp,10.116.216.72,1980,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
917,2017-11-02 12:09:26,smtp,10.116.216.72,1916,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
948,2017-11-02 12:16:14,smtp,10.64.105.8,2148,10.5.71.60,25,1108@hightech.com,1152@hightech.com,财务报账
960,2017-11-02 12:17:57,smtp,10.116.216.72,2080,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
961,2017-11-02 12:17:57,smtp,10.116.216.72,2156,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
962,2017-11-02 12:18:00,smtp,10.116.216.72,2424,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
975,2017-11-02 12:20:24,smtp,10.116.216.72,2383,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
981,2017-11-02 12:21:48,smtp,10.116.216.72,1653,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
982,2017-11-02 12:21:51,smtp,10.116.216.72,2381,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
987,2017-11-02 12:22:07,smtp,10.116.216.72,2419,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
995,2017-11-02 12:24:52,smtp,10.116.216.72,1995,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1003,2017-11-02 12:26:12,smtp,10.116.216.72,2002,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1004,2017-11-02 12:26:18,smtp,10.116.216.72,1638,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1009,2017-11-02 12:26:55,smtp,10.116.216.72,2100,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1011,2017-11-02 12:27:29,smtp,10.64.105.231,1572,10.5.71.60,25,1213@hightech.com,1151@hightech.com,财务报账
1020,2017-11-02 13:37:26,smtp,219.142.78.230,2723,10.5.71.60,25,9c3a897141b8e94c93517b0c34a23075@sina.com,1327@hightech.com,财务
1024,2017-11-02 13:41:15,smtp,10.116.216.72,3481,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1026,2017-11-02 13:44:06,smtp,219.142.78.230,3041,10.5.71.60,25,5d9bce621792417c6446f51447ca7fe1@sina.com,1293@hightech.com,财务
1039,2017-11-02 13:58:33,smtp,10.64.105.88,2604,10.5.71.60,25,1368@hightech.com,1041@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
1045,2017-11-02 14:00:50,smtp,10.64.105.248,3368,10.5.71.60,25,1293@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
1049,2017-11-02 14:03:02,smtp,10.116.216.72,2702,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1055,2017-11-02 14:05:18,smtp,10.64.105.12,2791,10.5.71.60,25,1342@hightech.com,1118@hightech.com,财务报账
1057,2017-11-02 14:05:42,smtp,10.116.216.72,2975,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
