time,proto,sip,sport,dip,dport,from,to,subject
2017-11-21 09:23:53,smtp,10.116.216.71,1642,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:293]HOST_5XXe58b6fb92d1d5136c90f0f2d0f6d9e20
2017-11-21 09:24:17,smtp,10.116.216.71,1961,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:342]HOST_5XXba677ab95bb5f600d45c5a5e3fe92728
2017-11-21 09:25:09,smtp,10.116.216.71,1916,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:228]HOST_5XX091ec3b6a8af14436855df3ea2afa370
2017-11-21 09:26:19,smtp,10.116.216.71,1973,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:95]HOST_5XX76b47a35a0e5217559d6d57195270136
2017-11-21 09:26:28,smtp,10.116.216.71,2263,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:462]HOST_5XX38f40816cc3a52bcd003ff770e5b3108
2017-11-21 09:27:23,smtp,10.116.216.72,1963,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:28:29,smtp,10.116.216.72,1677,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:28:53,smtp,111.202.126.72,1744,10.5.71.60,25,e455155937b69cf2730d93ad22882f12@sohu.com,1013@hightech.com,照片、表格等资料
2017-11-21 09:29:38,smtp,10.116.216.71,2087,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1285]HOST_5XX36ad2779bcd2f20f50edcdd3e15138fc
2017-11-21 09:30:01,smtp,10.64.106.7,2333,10.5.71.60,25,1378@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,岗位说明书
2017-11-21 09:30:02,smtp,10.116.216.71,1648,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:622]HOST_5XXe6b2ac65cac46a13070ae1314bbef049
2017-11-21 09:30:07,smtp,10.64.106.16,2037,10.5.71.60,25,1347@hightech.com,9b54d4c5c6751bef8afc534acc208ac3@foxmail.com,财务
2017-11-21 09:30:26,smtp,10.116.216.71,2550,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:45]HOST_5XX2722d99e2c9a200585efe8c102706418
2017-11-21 09:33:25,smtp,10.116.216.71,2508,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1105]HOST_5XX6a930d1b6508d3cd4cf66c95dd076e77
2017-11-21 09:34:05,smtp,10.116.216.72,2444,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:34:34,smtp,10.64.106.29,1610,10.5.71.60,25,1433@hightech.com,a2d8cf03f7c8d3ab2ff43d0b14d28ec4@qq.com,复试通知
2017-11-21 09:34:52,smtp,10.116.216.72,2449,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:35:02,smtp,10.116.216.71,2334,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:120]HOST_5XX1149cfff5b8902d48927ab23312d57ce
2017-11-21 09:35:23,smtp,10.116.216.72,1944,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:36:10,smtp,10.116.216.71,2374,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1021]HOST_5XX40daecba4df20020b3af50df26f75915
2017-11-21 09:37:46,smtp,10.116.216.72,1631,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:37:48,smtp,10.116.216.71,2359,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:118]HOST_5XXe79da282c3a64623f249ceaecf6d4b05
2017-11-21 09:38:27,smtp,10.64.105.243,2264,10.5.71.60,25,1369@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
2017-11-21 09:38:33,smtp,10.116.216.71,2235,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:667]HOST_5XXb5d81fe90d6b11deee2349f858637ed0
2017-11-21 09:38:50,smtp,10.64.105.122,2000,10.5.71.60,25,1186@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
2017-11-21 09:39:02,smtp,10.116.216.72,2190,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:39:14,smtp,10.116.216.73,2341,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-21 09:39:24,smtp,10.64.106.14,1967,10.5.71.60,25,1118@hightech.com,508217c1aa848457c19eec73b927aeef@qq.com,复试通知
2017-11-21 09:39:38,smtp,219.142.78.230,1747,10.5.71.60,25,620edd37b60cb99dadb00f1ef3331e22@sina.com,1312@hightech.com,个人简历
2017-11-21 09:39:56,smtp,163.177.72.176,2323,10.5.71.60,25,79d0f5e8cc113ddc7c48a0aa270e368d@qq.com,1391@hightech.com,平台分析
2017-11-21 09:40:21,smtp,10.116.216.72,1685,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:41:00,smtp,10.116.216.71,1968,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:96]HOST_5XX36ad2779bcd2f20f50edcdd3e15138fc
2017-11-21 09:41:02,smtp,10.116.216.71,2434,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:263]HOST_5XX5e4be6b426f98457e94e6e0ee371ee58
2017-11-21 09:41:38,smtp,10.116.216.71,1975,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:186]HOST_5XX124c7fec24829c8ebd7c4ea7528f81f0
2017-11-21 09:42:17,smtp,10.64.105.12,1653,10.5.71.60,25,1342@hightech.com,8d8a14246427f5343952d76b214b98a0@foxmail.com,财务
2017-11-21 09:42:40,smtp,10.116.216.71,2207,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:394]HOST_5XX1a11678e7b8e15b0d84474c845cc0847
2017-11-21 09:42:49,smtp,10.116.216.71,2354,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:569]HOST_5XX6977d33ad6f69734524aeee5eda813a3
2017-11-21 09:45:31,smtp,10.116.216.71,2335,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:949]HOST_5XXe91a430015e6f57a44d92fb246b8e1e0
2017-11-21 09:45:41,smtp,10.64.105.15,2570,10.5.71.60,25,1253@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
2017-11-21 09:46:19,smtp,10.116.216.72,2499,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:47:23,smtp,10.116.216.73,2092,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-21 09:47:42,smtp,10.116.216.72,2548,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:48:34,smtp,10.116.216.71,2021,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:310]HOST_5XX711366bc845a0f18425440c4f53bcfc4
2017-11-21 09:49:47,smtp,10.116.216.73,2277,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-21 09:49:48,smtp,14.17.32.47,2580,10.5.71.60,25,4a2b49a2ec128211b899dcbda4d3c4ba@foxmail.com,1110@hightech.com,个人资料
2017-11-21 09:49:51,smtp,10.64.106.8,1998,10.5.71.60,25,1312@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
2017-11-21 09:49:56,smtp,10.64.105.88,2177,10.5.71.60,25,1368@hightech.com,1041@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
2017-11-21 09:49:56,smtp,10.116.216.71,1641,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:172]HOST_5XXa9cb7a035a5f6fe7f00b36fa0ee9d193
2017-11-21 09:49:58,smtp,10.116.216.72,1620,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:50:23,smtp,10.64.106.14,1970,10.5.71.60,25,1118@hightech.com,5178252a1286715e983ff39f877552ca@foxmail.com,复试通知
2017-11-21 09:51:23,smtp,10.64.105.231,2193,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
2017-11-21 09:51:26,smtp,10.116.216.71,1624,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:109]HOST_5XX9c5681822a54ae6081661de26d21cad5
2017-11-21 09:51:42,smtp,10.64.105.90,1974,10.5.71.60,25,1226@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
2017-11-21 09:51:44,smtp,10.116.216.71,1748,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1277]HOST_5XXe09a3a6e5eaf583773b0bfce80e5f6b2
2017-11-21 09:52:01,smtp,10.116.216.71,1729,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:315]HOST_5XX107e616e0735d051cce1eb5d02838b78
2017-11-21 09:53:10,smtp,10.116.216.71,2429,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:386]HOST_5XX9230f9d5e061e0ed69c36e6e5674d569
2017-11-21 09:53:22,smtp,10.64.105.43,1690,10.5.71.60,25,1124@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
2017-11-21 09:53:48,smtp,10.116.216.71,2257,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1151]HOST_5XX27ea21693fbd127e427d4ddd575d5437
2017-11-21 09:54:06,smtp,10.64.105.235,2133,10.5.71.60,25,1498@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
2017-11-21 09:54:09,smtp,10.116.216.71,2361,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:602]HOST_5XX19aa03d50872e1d1691298bc10de456a
2017-11-21 09:54:15,smtp,10.116.216.71,2201,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:115]HOST_5XX23a375c1801b176592188ed90251071c
2017-11-21 09:54:23,smtp,10.116.216.71,2308,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1350]HOST_5XXbae792a0850995871ab2d8474cb102f1
2017-11-21 09:54:55,smtp,10.64.105.243,2262,10.5.71.60,25,1369@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
2017-11-21 09:55:55,smtp,10.64.106.3,1962,10.5.71.60,25,1110@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1149@hightech.com,福利保障
2017-11-21 09:56:18,smtp,10.116.216.71,1609,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:676]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-21 09:56:22,smtp,163.177.72.176,2429,10.5.71.60,25,d3552140708bd09b8b6e78700c4815bb@qq.com,1184@hightech.com,简历
2017-11-21 09:57:11,smtp,10.116.216.71,2348,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:498]HOST_5XXf271accfe4e45e1adc98c2c0e70470be
2017-11-21 09:57:14,smtp,10.116.216.71,2321,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:719]HOST_5XX2f32909f5a56795f6f683f434e858400
2017-11-21 09:57:29,smtp,10.64.105.122,1999,10.5.71.60,25,1186@hightech.com,ba90b14538bbb9eb7c1892540fbd8009@sohu.com,财务
2017-11-21 09:57:39,smtp,10.116.216.71,2519,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:138]HOST_5XXed694952b2b8c4d4fc371627d6147caa
2017-11-21 09:58:02,smtp,10.116.216.71,2556,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1512]HOST_5XX2bffbdd01a5f74cc42a261955ad3f58d
2017-11-21 09:58:34,smtp,10.116.216.73,2105,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-21 09:59:22,smtp,10.116.216.71,1972,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:64]HOST_5XX40b41319c16d3f0f4cfd632e77a78377
2017-11-21 09:59:34,smtp,10.116.216.72,1938,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 09:59:54,smtp,10.116.216.72,2054,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 10:07:19,smtp,10.116.216.71,2264,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1183]HOST_5XX36ad2779bcd2f20f50edcdd3e15138fc
2017-11-21 10:08:04,smtp,10.116.216.72,2556,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 10:10:57,smtp,10.116.216.73,1973,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-21 10:11:23,smtp,10.64.105.43,1683,10.5.71.60,25,1124@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
2017-11-21 10:12:07,smtp,10.116.216.71,1790,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:385]HOST_5XX711366bc845a0f18425440c4f53bcfc4
2017-11-21 10:13:02,smtp,10.116.216.71,1962,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:281]HOST_5XX7fbd1c3de59399a68160ec309b25bc04
2017-11-21 10:13:27,smtp,10.116.216.72,2384,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 10:14:34,smtp,10.116.216.71,2342,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:611]HOST_5XX9c5681822a54ae6081661de26d21cad5
2017-11-21 10:15:04,smtp,10.116.216.71,2433,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:669]HOST_5XX6977d33ad6f69734524aeee5eda813a3
2017-11-21 10:15:22,smtp,10.116.216.71,1743,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:395]HOST_5XX4276958fae5394098159e9e23bad37f3
2017-11-21 10:15:47,smtp,10.116.216.71,1998,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:363]HOST_5XX19aa03d50872e1d1691298bc10de456a
2017-11-21 10:15:53,smtp,10.116.216.71,2289,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1278]HOST_5XX22d4eb407f91e9cc27a9c5465bc582df
2017-11-21 10:16:26,smtp,10.116.216.71,2212,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:846]HOST_5XX4b469f47379808aa28b6b40a47cf9d43
2017-11-21 10:16:42,smtp,10.64.106.29,1607,10.5.71.60,25,1433@hightech.com,1013@hightech.com,工作汇报
2017-11-21 10:17:45,smtp,10.116.216.71,2436,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:274]HOST_5XX28b37559cdafe79ad7be600bd620f15d
2017-11-21 10:18:04,smtp,14.17.32.47,2292,10.5.71.60,25,e0a9cf5f2b61a0b3ead36a8d45930ad3@foxmail.com,1067@hightech.com,合作
2017-11-21 10:19:12,smtp,10.116.216.71,1744,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:144]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-21 10:19:40,smtp,10.64.105.81,1644,10.5.71.60,25,1327@hightech.com,1395@hightech.com,财务报账
2017-11-21 10:19:48,smtp,10.116.216.71,2559,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:400]HOST_5XX4c02bed2518fe5aee581124932135e94
2017-11-21 10:20:02,smtp,10.116.216.71,1878,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1497]HOST_5XX832a297fd51eccfa20c10f3e798901d8
2017-11-21 10:20:03,smtp,10.116.216.71,1675,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:692]HOST_5XXf80a877770e6cfdf639e70b86252b3b4
2017-11-21 10:20:03,smtp,10.116.216.71,1871,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:491]HOST_5XX735d2cfd7e47b36a237fe89c3f99e19e
2017-11-21 10:20:05,smtp,10.64.106.43,2212,10.5.71.60,25,1363@hightech.com,30db677ae6ae4d7a8978fd9493bf6dcf@sina.com,公司简介
2017-11-21 10:20:06,smtp,10.64.106.18,1696,10.5.71.60,25,1339@hightech.com,1209@hightech.com,近期工作总结
2017-11-21 10:20:16,smtp,10.116.216.71,2445,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:973]HOST_5XXcb5ea91bd5d98eafa37816f9ff063a35
2017-11-21 10:20:17,smtp,10.116.216.71,2232,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:879]HOST_5XX6dc15f64a901905d69b1ef1f5166e37f
2017-11-21 10:20:20,smtp,10.64.105.195,2401,10.5.71.60,25,1092@hightech.com,d112d31188e6d4723fb9041055f84963@qq.com,项目简介
2017-11-21 10:20:25,smtp,10.116.216.72,1841,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 10:20:31,smtp,10.116.216.72,2160,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-21 10:21:01,smtp,10.116.216.71,2106,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:533]HOST_5XX7734b1c1e24cd712114bd689366f13c1
2017-11-21 10:21:10,smtp,10.64.105.244,1982,10.5.71.60,25,1273@hightech.com,1342@hightech.com,财务报账
2017-11-21 10:21:10,smtp,10.116.216.71,2324,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:418]HOST_5XX47faaea2104954ba2d4f08fde871344e
2017-11-21 10:21:24,smtp,10.64.105.201,1955,10.5.71.60,25,1319@hightech.com,1207@hightech.com,近期工作总结
2017-11-21 10:21:24,smtp,10.116.216.73,1700,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
