,time,proto,sip,sport,dip,dport,from,to,subject
1387,2017-11-24 15:48:27,smtp,163.177.72.176,2458,10.5.71.60,25,e58366ad0ec05f33030fbb9fea7bba89@qq.com,1300@hightech.com,简历
1403,2017-11-24 15:52:54,smtp,219.142.78.230,2954,10.5.71.60,25,ed14971e63601db8550b349ee4ef2911@sina.com,1067@hightech.com,介绍
1411,2017-11-24 15:55:50,smtp,10.64.106.12,3124,10.5.71.60,25,1104@hightech.com,4587d14925d938abd529c2d900d48106@sina.com,复试通知
1427,2017-11-24 16:04:28,smtp,10.64.106.15,3274,10.5.71.60,25,1249@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1432,2017-11-24 16:07:34,smtp,219.142.78.230,3106,10.5.71.60,25,bf335e45c0a02843fd28ecf6520ae1ba@sina.com,1433@hightech.com,简历
1438,2017-11-24 16:10:47,smtp,10.64.106.5,3248,10.5.71.60,25,1165@hightech.com,2f3013ae59ae80a2ef7ccb1424112a3c@sohu.com,新员工必读
1443,2017-11-24 16:13:16,smtp,10.64.106.42,3225,10.5.71.60,25,1251@hightech.com,26894e84bc4d85f63d1d5f82682cc15d@sohu.com,公司简介
1462,2017-11-24 16:18:57,smtp,10.64.105.149,3040,10.5.71.60,25,1306@hightech.com,d81018d495f7280df0bb1981bb3a0523@sohu.com,关于平台的一些介绍
1474,2017-11-24 16:23:15,smtp,219.142.78.230,3260,10.5.71.60,25,bc6355dd147e940393100d6111b171d5@sina.com,1013@hightech.com,个人资料
1478,2017-11-24 16:26:10,smtp,10.64.106.6,3118,10.5.71.60,25,1473@hightech.com,7e1c557297e403d73354695df7ca286d@foxmail.com,公司简介
1482,2017-11-24 16:26:21,smtp,10.64.106.6,3128,10.5.71.60,25,1473@hightech.com,7d80d853804c473e4d53b5330f0c2b4f@sohu.com,复试通知
1490,2017-11-24 16:28:40,smtp,118.192.64.194,50122,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1057@hightech.com,【政府事务经理_北京】王大治_来自猎聘网的候选人
1495,2017-11-24 16:30:52,smtp,13.107.42.11,3864,10.5.71.60,25,lucy@hotmail.com,1376@hightech.com,请完善您的简历，提高求职成功率
1524,2017-11-24 16:44:07,smtp,10.64.106.10,3076,10.5.71.60,25,1499@hightech.com,6167ae4270f6e9777efddb6c0088eee4@sina.com,面试通知
1547,2017-11-24 16:56:32,smtp,10.1.4.17,42238,10.5.71.60,25,kaoqin@hightech.com,1405@hightech.com,考勤-请假流程
1552,2017-11-24 16:58:08,smtp,111.202.126.72,2873,10.5.71.60,25,7873bbb88a1ca49a1da08477cc9fd9e6@sohu.com,1371@hightech.com,个人简历
1560,2017-11-24 17:00:19,smtp,10.64.105.58,2899,10.5.71.60,25,1457@hightech.com,d118b68251f98332ee1bd046bc71ba09@qq.com,关于平台的一些介绍
1570,2017-11-24 17:05:39,smtp,163.177.72.176,2293,10.5.71.60,25,5c79daab1de55b375d2c6422fd7dcbc7@qq.com,1371@hightech.com,个人资料
1585,2017-11-24 17:15:07,smtp,10.64.106.10,3107,10.5.71.60,25,1499@hightech.com,9c254b393aa8037b18a5d97942c54ae3@foxmail.com,公司简介
1608,2017-11-24 17:24:19,smtp,163.177.72.176,2369,10.5.71.60,25,77df77f78fef16f48b954703d388da8b@qq.com,1118@hightech.com,个人简历
1611,2017-11-24 17:26:07,smtp,219.142.78.230,2850,10.5.71.60,25,47a2996f958f3c24bb5876e301f9c30f@sina.com,1149@hightech.com,个人资料
1614,2017-11-24 17:27:34,smtp,10.64.106.13,3344,10.5.71.60,25,1300@hightech.com,14dbcc6577668c747d01d8fa3b97394c@foxmail.com,复试通知
1615,2017-11-24 17:27:56,smtp,13.107.42.11,3892,10.5.71.60,25,zhangzhe@hotmail.com,1376@hightech.com,有7位HR查看了您的简历
1621,2017-11-24 17:30:39,smtp,14.17.32.47,2992,10.5.71.60,25,d8ba2cc6285c0a7e9b96a18899fe1dc1@foxmail.com,1371@hightech.com,简历
1622,2017-11-24 17:31:34,smtp,163.177.72.176,3079,10.5.71.60,25,19770aa99e161e6e4d4c1389c711c8aa@qq.com,1251@hightech.com,简历
1635,2017-11-24 17:35:36,smtp,111.202.126.72,2689,10.5.71.60,25,33fe4ec3f0bf72172b3eb0d19b55cd7f@sohu.com,1295@hightech.com,个人简历
1655,2017-11-24 17:41:16,smtp,10.64.106.15,3273,10.5.71.60,25,1249@hightech.com,3c19fc4fec3cc30f26f9c3b6e6b6993a@qq.com,面试通知
1670,2017-11-24 17:46:23,smtp,111.202.126.72,2691,10.5.71.60,25,1c38d270ff37706c78e637c61a155321@sohu.com,1184@hightech.com,个人资料
1696,2017-11-24 17:59:39,smtp,10.64.106.10,3112,10.5.71.60,25,1499@hightech.com,2c194a8ba35dfa004497c95e3e074b85@sohu.com,公司简介
1707,2017-11-24 18:07:25,smtp,10.64.106.10,3086,10.5.71.60,25,1499@hightech.com,cfcb286fd53c3a894548700d9d213a7b@qq.com,新员工必读
1713,2017-11-24 18:12:07,smtp,118.192.64.194,46417,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1125@hightech.com,【国际业务高级经理_北京】赵昆_来自猎聘网的候选人
1722,2017-11-24 18:17:47,smtp,111.202.126.72,3024,10.5.71.60,25,308ae9b61a3ebe1d8e024574d1c4ac41@sohu.com,1499@hightech.com,个人简历
1730,2017-11-24 18:20:02,smtp,163.177.72.176,3353,10.5.71.60,25,c626d816b17151ade3c8ddf2cce01c09@qq.com,1184@hightech.com,简历
1760,2017-11-24 18:44:50,smtp,10.64.106.9,2881,10.5.71.60,25,1184@hightech.com,abaeeafebce1858c1f3c00d185c9fc67@sina.com,公司简介
1765,2017-11-24 18:51:12,smtp,14.17.32.47,3290,10.5.71.60,25,66125c52b4e0c1b1687d76e279b2fa48@foxmail.com,1104@hightech.com,简历
1808,2017-11-24 19:26:52,smtp,10.64.106.5,3279,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
1810,2017-11-24 19:27:15,smtp,10.64.106.12,3127,10.5.71.60,25,1104@hightech.com,e712c5bdaf45c2ecfd9af8b2b91b81d2@sina.com,公司简介
1828,2017-11-24 20:04:31,smtp,163.177.72.176,2604,10.5.71.60,25,04f5a1fe1be8339366e18f79310d5a75@qq.com,1149@hightech.com,简历
1858,2017-11-24 21:41:24,smtp,14.17.32.47,3222,10.5.71.60,25,90e16eb042e51525dfef77b59b6fe768@foxmail.com,1249@hightech.com,个人资料
