,time,proto,sip,sport,dip,dport,from,to,subject
625,2017-11-24 11:12:20,smtp,10.116.216.72,1865,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
627,2017-11-24 11:12:31,smtp,10.116.216.72,1557,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
628,2017-11-24 11:13:09,smtp,10.116.216.72,1889,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
630,2017-11-24 11:13:23,smtp,10.116.216.72,2516,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
636,2017-11-24 11:14:02,smtp,10.116.216.72,2390,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
637,2017-11-24 11:14:09,smtp,10.116.216.72,2145,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
638,2017-11-24 11:14:12,smtp,10.116.216.72,1955,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
640,2017-11-24 11:14:47,smtp,10.116.216.72,1694,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
641,2017-11-24 11:14:55,smtp,10.116.216.72,2266,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
657,2017-11-24 11:17:09,smtp,10.116.216.72,2280,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
675,2017-11-24 11:21:07,smtp,10.116.216.72,2072,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
677,2017-11-24 11:21:23,smtp,10.64.106.23,1825,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
684,2017-11-24 11:22:23,smtp,10.116.216.72,1770,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
688,2017-11-24 11:22:45,smtp,10.116.216.72,2454,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
689,2017-11-24 11:22:54,smtp,10.116.216.72,2128,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
690,2017-11-24 11:23:03,smtp,10.116.216.72,2086,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
696,2017-11-24 11:24:05,smtp,10.116.216.72,2316,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
701,2017-11-24 11:25:28,smtp,10.116.216.72,2235,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
703,2017-11-24 11:26:18,smtp,10.116.216.72,1899,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
709,2017-11-24 11:27:33,smtp,10.116.216.72,1665,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
716,2017-11-24 11:28:17,smtp,10.116.216.72,2378,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
721,2017-11-24 11:28:51,smtp,10.64.106.3,2023,10.5.71.60,25,1110@hightech.com,1124@hightech.com,财务报账
724,2017-11-24 11:30:01,smtp,10.116.216.72,2073,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
725,2017-11-24 11:30:06,smtp,10.116.216.72,1935,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
730,2017-11-24 11:31:15,smtp,10.116.216.72,2404,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
731,2017-11-24 11:31:29,smtp,10.116.216.72,2121,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
733,2017-11-24 11:32:03,smtp,10.116.216.72,2279,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
742,2017-11-24 11:34:12,smtp,10.116.216.72,1686,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
744,2017-11-24 11:34:30,smtp,10.116.216.72,1587,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
746,2017-11-24 11:34:53,smtp,10.116.216.72,2335,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
756,2017-11-24 11:35:57,smtp,10.116.216.72,2376,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
757,2017-11-24 11:36:04,smtp,10.116.216.72,2321,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
765,2017-11-24 11:37:13,smtp,10.116.216.72,1835,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
766,2017-11-24 11:37:14,smtp,10.116.216.72,2046,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
790,2017-11-24 11:43:51,smtp,10.116.216.72,2189,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
793,2017-11-24 11:44:10,smtp,10.116.216.72,1622,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
795,2017-11-24 11:44:35,smtp,10.116.216.72,2367,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
796,2017-11-24 11:44:41,smtp,10.116.216.72,1838,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
799,2017-11-24 11:45:18,smtp,10.64.105.156,2225,10.5.71.60,25,1421@hightech.com,1108@hightech.com,财务报账
804,2017-11-24 11:46:12,smtp,10.116.216.72,1838,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
805,2017-11-24 11:46:18,smtp,10.116.216.72,2438,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
823,2017-11-24 11:48:57,smtp,10.116.216.72,2491,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
827,2017-11-24 11:50:02,smtp,10.64.105.235,2417,10.5.71.60,25,1498@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
829,2017-11-24 11:50:35,smtp,10.116.216.72,1608,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
831,2017-11-24 11:50:41,smtp,10.116.216.72,1833,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
833,2017-11-24 11:51:00,smtp,10.116.216.72,2445,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
840,2017-11-24 11:51:41,smtp,111.202.126.72,2371,10.5.71.60,25,4e1e381f4ad921330662e41adac842c4@sohu.com,1186@hightech.com,财务
852,2017-11-24 11:53:18,smtp,10.116.216.72,2544,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
855,2017-11-24 11:54:09,smtp,10.64.105.8,1645,10.5.71.60,25,1108@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
868,2017-11-24 11:56:10,smtp,219.142.78.230,2158,10.5.71.60,25,ad3ceee9ac5be93af23063fdade31c3b@sina.com,1451@hightech.com,财务
876,2017-11-24 11:57:44,smtp,10.116.216.72,1769,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
889,2017-11-24 11:59:00,smtp,10.116.216.72,1867,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
895,2017-11-24 11:59:38,smtp,10.116.216.72,2530,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
908,2017-11-24 12:02:06,smtp,10.116.216.72,2706,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
915,2017-11-24 12:03:59,smtp,10.116.216.72,1708,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
917,2017-11-24 12:04:14,smtp,10.116.216.72,2320,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
923,2017-11-24 12:04:48,smtp,10.116.216.72,2015,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
944,2017-11-24 12:06:57,smtp,10.116.216.72,2513,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
945,2017-11-24 12:06:59,smtp,10.116.216.72,1992,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
951,2017-11-24 12:07:58,smtp,10.116.216.72,1901,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
956,2017-11-24 12:09:34,smtp,10.116.216.72,2128,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
957,2017-11-24 12:09:40,smtp,10.116.216.72,2433,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
979,2017-11-24 12:12:32,smtp,10.116.216.72,1726,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
987,2017-11-24 12:13:54,smtp,10.116.216.72,2084,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
995,2017-11-24 12:14:56,smtp,10.64.105.83,2208,10.5.71.60,25,1431@hightech.com,1286@hightech.com,财务报账
999,2017-11-24 12:15:19,smtp,219.142.78.230,1654,10.5.71.60,25,faf494a18917c8e57cd4886b412252a0@sina.com,1186@hightech.com,财务
1003,2017-11-24 12:16:13,smtp,10.116.216.72,2131,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1005,2017-11-24 12:16:31,smtp,10.64.106.30,2121,10.5.71.60,25,1137@hightech.com,469bfc2d929a13051dfec3250b99a329@sina.com,财务
1006,2017-11-24 12:16:33,smtp,10.116.216.72,1815,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1012,2017-11-24 12:17:11,smtp,10.116.216.72,1901,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
1032,2017-11-24 12:20:44,smtp,10.116.216.72,1885,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
