time,proto,sip,sport,dip,dport,from,to,subject
2017-11-13 09:23:54,smtp,10.116.216.71,1861,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:134]HOST_5XX809c0109b8966e8d5290725c91428665
2017-11-13 09:25:49,smtp,10.64.105.43,2401,10.5.71.60,25,1124@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
2017-11-13 09:26:01,smtp,10.116.216.71,2284,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1555]HOST_5XX8d03f05f47f820db210eb2691b72cf83
2017-11-13 09:26:01,smtp,10.64.105.231,1577,10.5.71.60,25,1213@hightech.com,1325@hightech.com,财务报账
2017-11-13 09:27:44,smtp,10.116.216.72,2119,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 09:27:59,smtp,10.64.105.122,2614,10.5.71.60,25,1186@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
2017-11-13 09:28:03,smtp,10.116.216.71,2401,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1025]HOST_5XX3ed4ef3d6dd15949b710f83406b8f1ed
2017-11-13 09:29:39,smtp,10.116.216.71,1957,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1342]HOST_5XX19aa03d50872e1d1691298bc10de456a
2017-11-13 09:32:15,smtp,10.116.216.71,2442,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:356]HOST_5XXb1cb62889a888dbc51b128b3165e9617
2017-11-13 09:32:42,smtp,10.64.105.29,1740,10.5.71.60,25,1451@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
2017-11-13 09:33:57,smtp,10.116.216.71,1691,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:796]HOST_5XXbb46d63ada8fdbfe4aff0a4441ba2b33
2017-11-13 09:34:35,smtp,10.116.216.71,2562,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:659]HOST_5XX898f94c0c2f66460222e6a86053a7e71
2017-11-13 09:34:50,smtp,10.116.216.72,2002,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 09:35:11,smtp,10.116.216.71,2312,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:272]HOST_5XX12e952d018f020c3a257d5b97c58d7fb
2017-11-13 09:36:20,smtp,10.116.216.72,1864,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 09:36:45,smtp,10.116.216.71,1789,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:763]HOST_5XX1692b77da09df3d8944a098e7f19e7a6
2017-11-13 09:36:56,smtp,10.116.216.71,2396,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1205]HOST_5XX238155a2ff95f6e743c09ca475dd9a7e
2017-11-13 09:37:29,smtp,10.116.216.71,2517,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:704]HOST_5XX4c02bed2518fe5aee581124932135e94
2017-11-13 09:37:52,smtp,118.192.64.194,53370,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1224@hightech.com,【招聘经理/高级经理_北京】谢毅伟_来自猎聘网的候选人
2017-11-13 09:38:15,smtp,163.177.72.176,2253,10.5.71.60,25,af7175915409949fc497c4e7edc2d180@qq.com,1041@hightech.com,财务
2017-11-13 09:38:42,smtp,10.64.106.43,1662,10.5.71.60,25,1363@hightech.com,8030650455eb3c99b135cfe8e22e8626@sohu.com,新员工必读
2017-11-13 09:38:54,smtp,10.116.216.71,2442,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1041]HOST_5XXcc729bdbb1f797663524786bc9e49726
2017-11-13 09:38:59,smtp,10.116.216.71,2110,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:175]HOST_5XX12a52300c69362bdf8e47007ecd0b524
2017-11-13 09:39:08,smtp,10.116.216.71,2404,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:523]HOST_5XX11e5a563f2aee42352dc681bac2a000b
2017-11-13 09:39:32,smtp,10.116.216.71,1722,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:473]HOST_5XX195c3f543a7a1cd0bec40ea4d32c8a51
2017-11-13 09:40:16,smtp,10.116.216.72,2164,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 09:40:40,smtp,10.64.105.89,1861,10.5.71.60,25,1041@hightech.com,1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,年度工作目标
2017-11-13 09:40:41,smtp,10.64.105.231,1597,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
2017-11-13 09:40:58,smtp,10.116.216.72,2199,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 09:42:29,smtp,10.116.216.71,2415,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1077]HOST_5XX46f18eb86d2ea396822877b7c0e78264
2017-11-13 09:43:09,smtp,10.116.216.73,1682,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-13 09:44:13,smtp,10.64.105.71,1806,10.5.71.60,25,1180@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1346@hightech.com,税务
2017-11-13 09:44:19,smtp,10.116.216.71,1936,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:889]HOST_5XX1149cfff5b8902d48927ab23312d57ce
2017-11-13 09:44:24,smtp,219.142.78.230,2126,10.5.71.60,25,7a9e3f676f5be614733c5c9dee34a2b5@sina.com,1149@hightech.com,个人简历
2017-11-13 09:45:35,smtp,10.64.105.215,2271,10.5.71.60,25,1346@hightech.com,1041@hightech.com,工作汇报
2017-11-13 09:45:41,smtp,10.64.105.88,2586,10.5.71.60,25,1368@hightech.com,1041@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
2017-11-13 09:45:57,smtp,10.64.106.38,2284,10.5.71.60,25,1295@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
2017-11-13 09:47:07,smtp,10.116.216.71,1707,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:565]HOST_5XX27ea21693fbd127e427d4ddd575d5437
2017-11-13 09:47:33,smtp,10.64.105.248,2562,10.5.71.60,25,1293@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
2017-11-13 09:47:34,smtp,10.116.216.73,2315,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-13 09:47:43,smtp,10.116.216.71,2166,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1311]HOST_5XXa9cb7a035a5f6fe7f00b36fa0ee9d193
2017-11-13 09:48:09,smtp,10.64.106.9,1870,10.5.71.60,25,1184@hightech.com,1013@hightech.com,工作汇报
2017-11-13 09:48:12,smtp,10.116.216.73,2223,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-13 09:49:00,smtp,118.192.64.194,52331,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1101@hightech.com,【销售经理/总监_重庆】江西_来自猎聘网的候选人
2017-11-13 09:49:15,smtp,10.64.106.7,2460,10.5.71.60,25,1378@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,合同
2017-11-13 09:49:49,smtp,10.116.216.71,1993,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:330]HOST_5XX7c327313c7c11175bbabdba30c94710a
2017-11-13 09:49:53,smtp,10.116.216.71,1677,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1483]HOST_5XXaf8abda9c4690a5e19019814e5ebbade
2017-11-13 09:50:05,smtp,10.116.216.71,1690,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:568]HOST_5XX1a81f35aea74e68d3e691f06178a9837
2017-11-13 09:50:12,smtp,10.116.216.71,2530,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1070]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-13 09:50:21,smtp,10.116.216.72,2086,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 09:52:17,smtp,10.64.105.90,2418,10.5.71.60,25,1226@hightech.com,ffb3df37b41adb51d6538ee673662067@sina.com,财务
2017-11-13 09:52:25,smtp,163.177.72.176,1520,10.5.71.60,25,a749e78dd716aa3550973ec88ede8cf1@qq.com,1251@hightech.com,照片、表格等资料
2017-11-13 09:52:42,smtp,10.116.216.71,2497,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:218]HOST_5XXa28ed6771ef2ee7acbd4e4ead4c08fbd
2017-11-13 09:53:16,smtp,111.202.126.72,2393,10.5.71.60,25,1b7632f5084c4cd6aeec84501fa7602f@sohu.com,1137@hightech.com,财务
2017-11-13 09:53:35,smtp,10.116.216.71,1627,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:418]HOST_5XX47faaea2104954ba2d4f08fde871344e
2017-11-13 09:53:51,smtp,10.64.106.23,2294,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
2017-11-13 09:53:58,smtp,10.116.216.71,2613,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1296]HOST_5XXbb4550e7303d92e2d051cf179348449a
2017-11-13 09:54:51,smtp,10.116.216.71,1949,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1035]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-13 09:54:56,smtp,10.64.106.4,1799,10.5.71.60,25,1013@hightech.com,1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,年度工作目标
2017-11-13 09:55:24,smtp,10.116.216.72,1781,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 09:55:32,smtp,10.116.216.73,1901,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-13 09:55:50,smtp,10.64.106.32,2324,10.5.71.60,25,1371@hightech.com,562be53c6c188b643838626a0a3c11fe@qq.com,公司简介
2017-11-13 09:56:32,smtp,10.116.216.71,1702,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:158]HOST_5XX9c5681822a54ae6081661de26d21cad5
2017-11-13 09:56:44,smtp,10.116.216.71,1863,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:42]HOST_5XXff1a92e9c4788a4a976f3b8c4bf6ed8c
2017-11-13 09:56:48,smtp,10.64.105.243,2229,10.5.71.60,25,1369@hightech.com,1041@hightech.com,工作汇报
2017-11-13 09:56:57,smtp,10.116.216.71,1558,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:340]HOST_5XX5dcc6382ada3903d371832f732c5ab2f
2017-11-13 09:57:40,smtp,10.64.106.3,1847,10.5.71.60,25,1110@hightech.com,75402f85d629ff05c5a3940dd893de73@qq.com,公司简介
2017-11-13 09:57:53,smtp,111.202.126.72,1946,10.5.71.60,25,d58597a942bb5d4751783c13d0afa4cf@sohu.com,1067@hightech.com,介绍
2017-11-13 09:57:53,smtp,10.116.216.73,2415,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-13 09:59:07,smtp,10.116.216.71,2236,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:435]HOST_5XXe49667dc1b52440cbd92b2c8726c1eee
2017-11-13 09:59:43,smtp,10.116.216.72,1661,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 09:59:57,smtp,10.116.216.71,2605,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1486]HOST_5XX4117d4e0fb1f2de8422f6109fb2bb8b3
2017-11-13 10:04:53,smtp,10.116.216.71,1696,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:721]HOST_5XXac8873a555701b6920e67f380042ec36
2017-11-13 10:07:37,smtp,10.116.216.72,2143,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:09:11,smtp,10.64.106.5,2311,10.5.71.60,25,1165@hightech.com,a7c00ed667a82a192cce92e9ed299255@sohu.com,新员工必读
2017-11-13 10:09:28,smtp,10.116.216.71,1865,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:14]HOST_5XX7336c0b70f84c189390dfddfa38bca75
2017-11-13 10:09:46,smtp,10.116.216.72,1698,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:12:21,smtp,10.116.216.72,2398,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:14:46,smtp,10.116.216.72,1956,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:15:16,smtp,10.116.216.71,1804,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:319]HOST_5XXfc6759a60bae16cd291ec4918f64ec38
2017-11-13 10:16:56,smtp,10.64.105.243,2254,10.5.71.60,25,1369@hightech.com,1139@hightech.com,财务报账
2017-11-13 10:17:11,smtp,10.116.216.71,2427,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:156]HOST_5XX660bb77285cf0a4b14e65677c9f72322
2017-11-13 10:17:57,smtp,10.116.216.71,1626,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:795]HOST_5XX3a4d6b891a265463c7cd429629f54c88
2017-11-13 10:18:41,smtp,10.116.216.71,2450,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:596]HOST_5XX0d02ec6b5ff55c679f72df44531a2574
2017-11-13 10:19:56,smtp,10.116.216.71,1791,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1277]HOST_5XXa219e7fd16ca8af239fc10f8ca7fb8a2
2017-11-13 10:20:10,smtp,10.116.216.72,1926,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:20:19,smtp,14.17.32.47,2345,10.5.71.60,25,2023150f3a5716958070720730aa185d@foxmail.com,1300@hightech.com,个人资料
2017-11-13 10:20:22,smtp,10.116.216.72,1666,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:20:23,smtp,10.64.106.13,1620,10.5.71.60,25,1300@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
2017-11-13 10:20:31,smtp,10.116.216.71,1957,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:931]HOST_5XX83ef52192cc5a17f892337b3e341d947
2017-11-13 10:20:32,smtp,111.202.126.72,1950,10.5.71.60,25,14bb6d4811469702a3915f5a22731f31@sohu.com,1395@hightech.com,项目相关
2017-11-13 10:20:34,smtp,10.116.216.73,2520,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-13 10:20:37,smtp,10.116.216.71,2158,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:525]HOST_5XX7fbd1c3de59399a68160ec309b25bc04
2017-11-13 10:21:01,smtp,10.64.106.27,2189,10.5.71.60,25,1350@hightech.com,1101@hightech.com,项目汇报
2017-11-13 10:21:03,smtp,10.116.216.72,2396,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:21:08,smtp,10.64.105.181,1644,10.5.71.60,25,1384@hightech.com,1080@hightech.com;1364@hightech.com;1181@hightech.com;1449@hightech.com;1311@hightech.com;1193@hightech.com;1422@hightech.com;1194@hightech.com;1297@hightech.com;1376@hightech.com,概要设计
2017-11-13 10:21:17,smtp,10.116.216.71,2348,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:468]HOST_5XX1a81f35aea74e68d3e691f06178a9837
2017-11-13 10:21:25,smtp,10.64.105.161,2405,10.5.71.60,25,1351@hightech.com,1224@hightech.com;1281@hightech.com;1275@hightech.com;1406@hightech.com;1323@hightech.com;1102@hightech.com;1299@hightech.com;1134@hightech.com;1326@hightech.com;1106@hightech.com;1416@hightech.com;1205@hightech.com;1195@hightech.com;1221@hightech.com;1495@hightech.com;1393@hightech.com;1429@hightech.com;1417@hightech.com,api汇总
2017-11-13 10:21:26,smtp,10.64.105.135,1630,10.5.71.60,25,1420@hightech.com,1154@hightech.com,项目汇报
2017-11-13 10:21:28,smtp,10.116.216.71,2372,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1236]HOST_5XXae1a5c51accf8d94f8f67fb25ce1a85b
2017-11-13 10:21:45,smtp,10.116.216.71,2496,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:194]HOST_5XXaf8abda9c4690a5e19019814e5ebbade
2017-11-13 10:22:12,smtp,10.116.216.71,1666,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1129]HOST_5XXabdb2181eb7ec08f590bc2515f954e81
2017-11-13 10:22:24,smtp,10.64.105.104,1563,10.5.71.60,25,1197@hightech.com,1199@hightech.com;1348@hightech.com;1391@hightech.com;1278@hightech.com;1486@hightech.com,分析平台配置
2017-11-13 10:22:40,smtp,10.116.216.73,1673,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-13 10:22:41,smtp,10.116.216.73,2118,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-13 10:22:47,smtp,10.116.216.71,1610,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:115]HOST_5XXccaad1ca2a8254ed49dd606e671d0bef
2017-11-13 10:22:54,smtp,10.64.105.13,1585,10.5.71.60,25,1493@hightech.com,1100@hightech.com;1139@hightech.com;1481@hightech.com;1385@hightech.com;1147@hightech.com;1321@hightech.com;1458@hightech.com;1170@hightech.com;1379@hightech.com;1305@hightech.com;1234@hightech.com;1362@hightech.com;1405@hightech.com;1159@hightech.com;1474@hightech.com,测试脚本
2017-11-13 10:23:02,smtp,14.17.32.47,2148,10.5.71.60,25,cb14c0eb3cff952377d066231144bc39@foxmail.com,1067@hightech.com,合作
2017-11-13 10:23:11,smtp,10.116.216.71,2307,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:841]HOST_5XX27ea21693fbd127e427d4ddd575d5437
2017-11-13 10:23:11,smtp,10.116.216.71,1888,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:769]HOST_5XXddb7d27f120f553d116d138e74a2d2ae
2017-11-13 10:23:16,smtp,10.116.216.72,1942,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:23:19,smtp,10.116.216.71,1935,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1108]HOST_5XXddfdd165fd73e1f9a94ea6068c09dd0c
2017-11-13 10:23:23,smtp,10.116.216.71,2120,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1116]HOST_5XX00c9af49d3df025dab686a6ed9ded95d
2017-11-13 10:23:28,smtp,10.116.216.71,2236,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:657]HOST_5XX7734b1c1e24cd712114bd689366f13c1
2017-11-13 10:23:30,smtp,163.177.72.176,2201,10.5.71.60,25,b41960cb289f82e1dd8390d66aa62bf1@qq.com,1283@hightech.com,项目相关
2017-11-13 10:23:40,smtp,14.17.32.47,1784,10.5.71.60,25,a18ac006971c1ea044755fcb46ada862@foxmail.com,1101@hightech.com,项目相关
2017-11-13 10:23:44,smtp,10.116.216.72,2221,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-13 10:23:45,smtp,10.64.106.51,2304,10.5.71.60,25,1466@hightech.com,1172@hightech.com;1132@hightech.com;1490@hightech.com;1246@hightech.com;1475@hightech.com;1314@hightech.com;1397@hightech.com;1436@hightech.com;1480@hightech.com;1257@hightech.com;1345@hightech.com;1477@hightech.com,软件开发文档
2017-11-13 10:23:49,smtp,10.116.216.73,1708,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
