,time,proto,sip,sport,dip,dport,from,to,subject
59,2017-11-13 09:50:21,smtp,10.116.216.72,2086,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
60,2017-11-13 09:52:17,smtp,10.64.105.90,2418,10.5.71.60,25,1226@hightech.com,ffb3df37b41adb51d6538ee673662067@sina.com,财务
63,2017-11-13 09:53:16,smtp,111.202.126.72,2393,10.5.71.60,25,1b7632f5084c4cd6aeec84501fa7602f@sohu.com,1137@hightech.com,财务
65,2017-11-13 09:53:51,smtp,10.64.106.23,2294,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
69,2017-11-13 09:55:24,smtp,10.116.216.72,1781,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
80,2017-11-13 09:59:43,smtp,10.116.216.72,1661,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
83,2017-11-13 10:07:37,smtp,10.116.216.72,2143,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
86,2017-11-13 10:09:46,smtp,10.116.216.72,1698,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
87,2017-11-13 10:12:21,smtp,10.116.216.72,2398,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
88,2017-11-13 10:14:46,smtp,10.116.216.72,1956,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
90,2017-11-13 10:16:56,smtp,10.64.105.243,2254,10.5.71.60,25,1369@hightech.com,1139@hightech.com,财务报账
95,2017-11-13 10:20:10,smtp,10.116.216.72,1926,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
97,2017-11-13 10:20:22,smtp,10.116.216.72,1666,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
104,2017-11-13 10:21:03,smtp,10.116.216.72,2396,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
120,2017-11-13 10:23:16,smtp,10.116.216.72,1942,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
126,2017-11-13 10:23:44,smtp,10.116.216.72,2221,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
130,2017-11-13 10:23:53,smtp,10.116.216.72,2629,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
131,2017-11-13 10:24:02,smtp,10.64.105.225,2498,10.5.71.60,25,1370@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
133,2017-11-13 10:24:15,smtp,10.116.216.72,1537,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
134,2017-11-13 10:24:15,smtp,10.116.216.72,2542,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
136,2017-11-13 10:24:35,smtp,10.116.216.72,1955,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
137,2017-11-13 10:24:38,smtp,10.116.216.72,1881,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
144,2017-11-13 10:25:03,smtp,10.116.216.72,2044,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
147,2017-11-13 10:25:18,smtp,10.116.216.72,1654,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
149,2017-11-13 10:25:40,smtp,10.116.216.72,1702,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
154,2017-11-13 10:26:26,smtp,10.116.216.72,2069,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
164,2017-11-13 10:28:00,smtp,10.116.216.72,1844,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
180,2017-11-13 10:30:21,smtp,10.116.216.72,1539,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
187,2017-11-13 10:30:58,smtp,10.116.216.72,2503,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
190,2017-11-13 10:31:06,smtp,10.64.105.90,2433,10.5.71.60,25,1226@hightech.com,1165@hightech.com,财务报账
199,2017-11-13 10:31:49,smtp,10.116.216.72,2568,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
204,2017-11-13 10:32:03,smtp,10.116.216.72,2424,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
206,2017-11-13 10:32:09,smtp,10.116.216.72,2511,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
210,2017-11-13 10:32:28,smtp,10.116.216.72,2390,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
215,2017-11-13 10:32:43,smtp,10.116.216.72,1756,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
219,2017-11-13 10:32:55,smtp,10.116.216.72,1928,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
220,2017-11-13 10:32:56,smtp,10.116.216.72,2109,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
222,2017-11-13 10:33:08,smtp,10.116.216.72,2282,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
233,2017-11-13 10:34:15,smtp,10.116.216.72,2334,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
234,2017-11-13 10:34:31,smtp,10.64.105.198,2397,10.5.71.60,25,1467@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
236,2017-11-13 10:34:32,smtp,10.116.216.72,2413,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
240,2017-11-13 10:34:54,smtp,10.116.216.72,2277,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
243,2017-11-13 10:35:08,smtp,10.64.106.23,2297,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
246,2017-11-13 10:35:11,smtp,10.116.216.72,1889,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
249,2017-11-13 10:35:39,smtp,10.116.216.72,1624,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
252,2017-11-13 10:35:42,smtp,10.116.216.72,1865,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
263,2017-11-13 10:36:40,smtp,10.116.216.72,2196,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
271,2017-11-13 10:37:18,smtp,10.116.216.72,2458,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
279,2017-11-13 10:37:41,smtp,10.116.216.72,2261,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
282,2017-11-13 10:37:51,smtp,10.116.216.72,1729,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
295,2017-11-13 10:38:44,smtp,10.116.216.72,2462,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
300,2017-11-13 10:39:01,smtp,10.116.216.72,2475,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
303,2017-11-13 10:39:11,smtp,10.116.216.72,2256,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
321,2017-11-13 10:40:13,smtp,10.116.216.72,1825,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
323,2017-11-13 10:40:17,smtp,10.116.216.72,2531,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
332,2017-11-13 10:40:55,smtp,10.116.216.72,1674,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
344,2017-11-13 10:41:51,smtp,10.116.216.72,2295,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
346,2017-11-13 10:41:55,smtp,10.116.216.72,2546,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
348,2017-11-13 10:42:00,smtp,10.116.216.72,2611,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
357,2017-11-13 10:42:38,smtp,10.116.216.72,2252,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
361,2017-11-13 10:42:46,smtp,10.116.216.72,2106,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
367,2017-11-13 10:42:58,smtp,10.116.216.72,2156,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
368,2017-11-13 10:43:01,smtp,10.116.216.72,2217,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
374,2017-11-13 10:43:15,smtp,10.116.216.72,2321,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
389,2017-11-13 10:43:56,smtp,10.116.216.72,2060,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
393,2017-11-13 10:44:00,smtp,163.177.72.176,2362,10.5.71.60,25,7d422197ca93739bc0355525cc7d3346@qq.com,1368@hightech.com,财务
400,2017-11-13 10:44:23,smtp,10.116.216.72,1894,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
403,2017-11-13 10:44:40,smtp,10.116.216.72,2419,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
424,2017-11-13 10:46:40,smtp,10.64.105.12,1946,10.5.71.60,25,1342@hightech.com,1378@hightech.com,财务报账
427,2017-11-13 10:47:04,smtp,10.116.216.72,2356,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
432,2017-11-13 10:47:40,smtp,10.116.216.72,2256,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
433,2017-11-13 10:47:42,smtp,10.116.216.72,2306,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
435,2017-11-13 10:47:56,smtp,10.116.216.72,1660,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
438,2017-11-13 10:48:08,smtp,10.116.216.72,2522,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
450,2017-11-13 10:48:44,smtp,10.116.216.72,2306,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
465,2017-11-13 10:49:59,smtp,10.116.216.72,2344,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
470,2017-11-13 10:52:21,smtp,10.116.216.72,1895,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
477,2017-11-13 10:54:16,smtp,10.64.106.6,1718,10.5.71.60,25,1473@hightech.com,1180@hightech.com,财务报账
478,2017-11-13 10:54:22,smtp,10.116.216.72,2402,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
487,2017-11-13 10:56:41,smtp,10.116.216.72,1892,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
500,2017-11-13 10:59:22,smtp,10.116.216.72,2329,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
504,2017-11-13 11:00:07,smtp,10.116.216.72,1984,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
523,2017-11-13 11:04:01,smtp,10.116.216.72,1866,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
525,2017-11-13 11:04:37,smtp,10.116.216.72,2571,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
547,2017-11-13 11:09:47,smtp,219.142.78.230,1757,10.5.71.60,25,4bc2dab9ff9674f0852028fd76634812@sina.com,1346@hightech.com,财务
555,2017-11-13 11:10:41,smtp,10.116.216.72,1619,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
557,2017-11-13 11:11:03,smtp,10.116.216.72,1939,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
558,2017-11-13 11:11:30,smtp,10.116.216.72,2061,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
567,2017-11-13 11:13:41,smtp,10.116.216.72,1637,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
568,2017-11-13 11:13:43,smtp,10.116.216.72,2361,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
578,2017-11-13 11:16:01,smtp,10.116.216.72,1960,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
581,2017-11-13 11:16:32,smtp,10.116.216.72,1623,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
586,2017-11-13 11:17:34,smtp,10.116.216.72,2594,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
590,2017-11-13 11:18:24,smtp,10.116.216.72,2295,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
601,2017-11-13 11:20:22,smtp,10.116.216.72,2339,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
609,2017-11-13 11:22:30,smtp,10.116.216.72,1770,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
611,2017-11-13 11:23:23,smtp,10.116.216.72,1895,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
613,2017-11-13 11:23:37,smtp,10.116.216.72,2375,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
615,2017-11-13 11:24:14,smtp,10.64.105.248,2577,10.5.71.60,25,1293@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
616,2017-11-13 11:24:20,smtp,219.142.78.230,2215,10.5.71.60,25,965ad9c19f86dc3cb075565b976f7788@sina.com,1369@hightech.com,财务
621,2017-11-13 11:26:00,smtp,10.64.106.23,2273,10.5.71.60,25,1248@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
623,2017-11-13 11:26:10,smtp,10.116.216.72,2427,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
625,2017-11-13 11:26:30,smtp,10.116.216.72,1964,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
630,2017-11-13 11:27:29,smtp,10.116.216.72,1708,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
631,2017-11-13 11:27:36,smtp,10.116.216.72,2498,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
632,2017-11-13 11:27:37,smtp,10.116.216.72,2379,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
646,2017-11-13 11:29:42,smtp,10.116.216.72,1698,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
652,2017-11-13 11:30:44,smtp,10.64.105.81,1997,10.5.71.60,25,1327@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
653,2017-11-13 11:31:17,smtp,10.116.216.72,2520,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
656,2017-11-13 11:32:52,smtp,10.116.216.72,1807,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
667,2017-11-13 11:34:22,smtp,10.64.105.90,2415,10.5.71.60,25,1226@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
668,2017-11-13 11:34:40,smtp,10.64.105.234,2425,10.5.71.60,25,1396@hightech.com,1369@hightech.com,财务报账
678,2017-11-13 11:37:06,smtp,10.116.216.72,2281,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
692,2017-11-13 11:39:07,smtp,10.116.216.72,2269,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
710,2017-11-13 11:42:44,smtp,10.116.216.72,1836,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
719,2017-11-13 11:44:03,smtp,10.116.216.72,2218,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
724,2017-11-13 11:45:10,smtp,10.116.216.72,1626,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
727,2017-11-13 11:45:29,smtp,10.116.216.72,2163,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
729,2017-11-13 11:45:50,smtp,10.116.216.72,2003,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
734,2017-11-13 11:46:36,smtp,10.116.216.72,1890,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
752,2017-11-13 11:49:04,smtp,10.64.105.243,2225,10.5.71.60,25,1369@hightech.com,1300@hightech.com,财务报账
755,2017-11-13 11:49:30,smtp,10.116.216.72,1894,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
763,2017-11-13 11:52:25,smtp,10.116.216.72,2690,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
765,2017-11-13 11:52:36,smtp,10.64.106.3,1883,10.5.71.60,25,1110@hightech.com,1186@hightech.com,财务报账
771,2017-11-13 11:53:52,smtp,10.116.216.72,2248,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
779,2017-11-13 11:55:34,smtp,10.116.216.72,2061,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
783,2017-11-13 11:55:55,smtp,10.64.105.225,2507,10.5.71.60,25,1370@hightech.com,1390@hightech.com,财务报账
789,2017-11-13 11:56:22,smtp,10.64.106.30,1903,10.5.71.60,25,1137@hightech.com,1149@hightech.com,财务报账
795,2017-11-13 11:56:54,smtp,10.116.216.72,2206,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
796,2017-11-13 11:56:55,smtp,10.116.216.72,2119,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
804,2017-11-13 11:58:34,smtp,10.116.216.72,2527,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
814,2017-11-13 11:59:22,smtp,10.116.216.72,1698,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
821,2017-11-13 11:59:48,smtp,10.116.216.72,1886,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
824,2017-11-13 12:00:02,smtp,10.116.216.72,1796,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
835,2017-11-13 12:01:46,smtp,10.64.105.22,2149,10.5.71.60,25,1439@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
836,2017-11-13 12:02:05,smtp,10.116.216.72,2440,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
837,2017-11-13 12:02:35,smtp,10.64.105.71,1781,10.5.71.60,25,1180@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1346@hightech.com,税务
855,2017-11-13 12:05:32,smtp,10.116.216.72,1655,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
856,2017-11-13 12:05:37,smtp,10.116.216.72,1717,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
